SiteCode,Date,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
MPG_IR,6/25/2021,S,control,8.2,Festuca campestris,10,,
MPG_IR,6/25/2021,S,control,8.4,Litter,5,,
MPG_IR,6/25/2021,S,control,8.4,Rock,10,,
MPG_IR,6/25/2021,S,control,8.4,Biocrust - Late,65,,
MPG_IR,6/25/2021,S,control,8.4,Veronica verna,1,,
MPG_IR,6/25/2021,S,control,8.4,Festuca idahoensis,20,,
MPG_IR,6/25/2021,S,control,8.4,Poa secunda,5,,
MPG_IR,6/25/2021,S,control,8.6,Litter,10,,
MPG_IR,6/25/2021,S,control,8.6,Rock,5,,
MPG_IR,6/25/2021,S,control,8.6,Biocrust - Late,85,,
MPG_IR,6/25/2021,S,control,8.6,Bromus tectorum,1,,
MPG_IR,6/25/2021,S,control,8.6,Veronica verna,1,,
MPG_IR,6/25/2021,S,control,8.6,Sisymbrium altissimum,5,,
MPG_IR,6/25/2021,S,control,8.6,Festuca idahoensis,5,,
MPG_IR,6/25/2021,S,control,8.8,Litter,10,,
MPG_IR,6/25/2021,S,control,8.8,Biocrust - Late,70,,
MPG_IR,6/25/2021,S,control,8.8,Bromus tectorum,1,,
MPG_IR,6/25/2021,S,control,8.8,Veronica verna,1,,
MPG_IR,6/25/2021,S,control,8.8,Festuca idahoensis,30,,
MPG_IR,6/25/2021,S,control,8.8,Orthocarpus tenuifolius,5,,
MPG_IR,6/25/2021,S,control,9.0,Litter,20,,
MPG_IR,6/25/2021,S,control,9.0,Biocrust - Late,80,,
MPG_IR,6/25/2021,S,control,9.0,Bromus tectorum,1,,
MPG_IR,6/25/2021,S,control,9.0,Veronica verna,1,,
MPG_IR,6/25/2021,S,control,9.0,Festuca idahoensis,5,,
MPG_IR,6/25/2021,S,control,9.2,Litter,30,,
MPG_IR,6/25/2021,S,control,9.2,Rock,5,,
MPG_IR,6/25/2021,S,control,9.2,Biocrust - Late,65,,
MPG_IR,6/25/2021,S,control,9.2,Festuca idahoensis,5,,
MPG_IR,6/25/2021,S,control,9.4,Litter,10,,
MPG_IR,6/25/2021,S,control,9.4,Biocrust - Late,80,,
MPG_IR,6/25/2021,S,control,9.4,Bromus tectorum,1,,
MPG_IR,6/25/2021,S,control,9.4,Tragopogon dubius,5,,
MPG_IR,6/25/2021,S,control,9.4,Plantago patagonica,1,,
MPG_IR,6/25/2021,S,control,9.4,Festuca idahoensis,20,,
MPG_IR,6/25/2021,S,control,9.6,Litter,10,,
MPG_IR,6/25/2021,S,control,9.6,Rock,15,,
MPG_IR,6/25/2021,S,control,9.6,Biocrust - Late,75,,
MPG_IR,6/25/2021,S,control,9.6,Bromus tectorum,1,,
MPG_IR,6/25/2021,S,control,9.6,Veronica verna,5,,
MPG_IR,6/25/2021,S,control,9.6,Poa secunda,5,,
MPG_IR,6/25/2021,S,control,9.6,Gaillardia aristata,1,,
MPG_IR,6/25/2021,S,control,9.8,Bare,5,,
MPG_IR,6/25/2021,S,control,9.8,Litter,5,,
MPG_IR,6/25/2021,S,control,9.8,Rock,15,,
MPG_IR,6/25/2021,S,control,9.8,Biocrust - Late,70,,
MPG_IR,6/25/2021,S,control,9.8,Veronica verna,5,,
MPG_IR,6/25/2021,S,control,9.8,Poa secunda,5,,
MPG_IR,6/25/2021,S,control,9.8,Gaillardia aristata,1,,
MPG_IR,6/25/2021,S,control,10.0,Litter,10,,
MPG_IR,6/25/2021,S,control,10.0,Rock,5,,
MPG_IR,6/25/2021,S,control,10.0,Biocrust - Late,90,,
MPG_IR,6/25/2021,S,control,10.0,Veronica verna,1,,
MPG_IR,6/25/2021,S,control,10.0,Festuca idahoensis,1,,
MPG_IR,6/25/2021,W,control,0.2,Litter,15,,
MPG_IR,6/25/2021,W,control,0.2,Rock,1,,
MPG_IR,6/25/2021,W,control,0.2,Biocrust - Late,70,,
MPG_IR,6/25/2021,W,control,0.2,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,0.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,0.2,Festuca idahoensis,5,,
MPG_IR,6/25/2021,W,control,0.4,Litter,30,,
MPG_IR,6/25/2021,W,control,0.4,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,0.4,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,0.4,Tragopogon dubius,15,,
MPG_IR,6/25/2021,W,control,0.4,Festuca idahoensis,10,,
MPG_IR,6/25/2021,W,control,0.4,Animal Scat,20,,
MPG_IR,6/25/2021,W,control,0.6,Litter,55,,
MPG_IR,6/25/2021,W,control,0.6,Biocrust - Late,25,,
MPG_IR,6/25/2021,W,control,0.6,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,0.6,Tragopogon dubius,5,,
MPG_IR,6/25/2021,W,control,0.6,Festuca idahoensis,5,,
MPG_IR,6/25/2021,W,control,0.6,Festuca campestris,5,,
MPG_IR,6/25/2021,W,control,0.8,Litter,10,,
MPG_IR,6/25/2021,W,control,0.8,Rock,10,,
MPG_IR,6/25/2021,W,control,0.8,Biocrust - Late,65,,
MPG_IR,6/25/2021,W,control,0.8,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,0.8,Tragopogon dubius,5,,
MPG_IR,6/25/2021,W,control,0.8,Festuca campestris,10,,
MPG_IR,6/25/2021,W,control,1.0,Litter,15,,
MPG_IR,6/25/2021,W,control,1.0,Rock,1,,
MPG_IR,6/25/2021,W,control,1.0,Biocrust - Late,80,,
MPG_IR,6/25/2021,W,control,1.0,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,1.2,Litter,25,,
MPG_IR,6/25/2021,W,control,1.2,Biocrust - Late,30,,
MPG_IR,6/25/2021,W,control,1.2,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,1.2,Festuca campestris,35,,
MPG_IR,6/25/2021,W,control,1.2,Taraxacum officinale,15,,
MPG_IR,6/25/2021,W,control,1.4,Litter,10,,
MPG_IR,6/25/2021,W,control,1.4,Biocrust - Late,80,,
MPG_IR,6/25/2021,W,control,1.4,Veronica verna,15,,
MPG_IR,6/25/2021,W,control,1.4,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,1.4,Taraxacum officinale,10,,
MPG_IR,6/25/2021,W,control,1.6,Litter,30,,
MPG_IR,6/25/2021,W,control,1.6,Rock,5,,
MPG_IR,6/25/2021,W,control,1.6,Biocrust - Late,60,,
MPG_IR,6/25/2021,W,control,1.6,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,1.6,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,1.6,Taraxacum officinale,1,,
MPG_IR,6/25/2021,W,control,1.8,Litter,25,,
MPG_IR,6/25/2021,W,control,1.8,Biocrust - Late,65,,
MPG_IR,6/25/2021,W,control,1.8,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,1.8,Veronica verna,20,,
MPG_IR,6/25/2021,W,control,1.8,Gaillardia aristata,1,,
MPG_IR,6/25/2021,W,control,2.0,Litter,60,,
MPG_IR,6/25/2021,W,control,2.0,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,2.0,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,2.0,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,2.0,Festuca idahoensis,15,,
MPG_IR,6/25/2021,W,control,2.2,Litter,70,,
MPG_IR,6/25/2021,W,control,2.2,Biocrust - Late,15,,
MPG_IR,6/25/2021,W,control,2.2,Bromus tectorum,15,,
MPG_IR,6/25/2021,W,control,2.2,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,2.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,2.4,Bare,5,,
MPG_IR,6/25/2021,W,control,2.4,Litter,75,,
MPG_IR,6/25/2021,W,control,2.4,Biocrust - Late,5,,
MPG_IR,6/25/2021,W,control,2.4,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,2.4,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,2.4,Pseudoroegneria spicata,5,,
MPG_IR,6/25/2021,W,control,2.6,Litter,65,,
MPG_IR,6/25/2021,W,control,2.6,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,2.6,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,2.6,Tragopogon dubius,10,,
MPG_IR,6/25/2021,W,control,2.6,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,2.6,Pseudoroegneria spicata,1,,
MPG_IR,6/25/2021,W,control,2.6,Gaillardia aristata,10,,
MPG_IR,6/25/2021,W,control,2.8,Bare,10,,
MPG_IR,6/25/2021,W,control,2.8,Litter,50,,
MPG_IR,6/25/2021,W,control,2.8,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,2.8,Veronica verna,15,,
MPG_IR,6/25/2021,W,control,2.8,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,2.8,Apera interrupta,5,,
MPG_IR,6/25/2021,W,control,2.8,Gaillardia aristata,30,,
MPG_IR,6/25/2021,W,control,3.0,Bare,30,,
MPG_IR,6/25/2021,W,control,3.0,Litter,45,,
MPG_IR,6/25/2021,W,control,3.0,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,3.0,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,3.0,Tragopogon dubius,5,,
MPG_IR,6/25/2021,W,control,3.0,Apera interrupta,10,,
MPG_IR,6/25/2021,W,control,3.2,Bare,10,,
MPG_IR,6/25/2021,W,control,3.2,Litter,50,,
MPG_IR,6/25/2021,W,control,3.2,Biocrust - Late,30,,
MPG_IR,6/25/2021,W,control,3.2,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,3.2,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,3.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,3.2,Apera interrupta,5,,
MPG_IR,6/25/2021,W,control,3.4,Bare,5,,
MPG_IR,6/25/2021,W,control,3.4,Litter,25,,
MPG_IR,6/25/2021,W,control,3.4,Biocrust - Late,35,,
MPG_IR,6/25/2021,W,control,3.4,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,3.4,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,3.4,Euphorbia esula,1,,
MPG_IR,6/25/2021,W,control,3.4,Festuca idahoensis,5,,
MPG_IR,6/25/2021,W,control,3.4,Taraxacum officinale,30,,
MPG_IR,6/25/2021,W,control,3.6,Litter,65,,
MPG_IR,6/25/2021,W,control,3.6,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,3.6,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,3.6,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,3.6,Festuca idahoensis,15,,
MPG_IR,6/25/2021,W,control,3.8,Litter,75,,
MPG_IR,6/25/2021,W,control,3.8,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,3.8,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,3.8,Veronica verna,15,,
MPG_IR,6/25/2021,W,control,3.8,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,3.8,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,3.8,Collomia linearis,1,,
MPG_IR,6/25/2021,W,control,4.0,Litter,65,,
MPG_IR,6/25/2021,W,control,4.0,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,4.0,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,4.0,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,4.0,Tragopogon dubius,10,,
MPG_IR,6/25/2021,W,control,4.2,Bare,5,,
MPG_IR,6/25/2021,W,control,4.2,Litter,70,,
MPG_IR,6/25/2021,W,control,4.2,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,4.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,4.2,Pseudoroegneria spicata,5,,
MPG_IR,6/25/2021,W,control,4.4,Bare,5,,
MPG_IR,6/25/2021,W,control,4.4,Litter,45,,
MPG_IR,6/25/2021,W,control,4.4,Biocrust - Late,50,,
MPG_IR,6/25/2021,W,control,4.4,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,4.4,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,4.6,Litter,85,,
MPG_IR,6/25/2021,W,control,4.6,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,4.6,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,4.6,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,4.6,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,4.8,Litter,45,,
MPG_IR,6/25/2021,W,control,4.8,Biocrust - Late,55,,
MPG_IR,6/25/2021,W,control,4.8,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,4.8,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,4.8,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,5.0,Litter,80,,
MPG_IR,6/25/2021,W,control,5.0,Biocrust - Late,5,,
MPG_IR,6/25/2021,W,control,5.0,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,5.0,Pseudoroegneria spicata,25,,
MPG_IR,6/25/2021,W,control,5.2,Bare,10,,
MPG_IR,6/25/2021,W,control,5.2,Litter,70,,
MPG_IR,6/25/2021,W,control,5.2,Biocrust - Late,15,,
MPG_IR,6/25/2021,W,control,5.2,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,5.2,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,5.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,5.2,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,5.4,Bare,5,,
MPG_IR,6/25/2021,W,control,5.4,Litter,75,,
MPG_IR,6/25/2021,W,control,5.4,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,5.4,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,5.4,Tragopogon dubius,15,,
MPG_IR,6/25/2021,W,control,5.4,Gaillardia aristata,5,,
MPG_IR,6/25/2021,W,control,5.6,Bare,5,,
MPG_IR,6/25/2021,W,control,5.6,Litter,70,,
MPG_IR,6/25/2021,W,control,5.6,Biocrust - Late,5,,
MPG_IR,6/25/2021,W,control,5.6,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,5.6,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,5.6,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,5.6,Gaillardia aristata,20,,
MPG_IR,6/25/2021,W,control,5.8,Bare,35,,
MPG_IR,6/25/2021,W,control,5.8,Litter,10,,
MPG_IR,6/25/2021,W,control,5.8,Biocrust - Late,50,,
MPG_IR,6/25/2021,W,control,5.8,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,5.8,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,5.8,Tragopogon dubius,15,,
MPG_IR,6/25/2021,W,control,5.8,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,6.0,Bare,10,,
MPG_IR,6/25/2021,W,control,6.0,Litter,35,,
MPG_IR,6/25/2021,W,control,6.0,Biocrust - Late,45,,
MPG_IR,6/25/2021,W,control,6.0,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,6.0,Tragopogon dubius,5,,
MPG_IR,6/25/2021,W,control,6.0,Festuca idahoensis,1,,
MPG_IR,6/25/2021,W,control,6.0,Pseudoroegneria spicata,1,,
MPG_IR,6/25/2021,W,control,6.0,Gaillardia aristata,10,,
MPG_IR,6/25/2021,W,control,6.2,Bare,5,,
MPG_IR,6/25/2021,W,control,6.2,Litter,15,,
MPG_IR,6/25/2021,W,control,6.2,Biocrust - Late,80,,
MPG_IR,6/25/2021,W,control,6.2,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,6.2,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,6.2,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,6.2,Gaillardia aristata,5,,
MPG_IR,6/25/2021,W,control,6.4,Bare,25,,
MPG_IR,6/25/2021,W,control,6.4,Litter,30,,
MPG_IR,6/25/2021,W,control,6.4,Biocrust - Late,40,,
MPG_IR,6/25/2021,W,control,6.4,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,6.4,Apera interrupta,5,,
MPG_IR,6/25/2021,W,control,6.4,Festuca idahoensis,5,,
MPG_IR,6/25/2021,W,control,6.4,Gaillardia aristata,10,,
MPG_IR,6/25/2021,W,control,6.6,Bare,20,,
MPG_IR,6/25/2021,W,control,6.6,Litter,40,,
MPG_IR,6/25/2021,W,control,6.6,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,6.6,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,6.6,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,6.6,Apera interrupta,5,,
MPG_IR,6/25/2021,W,control,6.6,Stipa comata,15,,
MPG_IR,6/25/2021,W,control,6.8,Bare,5,,
MPG_IR,6/25/2021,W,control,6.8,Litter,20,,
MPG_IR,6/25/2021,W,control,6.8,Biocrust - Late,65,,
MPG_IR,6/25/2021,W,control,6.8,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,6.8,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,6.8,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,6.8,Pseudoroegneria spicata,10,,
MPG_IR,6/25/2021,W,control,6.8,Gaillardia aristata,1,,
MPG_IR,6/25/2021,W,control,7.0,Litter,5,,
MPG_IR,6/25/2021,W,control,7.0,Rock,15,,
MPG_IR,6/25/2021,W,control,7.0,Biocrust - Late,75,,
MPG_IR,6/25/2021,W,control,7.0,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,7.0,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,7.0,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,7.0,Euphorbia esula,5,,
MPG_IR,6/25/2021,W,control,7.2,Bare,10,,
MPG_IR,6/25/2021,W,control,7.2,Litter,65,,
MPG_IR,6/25/2021,W,control,7.2,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,7.2,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,7.2,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,7.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,7.2,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,7.2,Taraxacum officinale,5,,
MPG_IR,6/25/2021,W,control,7.4,Bare,20,,
MPG_IR,6/25/2021,W,control,7.4,Litter,35,,
MPG_IR,6/25/2021,W,control,7.4,Biocrust - Late,40,,
MPG_IR,6/25/2021,W,control,7.4,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,7.4,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,7.4,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,7.4,Apera interrupta,5,,
MPG_IR,6/25/2021,W,control,7.6,Bare,5,,
MPG_IR,6/25/2021,W,control,7.6,Litter,40,,
MPG_IR,6/25/2021,W,control,7.6,Biocrust - Late,40,,
MPG_IR,6/25/2021,W,control,7.6,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,7.6,Veronica verna,15,,
MPG_IR,6/25/2021,W,control,7.6,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,7.6,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,7.8,Bare,15,,
MPG_IR,6/25/2021,W,control,7.8,Litter,55,,
MPG_IR,6/25/2021,W,control,7.8,Biocrust - Late,20,,
MPG_IR,6/25/2021,W,control,7.8,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,7.8,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,7.8,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,7.8,Apera interrupta,5,,
MPG_IR,6/25/2021,W,control,7.8,Collomia linearis,1,,
MPG_IR,6/25/2021,W,control,8.0,Bare,30,,
MPG_IR,6/25/2021,W,control,8.0,Litter,15,,
MPG_IR,6/25/2021,W,control,8.0,Biocrust - Late,50,,
MPG_IR,6/25/2021,W,control,8.0,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,8.0,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,8.0,Tragopogon dubius,5,,
MPG_IR,6/25/2021,W,control,8.0,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,8.2,Bare,40,,
MPG_IR,6/25/2021,W,control,8.2,Litter,40,,
MPG_IR,6/25/2021,W,control,8.2,Rock,5,,
MPG_IR,6/25/2021,W,control,8.2,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,8.2,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,8.2,Veronica verna,10,,
MPG_IR,6/25/2021,W,control,8.2,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,8.2,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,8.2,Myosotis micrantha,1,,
MPG_IR,6/25/2021,W,control,8.2,Sisymbrium altissimum,1,,
MPG_IR,6/25/2021,W,control,8.4,Bare,5,,
MPG_IR,6/25/2021,W,control,8.4,Litter,85,,
MPG_IR,6/25/2021,W,control,8.4,Biocrust - Late,5,,
MPG_IR,6/25/2021,W,control,8.4,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,8.4,Pseudoroegneria spicata,20,,
MPG_IR,6/25/2021,W,control,8.6,Bare,10,,
MPG_IR,6/25/2021,W,control,8.6,Litter,55,,
MPG_IR,6/25/2021,W,control,8.6,Biocrust - Late,30,,
MPG_IR,6/25/2021,W,control,8.6,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,8.6,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,8.6,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,8.6,Pseudoroegneria spicata,5,,
MPG_IR,6/25/2021,W,control,8.8,Bare,10,,
MPG_IR,6/25/2021,W,control,8.8,Litter,50,,
MPG_IR,6/25/2021,W,control,8.8,Biocrust - Late,35,,
MPG_IR,6/25/2021,W,control,8.8,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,8.8,Veronica verna,5,,
MPG_IR,6/25/2021,W,control,8.8,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,8.8,Myosotis micrantha,1,,
MPG_IR,6/25/2021,W,control,9.0,Bare,5,,
MPG_IR,6/25/2021,W,control,9.0,Litter,55,,
MPG_IR,6/25/2021,W,control,9.0,Rock,5,,
MPG_IR,6/25/2021,W,control,9.0,Biocrust - Late,40,,
MPG_IR,6/25/2021,W,control,9.0,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,9.0,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,9.0,Myosotis micrantha,1,,
MPG_IR,6/25/2021,W,control,9.2,Bare,5,,
MPG_IR,6/25/2021,W,control,9.2,Litter,40,,
MPG_IR,6/25/2021,W,control,9.2,Biocrust - Late,45,,
MPG_IR,6/25/2021,W,control,9.2,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,9.2,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,9.2,Tragopogon dubius,10,,
MPG_IR,6/25/2021,W,control,9.2,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,9.2,Poa secunda,5,,
MPG_IR,6/25/2021,W,control,9.4,Litter,55,,
MPG_IR,6/25/2021,W,control,9.4,Biocrust - Late,45,,
MPG_IR,6/25/2021,W,control,9.4,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,9.4,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,9.4,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,9.4,Pseudoroegneria spicata,1,,
MPG_IR,6/25/2021,W,control,9.6,Bare,20,,
MPG_IR,6/25/2021,W,control,9.6,Litter,65,,
MPG_IR,6/25/2021,W,control,9.6,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,9.6,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,9.6,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,9.6,Tragopogon dubius,1,,
MPG_IR,6/25/2021,W,control,9.6,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,9.6,Pseudoroegneria spicata,1,,
MPG_IR,6/25/2021,W,control,9.8,Bare,5,,
MPG_IR,6/25/2021,W,control,9.8,Litter,70,,
MPG_IR,6/25/2021,W,control,9.8,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,9.8,Bromus tectorum,5,,
MPG_IR,6/25/2021,W,control,9.8,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,9.8,Tragopogon dubius,5,,
MPG_IR,6/25/2021,W,control,9.8,Apera interrupta,1,,
MPG_IR,6/25/2021,W,control,9.8,Taraxacum officinale,10,,
MPG_IR,6/25/2021,W,control,10.0,Bare,65,,
MPG_IR,6/25/2021,W,control,10.0,Litter,30,,
MPG_IR,6/25/2021,W,control,10.0,Biocrust - Late,10,,
MPG_IR,6/25/2021,W,control,10.0,Bromus tectorum,1,,
MPG_IR,6/25/2021,W,control,10.0,Veronica verna,1,,
MPG_IR,6/25/2021,W,control,10.0,Tragopogon dubius,1,,
MPG_TH,6/24/2021,S,control,0.2,Bare,15,,
MPG_TH,6/24/2021,S,control,0.2,Litter,75,,
MPG_TH,6/24/2021,S,control,0.2,Rock,5,,
MPG_TH,6/24/2021,S,control,0.2,Pseudoroegneria spicata,1,,
MPG_TH,6/24/2021,S,control,0.2,Vulpia octoflora,1,,
MPG_TH,6/24/2021,S,control,0.2,Heterotheca villosa,10,,
MPG_TH,6/24/2021,S,control,0.4,Bare,60,,
MPG_TH,6/24/2021,S,control,0.4,Litter,15,,
MPG_TH,6/24/2021,S,control,0.4,Biocrust - Late,15,,
MPG_TH,6/24/2021,S,control,0.4,Bromus tectorum,1,,
MPG_TH,6/24/2021,S,control,0.4,Tragopogon dubius,1,,
MPG_TH,6/24/2021,S,control,0.4,Plantago patagonica,5,,
MPG_TH,6/24/2021,S,control,0.4,Vulpia octoflora,5,,
MPG_TH,6/24/2021,S,control,0.6,Bare,40,,
MPG_TH,6/24/2021,S,control,0.6,Litter,20,,
MPG_TH,6/24/2021,S,control,0.6,Rock,5,2,
MPG_TH,6/24/2021,S,control,0.6,Biocrust - Late,5,3,
MPG_TH,6/24/2021,S,control,0.6,Plantago patagonica,1,3,
MPG_TH,6/24/2021,S,control,0.6,Vulpia octoflora,10,,
MPG_TH,6/24/2021,S,control,0.6,Poa bulbosa,20,,
MPG_TH,6/24/2021,S,control,0.8,Bare,35,,
MPG_TH,6/24/2021,S,control,0.8,Litter,40,,
MPG_TH,6/24/2021,S,control,0.8,Bromus tectorum,1,,
MPG_TH,6/24/2021,S,control,0.8,Plantago patagonica,5,,
MPG_TH,6/24/2021,S,control,0.8,Pseudoroegneria spicata,1,,
MPG_TH,6/24/2021,S,control,0.8,Vulpia octoflora,5,,
MPG_TH,6/24/2021,S,control,0.8,Poa bulbosa,5,,
MPG_TH,6/24/2021,S,control,0.8,Achillea millefolium,10,,
MPG_TH,6/24/2021,S,control,1.0,Litter,95,,
MPG_TH,6/24/2021,S,control,1.0,Biocrust - Late,5,,
MPG_TH,6/24/2021,S,control,1.0,Bromus tectorum,1,,
MPG_TH,6/24/2021,S,control,1.0,Plantago patagonica,5,,
MPG_TH,6/24/2021,S,control,1.0,Vulpia octoflora,1,,
MPG_TH,6/24/2021,S,control,1.2,Litter,100,,
MPG_TH,6/24/2021,S,control,1.2,Bromus tectorum,5,,
MPG_TH,6/24/2021,S,control,1.2,Plantago patagonica,1,,
MPG_TH,6/24/2021,S,control,1.4,Bare,50,,
MPG_TH,6/24/2021,S,control,1.4,Litter,40,,
MPG_TH,6/24/2021,S,control,1.4,Biocrust - Late,5,,
MPG_TH,6/24/2021,S,control,1.4,Plantago patagonica,1,,
