,CommG,Density,Albedo,plot,Site.code,bulkYear,combCond,combCondPlot,x,y,genotypeID
275,HighBoise,hi,white,2,Board1,2020,hi white HighBoise,hi white HighBoise 2,9,2,g27
276,HighBoise,hi,white,7,Board1,2020,hi white HighBoise,hi white HighBoise 7,3,3,g27
277,HighBoise,hi,white,6,Board1,2020,hi white HighBoise,hi white HighBoise 6,2,9,g27
278,HighBoise,hi,white,8,AAFC05,2020,hi white HighBoise,hi white HighBoise 8,2,1,g2
279,HighBoise,hi,white,9,Lee 03,2020,hi white HighBoise,hi white HighBoise 9,3,5,g63
280,HighBoise,hi,white,5,Board1,2020,hi white HighBoise,hi white HighBoise 5,8,7,g27
281,HighBoise,hi,white,4,Board1,2020,hi white HighBoise,hi white HighBoise 4,8,2,g27
282,HighBoise,hi,white,3,Board1,2020,hi white HighBoise,hi white HighBoise 3,9,6,g27
283,HighBoise,hi,white,1,Board1,2020,hi white HighBoise,hi white HighBoise 1,2,2,g27
284,HighBoise,hi,white,10,Board1,2020,hi white HighBoise,hi white HighBoise 10,6,5,g27
285,LowBoise,lo,black,9,Copeland09,2020,lo black LowBoise,lo black LowBoise 9,18,5,g40
286,LowBoise,lo,black,8,Copeland09,2020,lo black LowBoise,lo black LowBoise 8,14,2,g40
287,LowBoise,lo,black,2,Copeland09,2020,lo black LowBoise,lo black LowBoise 2,7,4,g40
288,LowBoise,lo,black,4,Copeland09,2020,lo black LowBoise,lo black LowBoise 4,10,2,g40
289,LowBoise,lo,black,3,Copeland09,2020,lo black LowBoise,lo black LowBoise 3,4,5,g40
290,LowBoise,lo,black,7,Copeland09,2020,lo black LowBoise,lo black LowBoise 7,7,5,g40
291,LowBoise,lo,black,10,Copeland09,2020,lo black LowBoise,lo black LowBoise 10,5,5,g40
292,LowBoise,lo,black,5,Copeland09,2020,lo black LowBoise,lo black LowBoise 5,16,5,g40
293,LowBoise,lo,black,6,Copeland09,2020,lo black LowBoise,lo black LowBoise 6,14,2,g40
294,LowBoise,lo,white,2,Copeland09,2020,lo white LowBoise,lo white LowBoise 2,17,2,g40
295,LowBoise,lo,white,8,Copeland09,2020,lo white LowBoise,lo white LowBoise 8,17,1,g40
296,LowBoise,lo,white,6,Copeland09,2020,lo white LowBoise,lo white LowBoise 6,13,1,g40
297,LowBoise,lo,white,3,Copeland09,2020,lo white LowBoise,lo white LowBoise 3,17,5,g40
298,LowBoise,lo,white,5,Copeland09,2020,lo white LowBoise,lo white LowBoise 5,16,2,g40
299,LowBoise,lo,white,4,Copeland09,2020,lo white LowBoise,lo white LowBoise 4,15,5,g40
300,LowBoise,lo,white,1,Copeland09,2020,lo white LowBoise,lo white LowBoise 1,17,3,g40
301,LowBoise,lo,white,7,Copeland09,2020,lo white LowBoise,lo white LowBoise 7,9,1,g40
302,LowBoise,hi,black,1,Copeland09,2020,hi black LowBoise,hi black LowBoise 1,5,9,g40
303,LowBoise,hi,black,8,Copeland09,2020,hi black LowBoise,hi black LowBoise 8,6,1,g40
304,LowBoise,hi,black,4,Copeland09,2020,hi black LowBoise,hi black LowBoise 4,9,8,g40
305,LowBoise,hi,black,9,Copeland09,2020,hi black LowBoise,hi black LowBoise 9,1,10,g40
306,LowBoise,hi,black,10,Copeland09,2020,hi black LowBoise,hi black LowBoise 10,1,9,g40
307,LowBoise,hi,black,2,Copeland09,2020,hi black LowBoise,hi black LowBoise 2,5,3,g40
308,LowBoise,hi,black,3,Copeland09,2020,hi black LowBoise,hi black LowBoise 3,3,7,g40
309,LowBoise,hi,black,7,Copeland09,2020,hi black LowBoise,hi black LowBoise 7,3,6,g40
310,LowBoise,hi,white,5,Copeland09,2020,hi white LowBoise,hi white LowBoise 5,1,3,g40
311,LowBoise,hi,white,6,Copeland09,2020,hi white LowBoise,hi white LowBoise 6,2,10,g40
312,LowBoise,hi,white,3,Copeland09,2020,hi white LowBoise,hi white LowBoise 3,8,10,g40
313,LowBoise,hi,white,2,Copeland09,2020,hi white LowBoise,hi white LowBoise 2,3,5,g40
314,LowBoise,hi,white,10,Copeland09,2020,hi white LowBoise,hi white LowBoise 10,7,4,g40
315,LowBoise,hi,white,1,Copeland09,2020,hi white LowBoise,hi white LowBoise 1,5,8,g40
316,LowBoise,hi,white,8,Copeland09,2020,hi white LowBoise,hi white LowBoise 8,6,3,g40
317,LowBoise,hi,white,9,Copeland09,2020,hi white LowBoise,hi white LowBoise 9,4,8,g40
318,HighBoise,lo,black,4,Copeland09,2020,lo black HighBoise,lo black HighBoise 4,14,1,g40
319,HighBoise,lo,black,9,Copeland09,2020,lo black HighBoise,lo black HighBoise 9,18,3,g40
320,HighBoise,lo,black,5,Copeland09,2020,lo black HighBoise,lo black HighBoise 5,11,1,g40
321,HighBoise,lo,black,2,Copeland09,2020,lo black HighBoise,lo black HighBoise 2,14,3,g40
322,HighBoise,lo,black,10,Copeland09,2020,lo black HighBoise,lo black HighBoise 10,11,3,g40
323,HighBoise,lo,black,7,Copeland09,2020,lo black HighBoise,lo black HighBoise 7,18,5,g40
324,HighBoise,lo,black,1,Copeland09,2020,lo black HighBoise,lo black HighBoise 1,3,5,g40
325,HighBoise,lo,black,3,Copeland09,2020,lo black HighBoise,lo black HighBoise 3,18,3,g40
326,HighBoise,lo,white,5,Copeland09,2020,lo white HighBoise,lo white HighBoise 5,3,2,g40
327,HighBoise,lo,white,3,Copeland09,2020,lo white HighBoise,lo white HighBoise 3,4,1,g40
328,HighBoise,lo,white,9,Copeland09,2020,lo white HighBoise,lo white HighBoise 9,9,3,g40
329,HighBoise,lo,white,6,Copeland09,2020,lo white HighBoise,lo white HighBoise 6,5,1,g40
330,HighBoise,lo,white,10,Copeland09,2020,lo white HighBoise,lo white HighBoise 10,17,3,g40
331,HighBoise,lo,white,1,Copeland09,2020,lo white HighBoise,lo white HighBoise 1,2,1,g40
332,HighBoise,lo,white,4,Copeland09,2020,lo white HighBoise,lo white HighBoise 4,13,3,g40
333,HighBoise,lo,white,2,Copeland09,2020,lo white HighBoise,lo white HighBoise 2,14,5,g40
334,HighBoise,hi,black,3,Copeland09,2020,hi black HighBoise,hi black HighBoise 3,1,4,g40
335,HighBoise,hi,black,10,Copeland09,2020,hi black HighBoise,hi black HighBoise 10,7,5,g40
336,HighBoise,hi,black,9,Copeland09,2020,hi black HighBoise,hi black HighBoise 9,1,1,g40
337,HighBoise,hi,black,8,Copeland09,2020,hi black HighBoise,hi black HighBoise 8,2,1,g40
338,HighBoise,hi,black,6,Copeland09,2020,hi black HighBoise,hi black HighBoise 6,1,3,g40
339,HighBoise,hi,black,7,Copeland09,2020,hi black HighBoise,hi black HighBoise 7,3,9,g40
340,HighBoise,hi,black,4,Copeland09,2020,hi black HighBoise,hi black HighBoise 4,5,2,g40
341,HighBoise,hi,black,1,Copeland09,2020,hi black HighBoise,hi black HighBoise 1,2,3,g40
342,HighBoise,hi,white,7,Copeland09,2020,hi white HighBoise,hi white HighBoise 7,1,8,g40
343,HighBoise,hi,white,9,Copeland09,2020,hi white HighBoise,hi white HighBoise 9,7,7,g40
344,HighBoise,hi,white,8,Copeland09,2020,hi white HighBoise,hi white HighBoise 8,8,9,g40
345,HighBoise,hi,white,5,Copeland09,2020,hi white HighBoise,hi white HighBoise 5,9,8,g40
346,HighBoise,hi,white,4,Copeland09,2020,hi white HighBoise,hi white HighBoise 4,1,5,g40
347,HighBoise,hi,white,2,Copeland09,2020,hi white HighBoise,hi white HighBoise 2,8,4,g40
348,HighBoise,hi,white,1,Copeland09,2020,hi white HighBoise,hi white HighBoise 1,1,3,g40
349,HighBoise,hi,white,3,Copeland09,2020,hi white HighBoise,hi white HighBoise 3,1,5,g40
350,HighBoise,hi,white,10,Copeland09,2020,hi white HighBoise,hi white HighBoise 10,5,3,g40
351,LowBoise,lo,black,8,Getts1,2020,lo black LowBoise,lo black LowBoise 8,14,5,g48
352,LowBoise,lo,black,6,Getts1,2020,lo black LowBoise,lo black LowBoise 6,5,5,g48
353,LowBoise,lo,black,9,Getts1,2020,lo black LowBoise,lo black LowBoise 9,18,4,g48
354,LowBoise,lo,black,1,Getts1,2020,lo black LowBoise,lo black LowBoise 1,3,5,g48
355,LowBoise,lo,black,4,Getts1,2020,lo black LowBoise,lo black LowBoise 4,6,4,g48
356,LowBoise,lo,white,5,Getts1,2020,lo white LowBoise,lo white LowBoise 5,13,3,g48
357,LowBoise,lo,white,4,Getts1,2020,lo white LowBoise,lo white LowBoise 4,7,2,g48
358,LowBoise,lo,white,8,Getts1,2020,lo white LowBoise,lo white LowBoise 8,10,5,g48
359,LowBoise,lo,white,6,Getts1,2020,lo white LowBoise,lo white LowBoise 6,4,2,g48
360,LowBoise,lo,white,10,Getts1,2020,lo white LowBoise,lo white LowBoise 10,7,1,g48
361,LowBoise,hi,black,2,Getts1,2020,hi black LowBoise,hi black LowBoise 2,5,10,g48
362,LowBoise,hi,black,6,Getts1,2020,hi black LowBoise,hi black LowBoise 6,4,7,g48
363,LowBoise,hi,black,7,Getts1,2020,hi black LowBoise,hi black LowBoise 7,6,7,g48
364,LowBoise,hi,black,5,Getts1,2020,hi black LowBoise,hi black LowBoise 5,1,9,g48
365,LowBoise,hi,black,8,Getts1,2020,hi black LowBoise,hi black LowBoise 8,6,10,g48
366,LowBoise,hi,white,4,Getts1,2020,hi white LowBoise,hi white LowBoise 4,7,1,g48
367,LowBoise,hi,white,3,Getts1,2020,hi white LowBoise,hi white LowBoise 3,1,3,g48
368,LowBoise,hi,white,2,Getts1,2020,hi white LowBoise,hi white LowBoise 2,1,1,g48
369,LowBoise,hi,white,1,Getts1,2020,hi white LowBoise,hi white LowBoise 1,8,7,g48
370,LowBoise,hi,white,10,Getts1,2020,hi white LowBoise,hi white LowBoise 10,3,8,g48
371,HighBoise,lo,black,2,Getts1,2020,lo black HighBoise,lo black HighBoise 2,18,2,g48
372,HighBoise,lo,black,5,Getts1,2020,lo black HighBoise,lo black HighBoise 5,13,4,g48
373,HighBoise,lo,black,1,Getts1,2020,lo black HighBoise,lo black HighBoise 1,6,2,g48
374,HighBoise,lo,black,10,Getts1,2020,lo black HighBoise,lo black HighBoise 10,16,4,g48
375,HighBoise,lo,black,8,Getts1,2020,lo black HighBoise,lo black HighBoise 8,8,3,g48
376,HighBoise,lo,white,10,Getts1,2020,lo white HighBoise,lo white HighBoise 10,15,4,g48
377,HighBoise,lo,white,9,Getts1,2020,lo white HighBoise,lo white HighBoise 9,18,3,g48
378,HighBoise,lo,white,1,Getts1,2020,lo white HighBoise,lo white HighBoise 1,6,2,g48
379,HighBoise,lo,white,3,Getts1,2020,lo white HighBoise,lo white HighBoise 3,4,5,g48
380,HighBoise,lo,white,4,Getts1,2020,lo white HighBoise,lo white HighBoise 4,3,4,g48
381,HighBoise,hi,black,8,Getts1,2020,hi black HighBoise,hi black HighBoise 8,3,2,g48
382,HighBoise,hi,black,1,Getts1,2020,hi black HighBoise,hi black HighBoise 1,3,8,g48
383,HighBoise,hi,black,5,Getts1,2020,hi black HighBoise,hi black HighBoise 5,1,6,g48
384,HighBoise,hi,black,4,Getts1,2020,hi black HighBoise,hi black HighBoise 4,8,5,g48
385,HighBoise,hi,black,9,Getts1,2020,hi black HighBoise,hi black HighBoise 9,8,1,g48
386,HighBoise,hi,white,9,Getts1,2020,hi white HighBoise,hi white HighBoise 9,3,6,g48
387,HighBoise,hi,white,4,Getts1,2020,hi white HighBoise,hi white HighBoise 4,6,5,g48
388,HighBoise,hi,white,6,Getts1,2020,hi white HighBoise,hi white HighBoise 6,8,8,g48
389,HighBoise,hi,white,3,Getts1,2020,hi white HighBoise,hi white HighBoise 3,4,1,g48
390,LowBoise,lo,black,10,Porensky12,2020,lo black LowBoise,lo black LowBoise 10,2,3,g70
391,LowBoise,lo,black,7,Porensky12,2020,lo black LowBoise,lo black LowBoise 7,15,4,g70
392,LowBoise,lo,black,4,Porensky12,2020,lo black LowBoise,lo black LowBoise 4,16,4,g70
393,LowBoise,lo,black,9,Porensky12,2020,lo black LowBoise,lo black LowBoise 9,2,1,g70
394,LowBoise,lo,black,5,Porensky12,2020,lo black LowBoise,lo black LowBoise 5,12,3,g70
395,LowBoise,lo,black,8,Porensky12,2020,lo black LowBoise,lo black LowBoise 8,3,2,g70
396,LowBoise,lo,black,3,Porensky12,2020,lo black LowBoise,lo black LowBoise 3,6,1,g70
397,LowBoise,lo,white,3,Porensky12,2020,lo white LowBoise,lo white LowBoise 3,17,3,g70
398,LowBoise,lo,white,9,Porensky12,2021,lo white LowBoise,lo white LowBoise 9,9,5,g70
399,LowBoise,lo,white,7,Porensky12,2020,lo white LowBoise,lo white LowBoise 7,6,4,g70
400,LowBoise,lo,white,5,Porensky12,2020,lo white LowBoise,lo white LowBoise 5,1,5,g70
401,LowBoise,lo,white,10,Porensky12,2020,lo white LowBoise,lo white LowBoise 10,2,5,g70
402,LowBoise,lo,white,4,Porensky12,2021,lo white LowBoise,lo white LowBoise 4,15,1,g70
403,LowBoise,lo,white,2,Porensky12,2020,lo white LowBoise,lo white LowBoise 2,15,4,g70
404,LowBoise,hi,black,5,Porensky12,2020,hi black LowBoise,hi black LowBoise 5,7,1,g70
405,LowBoise,hi,black,9,Porensky12,2020,hi black LowBoise,hi black LowBoise 9,3,2,g70
406,LowBoise,hi,black,4,Porensky12,2020,hi black LowBoise,hi black LowBoise 4,5,9,g70
407,LowBoise,hi,black,10,Porensky12,2020,hi black LowBoise,hi black LowBoise 10,6,3,g70
408,LowBoise,hi,black,8,Porensky12,2021,hi black LowBoise,hi black LowBoise 8,5,9,g70
409,LowBoise,hi,black,2,Porensky12,2020,hi black LowBoise,hi black LowBoise 2,9,1,g70
410,LowBoise,hi,black,1,Porensky12,2020,hi black LowBoise,hi black LowBoise 1,4,5,g70
411,LowBoise,hi,black,7,Porensky12,2020,hi black LowBoise,hi black LowBoise 7,2,2,g70
412,LowBoise,hi,white,4,Porensky12,2021,hi white LowBoise,hi white LowBoise 4,6,7,g70
413,LowBoise,hi,white,3,Porensky12,2020,hi white LowBoise,hi white LowBoise 3,7,8,g70
414,LowBoise,hi,white,10,Porensky12,2021,hi white LowBoise,hi white LowBoise 10,3,4,g70
415,LowBoise,hi,white,2,Porensky12,2020,hi white LowBoise,hi white LowBoise 2,9,2,g70
416,LowBoise,hi,white,7,Porensky12,2020,hi white LowBoise,hi white LowBoise 7,8,8,g70
417,LowBoise,hi,white,5,Porensky12,2020,hi white LowBoise,hi white LowBoise 5,3,7,g70
418,LowBoise,hi,white,1,Porensky12,2020,hi white LowBoise,hi white LowBoise 1,3,1,g70
419,HighBoise,lo,black,7,Porensky12,2020,lo black HighBoise,lo black HighBoise 7,9,2,g70
420,HighBoise,lo,black,9,Porensky12,2020,lo black HighBoise,lo black HighBoise 9,5,4,g70
421,HighBoise,lo,black,5,Porensky12,2020,lo black HighBoise,lo black HighBoise 5,11,2,g70
422,HighBoise,lo,black,1,Porensky12,2020,lo black HighBoise,lo black HighBoise 1,1,1,g70
423,HighBoise,lo,black,4,Porensky12,2021,lo black HighBoise,lo black HighBoise 4,4,3,g70
424,HighBoise,lo,black,8,Porensky12,2020,lo black HighBoise,lo black HighBoise 8,16,4,g70
425,HighBoise,lo,black,2,Porensky12,2020,lo black HighBoise,lo black HighBoise 2,7,2,g70
426,HighBoise,lo,white,4,Porensky12,2020,lo white HighBoise,lo white HighBoise 4,2,1,g70
427,HighBoise,lo,white,1,Porensky12,2021,lo white HighBoise,lo white HighBoise 1,11,2,g70
428,HighBoise,lo,white,8,Porensky12,2020,lo white HighBoise,lo white HighBoise 8,13,5,g70
429,HighBoise,lo,white,5,Porensky12,2020,lo white HighBoise,lo white HighBoise 5,13,4,g70
430,HighBoise,lo,white,6,Porensky12,2020,lo white HighBoise,lo white HighBoise 6,5,5,g70
431,HighBoise,lo,white,2,Porensky12,2021,lo white HighBoise,lo white HighBoise 2,6,2,g70
432,HighBoise,lo,white,3,Porensky12,2020,lo white HighBoise,lo white HighBoise 3,3,5,g70
433,HighBoise,lo,white,10,Porensky12,2020,lo white HighBoise,lo white HighBoise 10,12,3,g70
434,HighBoise,hi,black,3,Porensky12,2020,hi black HighBoise,hi black HighBoise 3,1,8,g70
435,HighBoise,hi,black,6,Porensky12,2020,hi black HighBoise,hi black HighBoise 6,3,2,g70
436,HighBoise,hi,black,10,Porensky12,2021,hi black HighBoise,hi black HighBoise 10,7,9,g70
437,HighBoise,hi,black,4,Porensky12,2020,hi black HighBoise,hi black HighBoise 4,9,10,g70
438,HighBoise,hi,black,5,Porensky12,2021,hi black HighBoise,hi black HighBoise 5,6,1,g70
439,HighBoise,hi,black,2,Porensky12,2020,hi black HighBoise,hi black HighBoise 2,3,2,g70
440,HighBoise,hi,black,7,Porensky12,2020,hi black HighBoise,hi black HighBoise 7,4,7,g70
441,HighBoise,hi,white,1,Porensky12,2020,hi white HighBoise,hi white HighBoise 1,3,7,g70
442,HighBoise,hi,white,7,Porensky12,2020,hi white HighBoise,hi white HighBoise 7,7,7,g70
443,HighBoise,hi,white,8,Porensky12,2020,hi white HighBoise,hi white HighBoise 8,6,2,g70
444,HighBoise,hi,white,4,Porensky12,2020,hi white HighBoise,hi white HighBoise 4,8,9,g70
445,HighBoise,hi,white,2,Porensky12,2020,hi white HighBoise,hi white HighBoise 2,5,10,g70
446,HighBoise,hi,white,5,Porensky12,2020,hi white HighBoise,hi white HighBoise 5,3,5,g70
447,HighBoise,hi,white,10,Porensky12,2020,hi white HighBoise,hi white HighBoise 10,6,6,g70
448,HighBoise,hi,white,3,Porensky12,2020,hi white HighBoise,hi white HighBoise 3,7,7,g70
449,LowBoise,lo,black,3,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 3,12,2,g105
450,LowBoise,lo,black,10,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 10,9,4,g105
451,LowBoise,lo,black,6,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 6,16,2,g105
452,LowBoise,lo,black,8,Blumenthal10,2021,lo black LowBoise,lo black LowBoise 8,13,4,g105
453,LowBoise,lo,black,7,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 7,8,1,g105
454,LowBoise,lo,black,4,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 4,12,5,g105
455,LowBoise,lo,black,1,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 1,13,3,g105
456,LowBoise,lo,black,2,Blumenthal10,2020,lo black LowBoise,lo black LowBoise 2,8,1,g105
457,LowBoise,lo,black,5,Blumenthal10,2021,lo black LowBoise,lo black LowBoise 5,5,3,g105
458,LowBoise,lo,white,7,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 7,10,4,g105
459,LowBoise,lo,white,4,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 4,12,4,g105
460,LowBoise,lo,white,9,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 9,14,4,g105
461,LowBoise,lo,white,5,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 5,7,4,g105
462,LowBoise,lo,white,8,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 8,18,3,g105
463,LowBoise,lo,white,1,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 1,17,2,g105
464,LowBoise,lo,white,10,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 10,14,5,g105
465,LowBoise,lo,white,6,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 6,18,4,g105
466,LowBoise,lo,white,2,Blumenthal10,2020,lo white LowBoise,lo white LowBoise 2,6,4,g105
467,LowBoise,hi,black,9,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 9,2,7,g105
468,LowBoise,hi,black,4,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 4,4,8,g105
469,LowBoise,hi,black,2,Blumenthal10,2021,hi black LowBoise,hi black LowBoise 2,4,3,g105
470,LowBoise,hi,black,6,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 6,9,4,g105
471,LowBoise,hi,black,5,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 5,7,5,g105
472,LowBoise,hi,black,3,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 3,2,1,g105
473,LowBoise,hi,black,10,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 10,5,10,g105
474,LowBoise,hi,black,7,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 7,7,4,g105
475,LowBoise,hi,black,8,Blumenthal10,2020,hi black LowBoise,hi black LowBoise 8,5,2,g105
476,LowBoise,hi,white,3,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 3,5,10,g105
477,LowBoise,hi,white,6,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 6,3,9,g105
478,LowBoise,hi,white,9,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 9,4,5,g105
479,LowBoise,hi,white,8,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 8,7,3,g105
480,LowBoise,hi,white,5,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 5,4,1,g105
481,LowBoise,hi,white,1,Blumenthal10,2021,hi white LowBoise,hi white LowBoise 1,1,9,g105
482,LowBoise,hi,white,4,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 4,3,10,g105
483,LowBoise,hi,white,10,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 10,6,2,g105
484,LowBoise,hi,white,2,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 2,7,3,g105
485,LowBoise,hi,white,7,Blumenthal10,2020,hi white LowBoise,hi white LowBoise 7,8,1,g105
486,HighBoise,lo,black,5,Pyle15,2020,lo black HighBoise,lo black HighBoise 5,5,3,g79
487,HighBoise,lo,black,4,Blumenthal10,2020,lo black HighBoise,lo black HighBoise 4,18,2,g105
488,HighBoise,lo,black,8,Chambers06,2021,lo black HighBoise,lo black HighBoise 8,11,5,g34
489,HighBoise,lo,black,10,Blumenthal10,2020,lo black HighBoise,lo black HighBoise 10,5,5,g105
490,HighBoise,lo,black,9,Blumenthal10,2020,lo black HighBoise,lo black HighBoise 9,14,1,g105
491,HighBoise,lo,black,2,Blumenthal10,2020,lo black HighBoise,lo black HighBoise 2,1,5,g105
492,HighBoise,lo,black,6,Downs 01,2020,lo black HighBoise,lo black HighBoise 6,5,3,g42
493,HighBoise,lo,black,7,Lavin01,2020,lo black HighBoise,lo black HighBoise 7,14,1,g59
494,HighBoise,lo,black,3,Chambers06,2020,lo black HighBoise,lo black HighBoise 3,4,2,g34
495,HighBoise,lo,white,2,Blumenthal10,2020,lo white HighBoise,lo white HighBoise 2,6,1,g105
496,HighBoise,lo,white,6,Chambers04,2020,lo white HighBoise,lo white HighBoise 6,13,4,g32
497,HighBoise,lo,white,10,Blumenthal10,2020,lo white HighBoise,lo white HighBoise 10,4,3,g105
498,HighBoise,lo,white,1,Urza02,2020,lo white HighBoise,lo white HighBoise 1,17,4,g93
499,HighBoise,lo,white,9,Fleishman_05,2021,lo white HighBoise,lo white HighBoise 9,7,2,g46
500,HighBoise,lo,white,8,Chambers05,2021,lo white HighBoise,lo white HighBoise 8,13,4,g33
501,HighBoise,lo,white,7,Blumenthal10,2020,lo white HighBoise,lo white HighBoise 7,14,3,g105
502,HighBoise,lo,white,4,Blumenthal10,2020,lo white HighBoise,lo white HighBoise 4,10,1,g105
503,HighBoise,lo,white,3,Pyke 21,2020,lo white HighBoise,lo white HighBoise 3,2,2,g74
504,HighBoise,lo,white,5,AAFC05,2020,lo white HighBoise,lo white HighBoise 5,5,3,g2
505,HighBoise,hi,black,10,Blumenthal10,2020,hi black HighBoise,hi black HighBoise 10,3,4,g105
506,HighBoise,hi,black,3,Chambers06,2020,hi black HighBoise,hi black HighBoise 3,6,2,g34
507,HighBoise,hi,black,6,Chambers04,2020,hi black HighBoise,hi black HighBoise 6,1,4,g32
508,HighBoise,hi,black,1,Blumenthal10,2021,hi black HighBoise,hi black HighBoise 1,3,4,g105
509,HighBoise,hi,black,8,Copeland05,2020,hi black HighBoise,hi black HighBoise 8,9,2,g39
510,HighBoise,hi,black,9,Blumenthal10,2020,hi black HighBoise,hi black HighBoise 9,7,8,g105
511,HighBoise,hi,black,4,Downs 03,2020,hi black HighBoise,hi black HighBoise 4,2,9,g44
512,HighBoise,hi,black,2,Pyle19,2020,hi black HighBoise,hi black HighBoise 2,7,2,g82
513,HighBoise,hi,black,5,Blumenthal10,2021,hi black HighBoise,hi black HighBoise 5,4,5,g105
514,HighBoise,hi,black,7,Blumenthal10,2021,hi black HighBoise,hi black HighBoise 7,9,5,g105
515,HighBoise,hi,white,10,Blumenthal10,2020,hi white HighBoise,hi white HighBoise 10,6,8,g105
