Site,Date,Color,Density,Plot,X-pos,Y-pos,Pheno-Stage,Collector (initials),Comment
Wildcat,5/30/23,White,High,1.1,1,1,Purple,NR,
Wildcat,5/30/23,White,High,1.1,1,2,Purple,NR,
Wildcat,5/30/23,White,High,1.1,1,4,Green,NR,
Wildcat,5/30/23,White,High,1.1,1,5,Purple,NR,
Wildcat,5/30/23,White,High,1.1,2,3,Brown,NR,
Wildcat,5/30/23,White,High,1.1,2,5,Brown,NR,
Wildcat,5/30/23,White,High,1.1,3,3,Purple,NR,
Wildcat,5/30/23,White,High,1.1,4,2,Green,NR,
Wildcat,5/30/23,White,High,1.1,4,3,Brown,NR,
Wildcat,5/30/23,White,High,1.1,4,4,Green,NR,
Wildcat,5/30/23,White,High,1.1,5,5,Purple,NR,
Wildcat,5/30/23,White,High,1.1,5,9,Brown,NR,
Wildcat,5/30/23,White,High,1.1,6,3,Purple,NR,
Wildcat,5/30/23,White,High,1.1,6,4,Purple,NR,
Wildcat,5/30/23,White,High,1.1,6,5,Purple,NR,
Wildcat,5/30/23,White,High,1.1,7,2,Purple,NR,
Wildcat,5/30/23,White,High,1.1,7,2,Brown,NR,
Wildcat,5/30/23,White,High,1.1,7,3,Purple,NR,
Wildcat,5/30/23,White,High,1.1,7,4,NR,NR,
Wildcat,5/30/23,White,High,1.1,7,9,Brown,NR,
Wildcat,5/30/23,White,High,1.1,7,10,Brown,NR,
Wildcat,5/30/23,White,High,1.1,8,3,Green,NR,
Wildcat,5/30/23,White,High,1.1,8,4,Purple,NR,
Wildcat,5/30/23,White,High,1.1,8,5,Brown,NR,
Wildcat,5/30/23,White,High,1.1,8,6,OT1,NR,
Wildcat,5/30/23,White,High,1.1,8,8,NR,NR,
Wildcat,5/30/23,White,High,1.1,9,2,Brown,NR,
Wildcat,5/30/23,White,High,1.1,9,3,Brown,NR,
Wildcat,5/30/23,White,High,1.1,9,3,Brown,NR,
Wildcat,5/30/23,White,High,1.1,9,4,Brown,NR,
Wildcat,5/30/23,White,High,1.1,9,5,Brown,NR,
Wildcat,5/30/23,White,High,1.1,9,6,Brown,NR,
Wildcat,5/30/23,White,High,1.1,10,3,Brown,NR,
Wildcat,5/30/23,White,High,1.1,10,4,Purple,NR,
Wildcat,5/30/23,White,High,1.1,10,5,Purple,NR,
Wildcat,5/30/23,White,High,1.1,10,7,Brown,NR,
Wildcat,5/30/23,White,High,1.1,10,10,OT1,NR,
Wildcat,5/30/23,Black,Low,1.2,1,2,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,1,3,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,1,4,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,1,5,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,2,3,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,3,1,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,3,3,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,3,5,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,4,1,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,4,2,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,4,4,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,4,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,5,1,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,5,2,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,5,4,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,5,5,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,6,2,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,6,3,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,7,2,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,7,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,8,1,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,8,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,9,1,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,9,3,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,9,4,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,9,5,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,10,2,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,10,3,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,10,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,11,2,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,11,3,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,11,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,12,2,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,12,3,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,12,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,13,1,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,13,3,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,13,4,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,14,3,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,14,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,15,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,16,1,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,16,3,Brown,NR,
Wildcat,5/30/23,Black,Low,1.2,17,4,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,17,5,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,18,1,Purple,NR,
Wildcat,5/30/23,Black,Low,1.2,18,2,Green,NR,
Wildcat,5/30/23,Black,Low,1.2,18,4,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,1,1,Green,NR,
Wildcat,5/30/23,Black,High,1.3,1,2,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,1,3,Green,NR,
Wildcat,5/30/23,Black,High,1.3,1,4,OT1,NR,
Wildcat,5/30/23,Black,High,1.3,1,6,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,1,8,NR,NR,
Wildcat,5/30/23,Black,High,1.3,1,8,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,1,9,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,1,9,Purple,NR,
Wildcat,5/30/23,Black,High,1.3,1,10,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,1,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,2,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,4,Green,NR,
Wildcat,5/30/23,Black,High,1.3,2,6,NR,NR,
Wildcat,5/30/23,Black,High,1.3,2,6,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,7,NR,NR,
Wildcat,5/30/23,Black,High,1.3,2,7,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,8,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,8,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,2,9,Purple,NR,
Wildcat,5/30/23,Black,High,1.3,2,10,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,3,1,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,3,2,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,3,3,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,3,6,Green,NR,
Wildcat,5/30/23,Black,High,1.3,3,7,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,3,8,NR,NR,
Wildcat,5/30/23,Black,High,1.3,3,8,Purple,NR,
Wildcat,5/30/23,Black,High,1.3,3,9,NR,NR,
Wildcat,5/16/23,Black,High,1.3,3,10,NR,SS,
Wildcat,5/16/23,Black,High,1.3,4,1,NR,SS,
Wildcat,5/30/23,Black,High,1.3,4,1,Brown,NR,
Wildcat,5/16/23,Black,High,1.3,4,1,NR,SS,
Wildcat,5/30/23,Black,High,1.3,4,2,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,4,4,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,4,6,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,4,7,Green,NR,
Wildcat,5/30/23,Black,High,1.3,4,8,Green,NR,
Wildcat,5/9/23,Black,High,1.3,4,9,NR,EB,
Wildcat,5/30/23,Black,High,1.3,4,9,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,4,9,Brown,EB,
Wildcat,5/9/23,Black,High,1.3,4,9,NR,EB,
Wildcat,5/30/23,Black,High,1.3,4,10,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,5,1,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,5,2,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,5,3,NR,NR,
Wildcat,5/30/23,Black,High,1.3,5,4,NR,NR,
Wildcat,5/30/23,Black,High,1.3,5,5,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,5,6,NR,NR,
Wildcat,5/30/23,Black,High,1.3,5,7,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,5,8,NR,NR,
Wildcat,5/30/23,Black,High,1.3,5,8,Brown,NR,
Wildcat,5/9/23,Black,High,1.3,5,9,NR,EB,
Wildcat,5/30/23,Black,High,1.3,5,9,NR,NR,
Wildcat,5/16/23,Black,High,1.3,5,9,NR,EB,
Wildcat,5/30/23,Black,High,1.3,5,10,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,6,1,NR,NR,
Wildcat,5/30/23,Black,High,1.3,6,2,NR,NR,
Wildcat,5/30/23,Black,High,1.3,6,3,NR,NR,
Wildcat,5/30/23,Black,High,1.3,6,5,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,6,6,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,6,7,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,6,8,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,6,9,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,6,10,Green,NR,
Wildcat,5/9/23,Black,High,1.3,7,1,NR,EB,
Wildcat,5/9/23,Black,High,1.3,7,1,NR,EB,
Wildcat,5/16/23,Black,High,1.3,7,5,NR,SS,
Wildcat,5/16/23,Black,High,1.3,7,5,NR,SS,
Wildcat,5/30/23,Black,High,1.3,7,6,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,7,7,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,7,8,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,7,9,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,7,10,Brown,NR,
Wildcat,5/9/23,Black,High,1.3,8,6,NR,EB,
Wildcat,5/9/23,Black,High,1.3,8,6,NR,EB,
Wildcat,5/30/23,Black,High,1.3,8,8,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,8,9,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,8,10,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,9,6,Brown,NR,
Wildcat,5/30/23,Black,High,1.3,9,7,Brown,NR,
Wildcat,5/16/23,Black,High,1.3,9,8,NR,SS,
Wildcat,5/16/23,Black,High,1.3,9,8,NR,SS,
Wildcat,5/16/23,Black,High,1.3,9,9,NR,SS,
Wildcat,5/16/23,Black,High,1.3,9,9,NR,SS,
Wildcat,5/30/23,Black,High,1.3,9,10,Brown,NR,
Wildcat,5/16/23,Black,High,1.3,10,3,NR,SS,
Wildcat,5/30/23,White,Low,1.4,1,1,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,1,2,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,1,3,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,1,5,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,2,1,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,2,3,Green,NR,
Wildcat,5/31/23,White,Low,1.4,2,4,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,2,5,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,3,2,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,3,3,Green,NR,
Wildcat,5/31/23,White,Low,1.4,3,4,Brown,NR,
Wildcat,5/31/23,White,Low,1.4,3,5,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,3,9,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,4,1,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,4,3,Green,NR,
Wildcat,5/31/23,White,Low,1.4,4,4,Brown,NR,
Wildcat,5/31/23,White,Low,1.4,4,5,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,5,1,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,5,3,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,6,2,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,6,3,Brown,NR,
Wildcat,5/31/23,White,Low,1.4,6,4,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,6,5,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,7,1,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,7,4,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,9,1,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,9,2,NR,NR,
Wildcat,5/31/23,White,Low,1.4,9,4,Brown,NR,
Wildcat,5/31/23,White,Low,1.4,9,5,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,10,2,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,10,4,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,10,5,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,11,2,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,12,2,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,12,5,Green,NR,
Wildcat,5/30/23,White,Low,1.4,13,1,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,13,2,Brown,NR,
Wildcat,5/31/23,White,Low,1.4,13,3,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,14,2,Brown,NR,
Wildcat,5/31/23,White,Low,1.4,14,3,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,14,4,Green,NR,
Wildcat,5/30/23,White,Low,1.4,15,2,Green,NR,
Wildcat,5/31/23,White,Low,1.4,15,3,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,16,2,Green,NR,
Wildcat,5/31/23,White,Low,1.4,16,3,Brown,NR,
Wildcat,5/30/23,White,Low,1.4,17,1,Purple,NR,
Wildcat,5/30/23,White,Low,1.4,17,2,Green,NR,
Wildcat,5/31/23,White,Low,1.4,17,4,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,17,5,Green,NR,
Wildcat,5/30/23,White,Low,1.4,18,2,Purple,NR,
Wildcat,5/31/23,White,Low,1.4,18,3,Purple,NR,
Wildcat,5/9/23,White,Low,1.4,NR,NR,NR,NR,
Wildcat,5/9/23,White,Low,1.4,NR,NR,Green,NR,
Wildcat,5/31/23,White,High,2.1,1,2,Brown,NR,
Wildcat,5/31/23,White,High,2.1,1,3,Purple,NR,
Wildcat,5/31/23,White,High,2.1,1,4,Brown,NR,
Wildcat,5/31/23,White,High,2.1,1,5,Brown,NR,
Wildcat,5/31/23,White,High,2.1,1,5,Green,NR,
Wildcat,5/31/23,White,High,2.1,1,6,Purple,NR,
Wildcat,5/31/23,White,High,2.1,1,6,Purple,NR,
Wildcat,5/31/23,White,High,2.1,1,7,Purple,NR,"Duplicates 2.1_1,7"
Wildcat,5/31/23,White,High,2.1,1,7,Purple,NR,"Duplicates 2.1_1,7"
Wildcat,5/31/23,White,High,2.1,1,8,Brown,NR,"Duplicates 2.1_1,8"
Wildcat,5/31/23,White,High,2.1,1,8,Brown,NR,"Duplicates 2.1_1,8"
Wildcat,5/31/23,White,High,2.1,1,9,Green,NR,
Wildcat,5/31/23,White,High,2.1,1,10,Brown,NR,
Wildcat,5/31/23,White,High,2.1,2,1,Brown,NR,
Wildcat,5/31/23,White,High,2.1,2,2,Brown,NR,
Wildcat,5/31/23,White,High,2.1,2,3,Purple,NR,
Wildcat,5/31/23,White,High,2.1,2,4,Purple,NR,
Wildcat,5/31/23,White,High,2.1,2,6,Brown,NR,"Duplicates 2.1_2,6"
Wildcat,5/31/23,White,High,2.1,2,6,NR,NR,"Duplicates 2.1_2,6"
Wildcat,5/31/23,White,High,2.1,2,8,Brown,NR,
Wildcat,5/31/23,White,High,2.1,2,9,Brown,NR,
Wildcat,5/31/23,White,High,2.1,2,10,Brown,NR,
Wildcat,5/31/23,White,High,2.1,3,1,Purple,NR,
Wildcat,5/31/23,White,High,2.1,3,5,Purple,NR,
Wildcat,5/31/23,White,High,2.1,3,6,Green,NR,
Wildcat,5/31/23,White,High,2.1,3,6,Brown,NR,
Wildcat,5/31/23,White,High,2.1,3,7,Brown,NR,
Wildcat,5/31/23,White,High,2.1,3,9,Brown,NR,
Wildcat,5/31/23,White,High,2.1,3,9,Brown,NR,
Wildcat,5/31/23,White,High,2.1,3,10,Brown,NR,
Wildcat,5/31/23,White,High,2.1,4,1,Purple,NR,
Wildcat,5/31/23,White,High,2.1,4,2,Green,NR,
Wildcat,5/31/23,White,High,2.1,4,3,Purple,NR,
Wildcat,5/31/23,White,High,2.1,4,6,Purple,NR,
Wildcat,5/31/23,White,High,2.1,4,6,Purple,NR,
Wildcat,5/31/23,White,High,2.1,4,7,NR,NR,"Duplicates 2.1_4,7"
Wildcat,5/31/23,White,High,2.1,4,7,Brown,NR,"Duplicates 2.1_4,7"
Wildcat,5/31/23,White,High,2.1,4,8,Brown,NR,
Wildcat,5/31/23,White,High,2.1,4,10,Brown,NR,
Wildcat,5/31/23,White,High,2.1,5,5,Brown,NR,
Wildcat,5/31/23,White,High,2.1,5,7,Purple,NR,
Wildcat,5/31/23,White,High,2.1,5,8,Brown,NR,
Wildcat,4/26/23,Black,High,2.1,6,2,NR,NR,"envelope says 2.1 black high, 2.1 is white high"
Wildcat,4/26/23,Black,High,2.1,6,2,NR,SS,
Wildcat,5/31/23,White,High,2.1,6,5,Purple,NR,
Wildcat,5/31/23,White,High,2.1,6,7,Purple,NR,
Wildcat,5/31/23,White,High,2.1,7,6,Purple,NR,
Wildcat,5/31/23,White,High,2.1,7,7,Brown,NR,
Wildcat,5/31/23,White,High,2.1,7,9,Purple,NR,
Wildcat,5/31/23,White,High,2.1,9,8,Purple,NR,
Wildcat,5/31/23,White,High,2.1,9,10,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,1,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,2,4,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,3,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,3,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,3,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,3,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,4,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,4,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,4,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,4,5,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,5,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,5,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,5,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,5,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,5,4,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,5,5,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,6,4,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,6,5,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,7,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,7,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,7,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,7,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,7,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,7,4,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,7,5,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,8,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,8,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,8,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,8,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,8,5,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,9,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,9,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,9,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,9,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,9,5,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,10,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,10,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,10,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,10,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,10,5,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,11,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,11,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,11,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,11,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,11,4,Dead,NR,
Wildcat,5/31/23,Black,Low,2.2,11,5,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,12,1,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,12,1,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,12,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,12,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,12,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,12,3,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,12,4,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,12,5,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,13,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,13,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,13,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,13,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,13,4,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,13,5,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,14,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,14,2,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,14,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,14,3,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,14,4,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,14,5,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,15,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,15,1,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,15,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,15,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,15,4,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,16,1,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,16,1,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,16,4,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,16,5,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,17,1,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,17,1,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,17,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,17,2,Green,NR,
Wildcat,5/31/23,Black,Low,2.2,17,3,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,17,3,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,17,4,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,18,2,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,18,2,Brown,NR,
Wildcat,5/31/23,Black,Low,2.2,18,4,Purple,NR,
Wildcat,5/31/23,Black,Low,2.2,18,5,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,1,1,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,1,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,1,6,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,1,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,1,8,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,1,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,1,10,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,2,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,5,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,6,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,8,Brown,NR,
Wildcat,5/16/23,Black,High,2.3,2,9,NR,ADD,
Wildcat,5/9/23,Black,High,2.3,2,9,NR,ADD,
Wildcat,5/31/23,Black,High,2.3,2,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,2,10,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,1,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,2,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,3,3,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,5,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,6,Purple,NR,
Wildcat,5/9/23,Black,High,2.3,3,7,LSG,NR,
Wildcat,5/9/23,Black,High,2.3,3,7,LSG,NR,
Wildcat,5/31/23,Black,High,2.3,3,8,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,3,10,F3,NR,"""F3"" on envelope may be V3 or Flowering Brown"
Wildcat,5/31/23,Black,High,2.3,4,1,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,2,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,3,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,5,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,7,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,4,8,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,4,10,Brown,NR,
Wildcat,5/1/23,Black,High,2.3,5,0,FP,NR,
Wildcat,5/31/23,Black,High,2.3,5,1,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,5,2,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,5,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,5,5,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,5,6,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,5,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,5,8,Brown,NR,
Wildcat,5/1/23,Black,High,2.3,5,9,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,5,10,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,3,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,5,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,6,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,8,Green,NR,
Wildcat,5/31/23,Black,High,2.3,6,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,6,10,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,1,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,2,Brown,NR,
