Site,Date,Plot,Density,Albedo,x,y,genotype,growout,source,lat,lon,Live,V,height,Length_mm,herbivory,frost_heave,tillers,harvested,notes
SheepStation,5/3/2022,11,high,black,1,6,54,2020,JackieOtt1,43.65,-102.97,Y,V3+,4.7,47,N,N,,,
SheepStation,5/3/2022,11,high,black,1,7,1,2020,AAFC04,50.08,-120.65,Y,V3+,4.6,46,N,N,,,
SheepStation,5/3/2022,11,high,black,1,8,5,2020,AAFC08,49.57,-120.55,Y,V3+,5.6,56,N,N,,,
SheepStation,5/3/2022,11,high,black,1,9,29,2020,Chambers01,39.55,-119.58,N,V1,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,1,10,17,2020,Adler17,41.44,-110.11,Y,V3+,7.1,71,N,N,,,
SheepStation,5/3/2022,11,high,black,2,1,101,2020,Shriver01,34.06,-116.22,Y,FG,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,2,2,30,2020,Chambers02,39.95,-118.76,Y,FG,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,2,3,77,2020,Pyle010,43.19,-120,Y,V3+,3.1,31,N,N,,,
SheepStation,5/3/2022,11,high,black,2,4,33,2020,Chambers05,41.54,-117.75,Y,FG,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,2,5,8,2020,Blumenthal01,41.18,-104.9,Y,V3+,4.6,46,N,N,,,
SheepStation,5/3/2022,11,high,black,2,6,18,2020,Adler18,40.86,-114.22,Y,V3+,4.4,44,N,N,,,
SheepStation,5/3/2022,11,high,black,2,7,62,2020,Lee2,35.3984,-115.7845,Y,V3+,6.1,61,N,N,,,
SheepStation,5/3/2022,11,high,black,2,8,53,2020,Hufft2,39.547444,-105.102111,Y,V3+,3.8,38,N,N,,,
SheepStation,5/3/2022,11,high,black,2,9,103,2020,Davies03,42.68,-118.68,Y,V3+,5.8,58,N,N,,,
SheepStation,5/3/2022,11,high,black,2,10,75,2020,Pyle001,42.35,-118.65,N,V2,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,3,1,55,2020,JackieOtt2,43.71,-102.32,Y,V3+,4.9,49,N,N,,,
SheepStation,5/3/2022,11,high,black,3,2,6,2020,AAFC09,49.62,-119.8,Y,V3+,3.5,35,N,N,,,
SheepStation,5/3/2022,11,high,black,3,3,92,2020,Symstad4,43.71,-102.58,Y,V3+,5.3,53,N,N,,,
SheepStation,5/3/2022,11,high,black,3,4,71,2020,Porensky30,40.63,-105.27,Y,V3+,3,30,Y,N,,,
SheepStation,5/3/2022,11,high,black,3,5,88,2021,Schupp05,39.11,-112.74,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,3,6,25,2020,Symstad6,41.83,-103.71,Y,V3+,5.5,55,N,N,,,
SheepStation,5/3/2022,11,high,black,3,7,24,2020,Blumenthal08,40.64,-104.56,Y,V3,3.3,33,N,N,,,
SheepStation,5/3/2022,11,high,black,3,8,51,2020,Holdrege1,41.61,-111.57,Y,V3+,5.2,52,N,N,,,
SheepStation,5/3/2022,11,high,black,3,9,55,2020,JackieOtt2,43.71,-102.32,Y,V1,3.4,34,N,N,,,
SheepStation,5/3/2022,11,high,black,3,10,49,2020,Getts3,40.43,-120.67,Y,V3+,5,50,N,N,,,
SheepStation,5/3/2022,11,high,black,4,1,59,2020,Lavin01,44.68,-109.07,Y,V3+,5.6,56,N,N,,,
SheepStation,5/3/2022,11,high,black,4,2,82,2020,Pyle019,44.57,-119.65,Y,V3+,3.4,34,N,N,,,
SheepStation,5/3/2022,11,high,black,4,3,90,2020,Symstad2,43.87,-103.46,Y,V3+,3.2,32,N,N,,,
SheepStation,5/3/2022,11,high,black,4,4,17,2020,Adler17,41.44,-110.11,Y,V3+,4,40,N,N,,,
SheepStation,5/3/2022,11,high,black,4,5,76,2020,Pyle009,43.42,-119.62,Y,V3+,3.7,37,N,N,,,
SheepStation,5/3/2022,11,high,black,4,6,28,2020,Bradford01,35.23,-111.62,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,4,7,58,2020,JackieOtt7,43.82,-101.94,Y,V3+,4.6,46,N,N,,,
SheepStation,5/3/2022,11,high,black,4,8,43,2020,Downs02,46.25045,-119.53334,Y,V3+,6,60,N,N,,,
SheepStation,5/3/2022,11,high,black,4,9,73,2020,Pyke8,46.74830998,-119.361636,Y,V3+,5.9,59,N,N,,,
SheepStation,5/3/2022,11,high,black,4,10,12,2020,Schupp02,40.2,-112.46,Y,V3+,4.5,45,N,N,,,
SheepStation,5/3/2022,11,high,black,5,1,57,2020,JackieOtt6,43.84,-101.94,Y,V3+,4.6,46,N,N,,,
SheepStation,5/3/2022,11,high,black,5,2,68,2020,Porensky1,43.24,-105.18,Y,V3+,3.6,36,N,N,,,
SheepStation,5/3/2022,11,high,black,5,3,2,2020,AAFC05,50.09,-120.45,Y,V3,2.7,27,N,N,,,
SheepStation,5/3/2022,11,high,black,5,4,86,2020,Schupp03,38.6,-113.79,Y,V3+,4.2,42,N,N,,,
SheepStation,5/3/2022,11,high,black,5,5,63,2020,Lee3,36.5247,-115.8987,Y,FG,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,5,6,74,2020,Pyke21,47.61803776,-119.6830115,Y,V3+,5,50,N,N,,,
SheepStation,5/3/2022,11,high,black,5,7,69,2020,Porensky17,43.34,-105.13,Y,V3+,3.9,39,N,N,,,
SheepStation,5/3/2022,11,high,black,5,8,38,2021,Copeland01,43.7,-117.33,Y,V2,3.4,34,N,N,,,
SheepStation,5/3/2022,11,high,black,5,9,72,2020,Pyke3,44.60456358,-120.1924183,Y,V3+,5.6,56,N,N,,,
SheepStation,5/3/2022,11,high,black,5,10,32,2020,Chambers04,41.31,-117.63,Y,V3+,7,70,N,N,,,
SheepStation,5/3/2022,11,high,black,6,1,36,2020,Chambers08,42.24,-114.57,Y,V3+,5.3,53,N,N,,,
SheepStation,5/3/2022,11,high,black,6,2,26,2020,Chynoweth01,39.76604,-109.5635,Y,V3+,3.9,39,N,N,,,
SheepStation,5/3/2022,11,high,black,6,3,7,2020,AAFC10,49.71,-120.05,Y,V3+,3.7,37,N,N,,,
SheepStation,5/3/2022,11,high,black,6,4,38,2021,Copeland01,43.7,-117.33,Y,V3+,4.8,48,N,N,,,
SheepStation,5/3/2022,11,high,black,6,5,42,2021,Downs01,46.38145,-119.430272,Y,V3,3.6,36,N,N,,,
SheepStation,5/3/2022,11,high,black,6,6,95,2020,Wilcox02,41.31,-105.66,Y,V3+,4,40,N,N,,,
SheepStation,5/3/2022,11,high,black,6,7,11,2020,Adler09,43.31,-112.27,Y,V3+,4.1,41,N,N,,,
SheepStation,5/3/2022,11,high,black,6,8,37,2020,Chambers09,40.66,-116.73,Y,V3+,5.7,57,N,N,,,
SheepStation,5/3/2022,11,high,black,6,9,18,2020,Adler18,40.86,-114.22,Y,V3,3.6,36,N,N,,,
SheepStation,5/3/2022,11,high,black,6,10,97,2021,Chynoweth03,39.83576,-109.61202,Y,V3+,4.5,45,N,N,,,
SheepStation,5/3/2022,11,high,black,7,1,39,2020,Copeland05,42.27,-118.71,Y,V3+,2.7,27,N,N,,,
SheepStation,5/3/2022,11,high,black,7,2,65,2020,Leger1,39.49,-119.84,Y,V3+,7.5,75,N,N,,,
SheepStation,5/3/2022,11,high,black,7,3,45,2020,Fleishman_01,38.47,-119.49,Y,V3+,3.7,37,N,N,,,
SheepStation,5/3/2022,11,high,black,7,4,47,2020,Fleishman_07,39.17,-117.44,Y,V3+,4.6,46,N,N,,,
SheepStation,5/3/2022,11,high,black,7,5,44,2020,Downs03,45.9663,-120.3671,Y,V3+,3.5,35,Y,N,,,
SheepStation,5/3/2022,11,high,black,7,6,18,2020,Adler18,40.86,-114.22,Y,V1,3.4,34,N,N,,,
SheepStation,5/3/2022,11,high,black,7,7,66,2020,Maron1,46.68,-114.03,Y,V3+,4.1,41,N,N,,,
SheepStation,5/3/2022,11,high,black,7,8,14,2020,Adler13,41.44,-111.08,Y,V3+,5.5,55,N,N,,,
SheepStation,5/3/2022,11,high,black,7,9,8,2020,Blumenthal01,41.18,-104.9,Y,V3+,3.5,35,Y,N,,,
SheepStation,5/3/2022,11,high,black,7,10,100,2020,Chynoweth08,40.640878,-109.48689,Y,V3+,4.9,49,Y,N,,,
SheepStation,5/3/2022,11,high,black,8,1,35,2020,Chambers07,43.94,-116.19,Y,V3+,1.8,18,Y,N,,,
SheepStation,5/3/2022,11,high,black,8,2,52,2020,Hufft1,38.6701,-108.3286,Y,V3+,2,20,Y,N,,,
SheepStation,5/3/2022,11,high,black,8,3,91,2020,Symstad3,43.62,-103.47,Y,V3+,4.2,42,N,N,,,
SheepStation,5/3/2022,11,high,black,8,4,14,2020,Adler13,41.44,-111.08,Y,V3+,3.1,31,N,N,,,
SheepStation,5/3/2022,11,high,black,8,5,81,2020,Pyle017,44.36,-118.93,Y,V3+,3.9,39,N,N,,,
SheepStation,5/3/2022,11,high,black,8,6,64,2020,Lee4,35.4564,-115.52,Y,FG,NA,NA,Y,N,,,
SheepStation,5/3/2022,11,high,black,8,7,90,2020,Symstad2,43.87,-103.46,Y,V3+,4.3,43,N,N,,,
SheepStation,5/3/2022,11,high,black,8,8,9,2020,Adler05,40.79,-111.87,Y,V3+,4.1,41,N,N,,,
SheepStation,5/3/2022,11,high,black,8,9,31,2020,Uzra1,40.35,-119.34,Y,FG,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,8,10,39,2020,Copeland05,42.27,-118.71,Y,V3+,4.4,44,N,N,,,
SheepStation,5/3/2022,11,high,black,9,1,89,2020,Symstad1,44.59,-104.71,Y,V3+,3.8,38,N,N,,,
SheepStation,5/3/2022,11,high,black,9,2,31,2020,Uzra1,40.35,-119.34,Y,V3,3.1,31,N,N,,,
SheepStation,5/3/2022,11,high,black,9,3,34,2020,Chambers06,41.54,-117.78,Y,V3+,4.2,42,N,N,,,
SheepStation,5/3/2022,11,high,black,9,4,39,2020,Copeland05,42.27,-118.71,Y,V2,2.7,27,N,N,,,
SheepStation,5/3/2022,11,high,black,9,5,56,2020,JackieOtt5,43.78,-102.61,Y,V3,2.8,28,N,N,,,
SheepStation,5/3/2022,11,high,black,9,6,98,2021,Chynoweth05,40.480805,-109.438229,Y,V3,3.1,31,N,N,,,
SheepStation,5/3/2022,11,high,black,9,7,87,2021,Schupp04,38.52,-113.55,Y,V3+,3.7,37,N,N,,,
SheepStation,5/3/2022,11,high,black,9,8,60,2021,Lavin02,45.67,-111.03,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,9,9,83,2020,Reed01,38.52,-109.47,Y,V3+,4.5,45,N,N,,,
SheepStation,5/3/2022,11,high,black,9,10,61,2020,Lee1,36.82340833,-116.0163889,Y,V3+,3.6,36,N,N,,,
SheepStation,5/3/2022,11,high,black,10,1,93,2020,Uzra2,40.84,-119.56,Y,V3+,3,30,N,N,,,
SheepStation,5/3/2022,11,high,black,10,2,43,2020,Downs02,46.25045,-119.53334,Y,V3+,4,40,N,N,,,
SheepStation,5/3/2022,11,high,black,10,3,33,2020,Chambers05,41.54,-117.75,Y,V3+,5,50,Y,N,,,
SheepStation,5/3/2022,11,high,black,10,4,79,2020,Pyle015,43.8,-119,Y,V3+,3.8,38,N,N,,,
SheepStation,5/3/2022,11,high,black,10,5,32,2020,Chambers04,41.31,-117.63,Y,V3+,4.5,45,N,N,,,
SheepStation,5/3/2022,11,high,black,10,6,96,2020,Chynoweth02,40.29092,-109.68361,Y,V3+,5,50,N,N,,,
SheepStation,5/3/2022,11,high,black,10,7,102,2020,Shriver02,48,-114.04,N,V0,NA,NA,N,N,,,
SheepStation,5/3/2022,11,high,black,10,8,105,2020,Blumenthal10,40.92,-102.52,Y,V3+,3.6,36,N,Y,,,
SheepStation,5/3/2022,11,high,black,10,9,56,2020,JackieOtt5,43.78,-102.61,Y,V3+,4.3,43,N,N,,,
SheepStation,5/3/2022,11,high,black,10,10,19,2020,Barnett01,43.48,-110.74,N,V0,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,1,1,90,2020,Symstad2,43.87,-103.46,Y,V3+,7.1,71,N,Y,,,
SheepStation,5/3/2022,12,low,black,1,2,39,2020,Copeland05,42.27,-118.71,N,V0,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,1,3,43,2020,Downs02,46.25045,-119.53334,Y,V3+,5.7,57,N,Y,,,
SheepStation,5/3/2022,12,low,black,1,4,31,2020,Uzra1,40.35,-119.34,Y,V3+,4.7,47,N,Y,,,
SheepStation,5/3/2022,12,low,black,1,5,26,2020,Chynoweth01,39.76604,-109.5635,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,2,1,29,2020,Chambers01,39.55,-119.58,Y,V3+,6.2,62,Y,Y,,,
SheepStation,5/3/2022,12,low,black,2,2,73,2020,Pyke8,46.74830998,-119.361636,Y,V3+,7,70,N,Y,,,
SheepStation,5/3/2022,12,low,black,2,3,33,2020,Chambers05,41.54,-117.75,N,V3,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,2,4,96,2020,Chynoweth02,40.29092,-109.68361,Y,V3+,5,50,N,N,,,
SheepStation,5/3/2022,12,low,black,2,5,81,2020,Pyle017,44.36,-118.93,N,V2,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,3,1,1,2020,AAFC04,50.08,-120.65,Y,V3+,5.3,53,Y,N,,,
SheepStation,5/3/2022,12,low,black,3,2,75,2020,Pyle001,42.35,-118.65,Y,V3+,6.3,63,N,N,,,
SheepStation,5/3/2022,12,low,black,3,3,64,2020,Lee4,35.4564,-115.52,Y,V3+,8,80,N,Y,,,
SheepStation,5/3/2022,12,low,black,3,4,32,2020,Chambers04,41.31,-117.63,Y,V3+,7.1,71,N,N,,,
SheepStation,5/3/2022,12,low,black,3,5,57,2020,JackieOtt6,43.84,-101.94,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,4,1,63,2020,Lee3,36.5247,-115.8987,N,V1,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,4,2,14,2020,Adler13,41.44,-111.08,Y,V3+,9.8,98,N,Y,,,TOP TOOTHPICK BROKE OFF
SheepStation,5/3/2022,12,low,black,4,3,45,2020,Fleishman_01,38.47,-119.49,Y,V3+,6.4,64,N,N,,,
SheepStation,5/3/2022,12,low,black,4,4,53,2020,Hufft2,39.547444,-105.102111,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,4,5,24,2020,Blumenthal08,40.64,-104.56,Y,V3+,4.3,43,N,Y,,,
SheepStation,5/3/2022,12,low,black,5,1,36,2020,Chambers08,42.24,-114.57,Y,V3+,5.8,58,N,N,,,
SheepStation,5/3/2022,12,low,black,5,2,100,2020,Chynoweth08,40.640878,-109.48689,Y,V3+,4.3,43,N,Y,,,
SheepStation,5/3/2022,12,low,black,5,3,55,2020,JackieOtt2,43.71,-102.32,Y,V3+,8.1,81,N,Y,,,
SheepStation,5/3/2022,12,low,black,5,4,54,2020,JackieOtt1,43.65,-102.97,N,V1,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,5,5,33,2020,Chambers05,41.54,-117.75,Y,V3+,7.1,71,N,Y,,,
SheepStation,5/3/2022,12,low,black,6,1,30,2020,Chambers02,39.95,-118.76,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,6,2,2,2020,AAFC05,50.09,-120.45,Y,V1,2,20,N,N,,,AROUND TOOTHPICK FROST HEAVE
SheepStation,5/3/2022,12,low,black,6,3,17,2020,Adler17,41.44,-110.11,Y,V3+,7.7,77,N,N,,,
SheepStation,5/3/2022,12,low,black,6,4,9,2020,Adler05,40.79,-111.87,Y,V1,4.5,45,N,N,,,
SheepStation,5/3/2022,12,low,black,6,5,46,2020,Fleishman_05,39.12,-117.27,Y,V3+,6,60,N,N,,,
SheepStation,5/3/2022,12,low,black,7,1,39,2020,Copeland05,42.27,-118.71,Y,V3+,6.1,61,N,N,,,
SheepStation,5/3/2022,12,low,black,7,2,34,2020,Chambers06,41.54,-117.78,Y,V3+,7.4,74,N,Y,,,
SheepStation,5/3/2022,12,low,black,7,3,6,2020,AAFC09,49.62,-119.8,Y,V3+,7.1,71,N,Y,,,
SheepStation,5/3/2022,12,low,black,7,4,60,2020,Lavin02,45.67,-111.03,Y,V3+,7.6,76,N,Y,,,
SheepStation,5/3/2022,12,low,black,7,5,8,2020,Blumenthal01,41.18,-104.9,Y,V3+,4.9,49,Y,Y,,,
SheepStation,5/3/2022,12,low,black,8,1,39,2020,Copeland05,42.27,-118.71,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,8,2,103,2020,Davies03,42.68,-118.68,Y,V3+,7.7,77,N,N,,,
SheepStation,5/3/2022,12,low,black,8,3,65,2020,Leger1,39.49,-119.84,Y,V3+,8,80,N,N,,,
SheepStation,5/3/2022,12,low,black,8,4,38,2021,Copeland01,43.7,-117.33,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,8,5,102,2020,Shriver02,48,-114.04,Y,V3+,4.2,42,N,Y,,,
SheepStation,5/3/2022,12,low,black,9,1,88,2021,Schupp05,39.11,-112.74,Y,V3+,9.2,92,N,Y,,,
SheepStation,5/3/2022,12,low,black,9,2,98,2021,Chynoweth05,40.480805,-109.438229,Y,V3+,3.4,34,N,Y,,,
SheepStation,5/3/2022,12,low,black,9,3,7,2020,AAFC10,49.71,-120.05,Y,V3+,3.3,33,N,N,,,
SheepStation,5/3/2022,12,low,black,9,4,58,2020,JackieOtt7,43.82,-101.94,Y,V3+,3.7,37,N,N,,,
SheepStation,5/3/2022,12,low,black,9,5,66,2020,Maron1,46.68,-114.03,Y,V3,5.2,52,N,Y,,,
SheepStation,5/3/2022,12,low,black,10,1,101,2020,Shriver01,34.06,-116.22,Y,V1,2.4,24,N,Y,,,
SheepStation,5/3/2022,12,low,black,10,2,89,2020,Symstad1,44.59,-104.71,Y,V3+,6,60,N,N,,,
SheepStation,5/3/2022,12,low,black,10,3,18,2020,Adler18,40.86,-114.22,N,NA,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,10,4,32,2020,Chambers04,41.31,-117.63,Y,V2,0.3,3,N,Y,,,
SheepStation,5/3/2022,12,low,black,10,5,52,2020,Hufft1,38.6701,-108.3286,Y,V2,4.7,47,N,N,,,
SheepStation,5/3/2022,12,low,black,11,1,18,2020,Adler18,40.86,-114.22,Y,V3+,6,60,N,Y,,,
SheepStation,5/3/2022,12,low,black,11,2,47,2020,Fleishman_07,39.17,-117.44,Y,V3,2.2,22,Y,Y,,,
SheepStation,5/3/2022,12,low,black,11,3,62,2020,Lee2,35.3984,-115.7845,N,V0,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,11,4,5,2020,AAFC08,49.57,-120.55,Y,V2,3.2,32,N,Y,,,
SheepStation,5/3/2022,12,low,black,11,5,72,2020,Pyke3,44.60456358,-120.1924183,N,NA,NA,NA,N,N,,,FROST HEAVE AROUND TOOTHPICK
SheepStation,5/3/2022,12,low,black,12,1,11,2020,Adler09,43.31,-112.27,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,12,2,55,2020,JackieOtt2,43.71,-102.32,N,V2,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,12,3,37,2020,Chambers09,40.66,-116.73,N,V0,NA,NA,N,N,,,
SheepStation,5/3/2022,12,low,black,12,4,38,2021,Copeland01,43.7,-117.33,Y,V1,0.7,7,Y,Y,,,
SheepStation,5/3/2022,12,low,black,12,5,95,2020,Wilcox02,41.31,-105.66,Y,V3+,6,60,N,Y,,,
SheepStation,5/3/2022,12,low,black,13,1,42,2021,Downs01,46.38145,-119.430272,Y,V3+,5.7,57,N,N,,,
SheepStation,5/3/2022,12,low,black,13,2,90,2020,Symstad2,43.87,-103.46,N,V1,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,13,3,76,2020,Pyle009,43.42,-119.62,Y,V3,4.4,44,N,Y,,,
SheepStation,5/3/2022,12,low,black,13,4,12,2020,Schupp02,40.2,-112.46,Y,V2,4.2,42,N,N,,,
SheepStation,5/3/2022,12,low,black,13,5,18,2020,Adler18,40.86,-114.22,Y,V3,4.7,47,N,N,,,
SheepStation,5/3/2022,12,low,black,14,1,86,2020,Schupp03,38.6,-113.79,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,14,2,56,2020,JackieOtt5,43.78,-102.61,Y,V3+,7.3,73,N,N,,,
SheepStation,5/3/2022,12,low,black,14,3,61,2020,Lee1,36.82340833,-116.0163889,Y,V3+,7.5,75,N,Y,,,
SheepStation,5/3/2022,12,low,black,14,4,19,2020,Barnett01,43.48,-110.74,Y,V1,1,10,N,N,,,
SheepStation,5/3/2022,12,low,black,14,5,51,2020,Holdrege1,41.61,-111.57,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,15,1,68,2020,Porensky1,43.24,-105.18,Y,V3+,4.9,49,N,Y,,,
SheepStation,5/3/2022,12,low,black,15,2,102,2020,Shriver02,48,-114.04,Y,V3+,3.7,37,N,N,,,
SheepStation,5/3/2022,12,low,black,15,3,104,2020,Germino_BOP_01,43.4720833,-116.2338306,Y,V3+,5.8,58,Y,Y,,,
SheepStation,5/3/2022,12,low,black,15,4,77,2020,Pyle010,43.19,-120,Y,V2,4,40,N,N,,,
SheepStation,5/3/2022,12,low,black,15,5,84,2020,Reed03,38.75,-109.79,Y,V3+,8.2,82,N,N,,,
SheepStation,5/3/2022,12,low,black,16,1,49,2020,Getts3,40.43,-120.67,Y,V3+,7.6,76,N,N,,,
SheepStation,5/3/2022,12,low,black,16,2,8,2020,Blumenthal01,41.18,-104.9,Y,V3+,6.3,63,N,Y,,,
SheepStation,5/3/2022,12,low,black,16,3,44,2020,Downs03,45.9663,-120.3671,Y,V3+,4.3,43,N,Y,,,
SheepStation,5/3/2022,12,low,black,16,4,87,2020,Schupp04,38.52,-113.55,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,16,5,17,2020,Adler17,41.44,-110.11,Y,V3+,6.6,66,N,Y,,,
SheepStation,5/3/2022,12,low,black,17,1,14,2020,Adler13,41.44,-111.08,Y,V3,2.2,22,N,N,,,
SheepStation,5/3/2022,12,low,black,17,2,69,2020,Porensky17,43.34,-105.13,Y,V3+,6.1,61,N,Y,,,
SheepStation,5/3/2022,12,low,black,17,3,59,2020,Lavin01,44.68,-109.07,Y,V3+,5.7,57,Y,Y,,,
SheepStation,5/3/2022,12,low,black,17,4,25,2020,Symstad6,41.83,-103.71,Y,V3+,5.8,58,Y,Y,,,
SheepStation,5/3/2022,12,low,black,17,5,56,2020,JackieOtt5,43.78,-102.61,Y,V3+,4.7,47,N,Y,,,
SheepStation,5/3/2022,12,low,black,18,1,79,2020,Pyle015,43.8,-119,Y,V3+,4.5,45,N,N,,,
SheepStation,5/3/2022,12,low,black,18,2,13,2020,Schupp01,39.85,-112.15,Y,V3+,5.7,57,N,N,,,
SheepStation,5/3/2022,12,low,black,18,3,105,2021,Blumenthal10,40.92,-102.52,Y,V3+,2.9,29,N,Y,,,
SheepStation,5/3/2022,12,low,black,18,4,74,2020,Pyke21,47.61803776,-119.6830115,N,V0,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,18,5,82,2020,Pyle019,44.57,-119.65,N,V1,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,19,1,31,2020,Uzra1,40.35,-119.34,Y,V3+,7.8,78,N,N,,,
SheepStation,5/3/2022,12,low,black,19,2,97,2020,Chynoweth03,39.83576,-109.61202,Y,V3+,6.8,68,N,Y,,,
SheepStation,5/3/2022,12,low,black,19,3,93,2020,Uzra2,40.84,-119.56,Y,V3+,4.7,47,N,N,,,
SheepStation,5/3/2022,12,low,black,19,4,92,2020,Symstad4,43.71,-102.58,N,V2,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,19,5,35,2020,Chambers07,43.94,-116.19,N,V0,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,20,1,28,2020,Bradford01,35.23,-111.62,Y,V3+,6.9,69,N,N,,,
SheepStation,5/3/2022,12,low,black,20,2,71,2020,Porensky30,40.63,-105.27,Y,V3+,6.1,61,N,N,,,
SheepStation,5/3/2022,12,low,black,20,3,43,2020,Downs02,46.25045,-119.53334,Y,V3+,7.5,75,N,N,,,
SheepStation,5/3/2022,12,low,black,20,4,83,2020,Reed01,38.52,-109.47,N,V1,NA,NA,N,Y,,,
SheepStation,5/3/2022,12,low,black,20,5,91,2020,Symstad3,43.62,-103.47,Y,V3+,6.5,65,N,N,,,
SheepStation,5/3/2022,13,low,white,1,1,64,2020,Lee4,35.4564,-115.52,Y,V2,2.6,26,N,Y,,,
SheepStation,5/3/2022,13,low,white,1,2,83,2020,Reed01,38.52,-109.47,Y,V2,1.7,17,N,Y,,,
SheepStation,5/3/2022,13,low,white,1,3,55,2020,JackieOtt2,43.71,-102.32,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,1,4,100,2020,Chynoweth08,40.640878,-109.48689,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,1,5,31,2020,Uzra1,40.35,-119.34,Y,V2,3.2,32,N,Y,,,
SheepStation,5/3/2022,13,low,white,2,1,38,2021,Copeland01,43.7,-117.33,Y,V2,2.5,25,N,N,,,
SheepStation,5/3/2022,13,low,white,2,2,47,2020,Fleishman_07,39.17,-117.44,Y,V3,3.3,33,N,Y,,,
SheepStation,5/3/2022,13,low,white,2,3,44,2020,Downs03,45.9663,-120.3671,N,V1,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,2,4,9,2020,Adler05,40.79,-111.87,Y,V3+,4.7,47,Y,Y,,,
SheepStation,5/3/2022,13,low,white,2,5,44,2020,Downs03,45.9663,-120.3671,Y,V3+,1.7,17,N,Y,,,
SheepStation,5/3/2022,13,low,white,3,1,14,2020,Adler13,41.44,-111.08,Y,V2,3.1,31,Y,Y,,,
SheepStation,5/3/2022,13,low,white,3,2,101,2020,Shriver01,34.06,-116.22,Y,V3,2.8,28,N,Y,,,
SheepStation,5/3/2022,13,low,white,3,3,18,2020,Adler18,40.86,-114.22,Y,V2,2.2,22,N,Y,,,
SheepStation,5/3/2022,13,low,white,3,4,37,2020,Chambers09,40.66,-116.73,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,3,5,53,2020,Hufft2,39.547444,-105.102111,Y,V3,3.2,32,N,Y,,,
SheepStation,5/3/2022,13,low,white,4,1,13,2020,Schupp01,39.85,-112.15,Y,V2,1.7,17,N,Y,,,
SheepStation,5/3/2022,13,low,white,4,2,103,2020,Davies03,42.68,-118.68,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,4,3,24,2020,Blumenthal08,40.64,-104.56,Y,V2,3.2,32,N,Y,,,
SheepStation,5/3/2022,13,low,white,4,4,57,2020,JackieOtt6,43.84,-101.94,N,V0,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,4,5,88,2021,Schupp05,39.11,-112.74,N,NA,NA,NA,N,Y,,,
SheepStation,5/3/2022,13,low,white,5,1,8,2020,Blumenthal01,41.18,-104.9,Y,V2,1.1,11,Y,Y,,,
SheepStation,5/3/2022,13,low,white,5,2,7,2020,AAFC10,49.71,-120.05,Y,V2,3.5,35,Y,Y,,,
SheepStation,5/3/2022,13,low,white,5,3,59,2020,Lavin01,44.68,-109.07,Y,V0,2.5,25,N,Y,,,
SheepStation,5/3/2022,13,low,white,5,4,52,2020,Hufft1,38.6701,-108.3286,Y,V2,3.5,35,Y,Y,,,
