4/24/23,black,high,5,10,V2,D,VX,FH,VX,FH,V2,D,V2,D,V2,D,V2,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,low,6,1,V3+,E,V2,E,V2,E,V2,E,V2,E,VX,D,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,V0,E,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,6,2,V2,E,V2,E,V2,D,V3+,E,VX,D,V0,E,V2,D,V3+,E,VX,D,V2,D,V2,E,V2,D,V2,E,V2,D,V0,E,V2,D,,,,,,,,,,,,,
4/26/23,white,low,6,3,V2,E,V2,D,V2,D,V1,E,V2,D,V2,D,V2,D,V2,E,V2,E,V2,D,V2,E,V2,E,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,6,4,V2,D,V2,D,V2,D,V2,D,V3+,E,VX,,V2,D,V1,E,V2,D,V2,D,V2,D,V2,"E, FH",V2,E,V2,D,V0,E,V2,E,,,,,,,,,,,,,
4/26/23,white,low,6,5,V2,"D, FH",V2,D,V2,D,V1,E,V2,D,V2,D,V2,D,V2,D,V1,E,V2,D,V2,E,V2,D,V3,E,V2,D,V2,D,V3,E,,,,,,,,,,,,,
4/26/23,black,low,6,1,V3+,E,V3+,E,V2,D ,V2,D,V2,D,VX,,V2,D,V2,D,V2,D,V2,D,V2,D,V2,E,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,6,2,V2,D,V3+,E,V2,D,V2,D,V2,D,V2,D,V3+,E,V2,D,V2,D,V2,D,V2,E,V2,D,V2,D,VX,,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,6,3,VX,D,V3+,E,V3+,"E, FH",VX,D,VX,D,V2,E,V2,D,V2,D,V3,D,V2,D,VX,D,V2,D,V2,D,V2,D,VX,,V2,D,,,,,,,,,,,,,
4/26/23,black,low,6,4,VX,D,V2,E,V2,D,VX,D,V2,D,V3,D,V2,D,V3+,D,V2,D,V3+,E,V2,D,V2,D,V2,E,VX,D,VX,,VX,D,,,,,,,,,,,,,
4/26/23,black,low,6,5,VX,D,V2,D,V2,D,V3,D,V3,D,V2,D,V3+,D,V2,D,V2,D,V2,D,V3+,E,V3+,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,black,high,6,1,V2,D,V2,D,VX,D,VX,D,V2,D,V2,D,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,2,V2,D,V2,D,V2,D,VX,D,V3+,E,VX,,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,3,VX,,V2,D,V1,E,V2,D,VX,D,V3+,E,VX,,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,4,V2,D,VX,D,V2,E,V2,E,V2,D,V2,D,V3,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,5,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,6,V2,D,V2,D,V2,D,VX,D,VX,,VX,D,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,7,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,8,VX,,V2,D,V2,D,V3+,E,V3+,E,V2,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,9,V2,D,V3+,E,VX,D,V2,D,V2,D,V2,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,6,10,V3+,E,V2,D,V2,D,V2,D,V2,D,V3+,E,V3+,D,V3,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,1,V3,E,V2,D,VX,D,V2,D,V3,E,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,2,V2,D,V2,D,V2,D,VX,,V2,E,VX,D,V2,D,V2,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,3,V2,D,V2,D,VX,D,V2,D,V1,E,V2,D,V2,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,4,V2,D,V2,D,V2,D,V1,E,V0,E,VX,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,5,V2,E,V2,E,V2,E,V2,E,V2,E,V2,E,V2,D,V3,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,6,V2,D,V2,D,V2,D,V2,D,V2,D,V2,E,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,7,V2, D,V2,D,V2,E,VX,D,V3,E,V2,E,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,8,V2,D,V2,D,V2,E,V2,D,V2,D,V3+,E,V2,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,9,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,6,10,V2,D,V2,D,V1,E,V2,E,V3+,D,V2,D,V2,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,1,V2,D,V3+,E,V3+,E,V3+,E,V2,D,V2,D,V2,D,VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,2,V2,"D, FH",VX,D,V3+,E,VX,D,VX,D,V2,D,V2,D,V1,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,3,V2,D,V2,E,V3+,E,V2,D,V2,D,V2,D,V3+,E,V3,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,4,V3+,E,V3+,E,V2,D,V3+,E,V3+,E,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,5,V3+,E,V3+,E,V2,E,V3+,E,VX,,V3+,E,V3+,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,6,V2,D,V3+,E,V3+,E,V2,D,V3+,E,V3+,E,V3,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,7,V2,D,V3+,E,V3+,E,V3,E,V2,D,V3+,E,V2,D,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,8,V2,D,V3+,E,V2,D,V3+,E,V3+,E,VX,,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,9,V2,D,V2,D,V3,E,V3+,E,V2,D,VX,,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,7,10,V3+,D,V2,D,VX,D,V2,D,V2,D,V3+,E,V3,D,V3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,low,7,1,V2,D,VX,D,V2,D,V2,D,V3,D,V2,D,VX,D,V2,D,VX,D,V2,D,V3,E,VX,D,VX,D,V3,D,V2,D,VX,D,,,,,,,,,,,,,
4/26/23,black,low,7,2,V2,D,VX,D,VX,D,VX,D,V3,D,V3+,E,V3+,D,V2,D,VX,,V2,D,V2,D,V3+,E,VX,D,V3+,D,VX,D,VX,D,,,,,,,,,,,,,
4/26/23,black,low,7,3,VX,D,V3,E,VX,D,VX,D,V3,D,V3+,D,V3+,E,V3,D,VX,D,V2,D,V3,D,VX,D,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,low,7,5,VX,D,VX,D,VX,,V2,E,VX,D,VX,D,V2,D,V3+,D,VX,D,V2,E,V2,E,V3,D,V3,D,VX,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,high,7,1,V2,D,V2,D,V2,D,V2,D,V3,D,V1,E,VX,D,V1,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,2,V2,D,V2,D,V2,D,V2,D,V2,D,V3,E,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,3,V2,D,VX,D,VX,D,V2,E,V2,D,VX,D,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,4,V2,D,V2,D,V2,E,V2,D,VX,D,V2,D,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,5,V2,D,V2,E,V2,D,V2,D,V3+,E,V0,E,VX,D,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,6,V2,D,VX,D,VX,D,V2,E,V1,E,VX,D,V2,E,V1,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,7,V2,D,V2,D,VX,D,V2,D,V2,D,VX,D,V3,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,8,V2,D,V2,D,V2,D,V2,E,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,9,V2,E,V2,D,V2,D,V0,E,V0,E,V3,E,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,7,10,V2,D,V2,D,V2,D,V2,E,V2,E,V2,D,V2,D,V2,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,low,7,1,V2,D,V2,D,V2,E,VX,D,V2,D,VX,FH,V2,D,VX,,VX,D,VX,D,V2,D,V2,D,V2,D,V3,D,VX,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,7,2,VX,D,VX,,VX,D,V2,D,V2,D,VX,D,VX,D,V2,D,VX,D,V3+,D,V2,D,VX,D,V2,D,V2,D,VX,"D, FH",V2,D,,,,,,,,,,,,,
4/26/23,white,low,7,3,VX,,V3,D,V2,E,V2,D,VX,,V2,D,VX,D,VX,,V3,D,V3,D,V3,D,V2,D,V2,D,VX,D,V3,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,low,7,5,VX,D,VX,D,VX,D,V2,D,VX,D,V2,D,V2,D,VX,D,V3,D,V2,D,V3,D,VX,D,VX,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,8,1,V2,D,V2,D,VX,,VX,,VX,D,V2,D,VX,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,VX,D,VX,,VX,D,,,,,,,,,,,,,
4/26/23,black,low,8,2,VX,,VX,,VX,,V2,D,V0,E,V2,D,V2,D,V2,E,VX,D,VX,,V2,D,V2,D,V2,D,V2,D,V2,D,V3,D,,,,,,,,,,,,,
4/26/23,black,low,8,3,VX,,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,VX,"D, FH",V2,D,V2,D,V2,D,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,8,4,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V3,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,VX,D,VX,D,,,,,,,,,,,,,
4/26/23,black,low,8,5,V3+,E,V2,D,V2,D,V2,D,VX,D,VX,D,VX,D,VX,,V2,D,V2,D,V2,D,V2,D,V3,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,
4/26/23,black,high,8,1,VX,D,V2,D,V2,D,V2,D,V2,D,V2,D,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,2,V2,D,V3,D,V3,D,VX,D,V2,D,V3+,E,V1,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,3,V2,D,VX,D,V2,D,V3+,E,V3+,E,V2,D,V3,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,4,V3,D,VX,,V2,D,V3+,E,V3+,E,VX,D,VX,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,5,V2,D,V3+,E,V3+,E,V2,D,V3+,E,VX,D,VX,,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,6,VX,,VX,D,V2,D,V2,D,V3+,E,V3+,E,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,7,V3,E,VX,D,VX,D,V2,D,V2,D,V2,D,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,8,V3,E,V2,E,V3+,E,VX,D,V3+,E,VX,,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,9,V2,D,V2,D,V2,D,V3+,E,V3+,E,V2,D,V2,D,VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,8,10,V3+,E,V2,D,V3+,E,V3+,E,V2,D,V2,D,V2,D,V3+,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,low,8,1,V2,D,V2,D,V3,E,V2,D,V2,D,VX,D,VX,D,V2,D,V2,E,V2,D,V2,D,VX,D,V2,D,VX,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,8,2,V2,D,V2,D,VX,D,VX,D,V2,D,V3,D,VX,D,V2,D,VX,,V2,D,V3,E,VX,,V2,D,V3,E,VX,D,VX,D,,,,,,,,,,,,,
4/26/23,white,low,8,3,V2,D,V2,D,V2,D,V2,D,V0,E,V2,E,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,V2,E,V2,D,VX,,VX,D,,,,,,,,,,,,,
4/26/23,white,low,8,4,V2,D,V2,E,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,V2,D,V2,D,VX,,VX,,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,8,5,V1,E,V2,D,V0,E,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,V2,D,V2,E,V2,D,V2,D,V2,D,VX,D,,,,,,,,,,,,,
4/26/23,white,high,8,1,V3,E,V3+,E,V3+,E,V1,E,V2,D,V0,E,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,2,V2,D,V1,E,V2,D,V2,E,V3,E,V2,E,V3,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,3,VX,D,V3,E,V1,E,V2,D,V2,E,V2,D,V3,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,4,V2,D,V2,E,V2,E,V1,E,V2,E,V2,D,V3+,E,V1,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,5,V2,D,V2,E,V3+,E,V3+,E,V3,E,V3,E,V3+,E,V2,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,6,V0,E,V2,E,V2,E,V3,E,V2,E,VX,,V0,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,7,V2,D,V2,D,V3+,E,VX,D,V3+,E,V2,D,V3,E,V3,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,8,V2,D,V2,D,V3,E,V3+,E,V2,D,V3+,E,V3+,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,9,V2,D,V3,E,V3+,E,V2,D,V2,E,V2,E,V2,E,VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,8,10,V2,D,V2,D,V1,E,V2,D,V2,E,V0,E,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,1,V2,D,V2,D,VX,D,V2,D,V2,D,VX,,VX,,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,2,V2,"D, FH",VX,"D, FH",V2,D,VX,FH,V2,D,VX,,VX,,VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,3,VX,D,VX,FH,V2,D,V2,D,V2,D,V2,D,V2,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,4,V2,D,V2,D,V2,D,V2,D,V2,D,VX,,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,5,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,VX,,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,6,V2,D,V2,D,V2,D,V2,"D, FH",VX,"D, FH",V2,"D, FH",V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,7,V2,D,V2,D,VX,D,V2,D,VX,D,VX,,V2,D,VX,FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,8,V2,D,V2,D,V2,D,V2,D,V2,D,VX,,V2,"D, FH",V2,"D, FH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,9,VX,FH,V2,E,V2,D,VX,"D, FH",VX,,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,9,10,VX,FH,V2,D,V2,D,VX,,V0,E,VX,D,V2,D,VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,1,V2,D,VX,,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,2,VX,,VX,FH,V2,D,V0,E,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,3,V2,D,V2,E,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,4,V2,D,V1,E,VX,,V2,D,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,5,V2,D,VX,D,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,6,V2,D,V2,D,V2,D,V1,E,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,7,VX,,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,8,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,9,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,VX,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,9,10,V2,D,V2,D,VX,D,V2,D,VX,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,low,9,1,V2,D,V2,D,V2,D,V2,D,V3,D,V3,D,V2,D,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,VX,,V2,D,,,,,,,,,,,,,
4/26/23,black,low,9,2,V2,D,V2,D,V2,D,V2,D,VX,,V3+,E,VX,D,V2,D,V2,D,VX,,V2,D,V3,D,V2,D,V2,D,V2,D,VX,,,,,,,,,,,,,,
4/26/23,black,low,9,3,V2,D,V2,D,V2,D,VX,,VX,D,V2,D,V2,D,V3+,D,V3,"D, FH",V2,D,V3,"D, FH",V2,D,V2,D,VX,,V3,E,V2,D,,,,,,,,,,,,,
4/26/23,black,low,9,4,V2,D,V2,D,V2,D,V0,E,V3,D,V2,E,VX,D,V3+,E,V3,D,VX,,VX,,V2,D,V2,D,V2,D,V2,D,VX,D,,,,,,,,,,,,,
4/26/23,black,low,9,5,V2,D,V2,D,V2,D,V2,D,VX,D,VX,D,V2,D,VX,,VX,D,VX,D,VX,,V3,D,V3,D,V2,D,V2,D,V3,D,,,,,,,,,,,,,
4/26/23,white,low,9,1,V2,D,V2,D,V3+,D,V2,E,V2,D,V2,D,V2,D,V2,D,VX,D,V2,D,V3+,D,V3+,D,V3,D,V2,D,V2,D,VX,D,,,,,,,,,,,,,
4/26/23,white,low,9,2,V2,D,VX,D,V3,D,V3,D,V0,E,VX,,V2,D,V2,D,V3+,D,V2,D,VX,D,V3+,D,V2,E,V2,D,V2,D,V3+,D,,,,,,,,,,,,,
4/26/23,white,low,9,3,V0,E,V3+,E,V2,"D, FH",V3+,E,VX,,VX,,V3+,E,V3,E,V3+,D,V3+,E,V3+,D,V3+,E,V2,D,V3,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,9,4,V2,D,VX,,V3+,E,V1,E,V2,D,V2,D,V2,D,V3+,E,V2,"D, FH",V3,D,V3+,D,V3+,E,V2,D,V2,D,VX,,VX,D,,,,,,,,,,,,,
4/26/23,white,low,9,5,V3,E,VX,,V2,D,V2,D,V2,D,V1,E,V2,D,V2,D,V3+,D,V3,D,V3+,E,V3+,E,VX,FH,V3+,D,VX,D,VX,D,,,,,,,,,,,,,
4/26/23,white,high,10,1,V2,D,V2,D,V1,E,VX,,V1,E,V2,E,VX,D,V1,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,2,V1,E,V2,E,V1,E,V1,E,V3,E,V2,D,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,3,VX,D,VX,,VX,D,V2,E,V2,E,V1,E,V2,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,4,V2,D,V2,E,V3,E,V2,D,V2,D,V2,E,V3,E,V3,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,5,V3+,E,V2,E,V2,E,V2,D,VX,,V3,E,V2,D,VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,6,VX,D,V3+,E,V2,D,VX,D,V2,D,VX,,V3,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,7,V2,D,V3,E,V2,E,V2,E,V3+,E,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,8,VX,D,V2,D,V3+,E,V3+,E,V0,E,V2,D,V3+,E,V3,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,9,V3,E,V3+,E,V3,E,V2,D,V2,E,V3,E,V1,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,high,10,10,V2,D,V2,D,V2,D,V2,E,V3,E,V3+,E,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,white,low,10,1,V2,D,V3,D,V2,D,V2,E,VX,D,V0,E,V2,"D, FH",V2,D,V2,D,V2,"D, FH",VX,D,VX,D,V3,E,V0,E,V2,D,VX,D,,,,,,,,,,,,,
4/26/23,white,low,10,2,V2,D,V2,E,VX,D,V2,E,V2,D,VX,,V3+,D,V2,D,V2,D,V2,D,V2,D,V2,D,VX,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,10,3,V1,E,V3+,E,VX,D,V2,D,V3+,E,V3,E,V2,D,V2,D,V2,D,V2,D,V2,E,V2,D,VX,D,V1,E,V3+,E,V2,D,,,,,,,,,,,,,
4/26/23,white,low,10,4,VX,,VX,,V2,D,V2,D,V3,E,V3,D,V1,E,V3+,D,V2,D,V3+,E,V2,D,V2,D,V2,E,VX,D,V3,D,V2,D,,,,,,,,,,,,,
4/26/23,white,low,10,5,V3+,E,V2,D,V2,E,VX,,V2,D,V2,E,V2,D,V2,D,VX,D,V2,"E, FH",V2,D,V3,E,V2,D,V3+,E,VX,D,VX,D,,,,,,,,,,,,,
4/26/23,black,low,10,1,V1,E,V3,D,V2,D,V2,D,V3+,E,V2,D,V3+,E,V2,D,V2,D,V2,D,V3+,E,VX,D,VX,D,VX,D,VX,,V2,D,,,,,,,,,,,,,
4/26/23,black,low,10,2,V3,E,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V3+,D,VX,D,V1,E,V1,E,V2,D,,,,,,,,,,,,,
4/26/23,black,low,10,3,V3,D,V2,D,V2,E,VX,,V2,D,VX,,VX,,V2,D,V3,D,V3+,D,V3,D,V3,D,V3,E,V2,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,10,4,V2,D,V2,D,V2,D,VX,"D, FH",V2,D,V3,D,V3+,D,V3+,D,V3,D,V3+,D,V3+,"D, FH",V2,D,V3,D,V3+,E,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,black,low,10,5,V2,D,V2,D,VX,D,V2,D,V3,D,V3,D,V2,D,V2,D,V3+,D,V2,"D, FH",V2,D,V2,D,VX,"D, FH",V2,D,V2,D,V2,D,,,,,,,,,,,,,
4/26/23,black,high,10,1,VX,D,V2,D,V2,D,V2,E,V2,D,V2,D,V2,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,2,V3,D,V3+,E,V3+,E,V2,D,V2,D,V3+,E,VX,D,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,3,V2,E,V2,D,V2,D,V2,D,V2,D,V2,D,V2,D,V3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,4,V2,D,VX,,V2,D,V2,D,V2,E,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,5,V2,D,V3,E,V2,D,VX,D,V1,E,V3+,E,V3+,E,V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,6,V3,E,V2,D,VX,,V3+,E,V0,E,VX,D,V3+,E,V1,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,7,V2,D,V3,D,V2,D,V2,D,V0,E,V3+,E,VX,,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,8,VX,,V2,E,V2,E,V2,E,V2,E,V3+,E,V2,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,9,V2,D,V2,D,V2,D,V3+,E,V3+,E,V2,D,V3+,E,V3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/23,black,high,10,10,V2,D,V2,"D, FH",VX,D,V2,D,V2,D,V2,D,V2,"D, FH",V2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
