plantID,site,year,density,albedo,block,plot,x,y,genotype,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest
CH_2022_238,CH,2022,hi,white,1,3,8,4,31,Y,148,FG,Y,NA,Y,FG,2,0.11,0.027,10,NA
CH_2022_248,CH,2022,hi,white,1,3,8,5,1,Y,160,FG,Y,NA,Y,FG,2,0.09,0.012,10,NA
CH_2022_258,CH,2022,hi,white,1,3,8,6,57,Y,172,FG,Y,NA,Y,FG,2,0.05,0.017,14,NA
CH_2022_219,CH,2022,hi,white,1,3,9,2,100,Y,160,FG,Y,NA,Y,FB,1,0.049,0.06,39,NA
CH_2022_229,CH,2022,hi,white,1,3,9,3,47,Y,148,FG,Y,NA,Y,FB,1,0.05,0.06,30,NA
CH_2022_239,CH,2022,hi,white,1,3,9,4,34,Y,148,FG,Y,NA,Y,FG,3,0.12,0.11,38,NA
CH_2022_249,CH,2022,hi,white,1,3,9,5,35,Y,160,FG,Y,NA,Y,FG,3,0.19,0.19,107,NA
CH_2022_269,CH,2022,hi,white,1,3,9,7,97,Y,160,FG,Y,NA,Y,FG,1,0.036,0.038,29,NA
CH_2022_101,CH,2022,lo,black,1,2,1,1,11,Y,160,FG,Y,NA,Y,FP,3,0.2,0.24,92,NA
CH_2022_121,CH,2022,lo,black,1,2,1,2,29,Y,148,FG,Y,NA,Y,FP,2,0.09,0.09,40,NA
CH_2022_141,CH,2022,lo,black,1,2,1,3,93,Y,188,FX,Y,NA,Y,FP,1,0.032,0.034,19,NA
CH_2022_150,CH,2022,lo,black,1,2,10,3,100,Y,160,FG,Y,NA,Y,FG_FB,4,0.042,0.031,24,NA
CH_2022_170,CH,2022,lo,black,1,2,10,4,68,Y,160,FG,Y,NA,Y,FG_FB,9,0.6,0.26,203,NA
CH_2022_137,CH,2022,lo,black,1,2,17,2,88,Y,160,FG,Y,NA,Y,FP,1,0.028,0.17,69,NA
CH_2022_142,CH,2022,lo,black,1,2,2,3,25,Y,160,FG,Y,NA,Y,FG,1,0.12,0.15,129,NA
CH_2022_165,CH,2022,lo,black,1,2,5,4,84,Y,148,FG,Y,NA,Y,FG_FB,6,0.37,0.49,327,NA
CH_2022_127,CH,2022,lo,black,1,2,7,2,76,Y,160,FG,Y,NA,Y,FG_FP,1,0.17,0.37,129,NA
CH_2022_168,CH,2022,lo,black,1,2,8,4,26,Y,148,FG,Y,NA,Y,FP,3,0.11,0.19,86,NA
CH_2022_129,CH,2022,lo,black,1,2,9,2,64,Y,129,FP,Y,NA,Y,FG,1,0.007,0.003,3,NA
CH_2022_169,CH,2022,lo,black,1,2,9,4,33,Y,148,FG,Y,NA,Y,FB,5,0.44,0.87,512,NA
CH_2022_350,CH,2022,lo,white,1,4,10,3,63,Y,160,FG,Y,NA,Y,FG_FB,5,0.24,0.13,88,NA
CH_2022_311,CH,2022,lo,white,1,4,11,1,62,Y,148,FG,Y,NA,Y,FG_FP,6,0.52,0.72,343,NA
CH_2022_362,CH,2022,lo,white,1,4,2,4,30,Y,148,FG,Y,NA,Y,FP,1,0.17,0.4,148,NA
CH_2022_303,CH,2022,lo,white,1,4,3,1,61,Y,148,FG,Y,NA,Y,FG,1,0.06,0.05,30,NA
CH_2022_309,CH,2022,lo,white,1,4,9,1,33,Y,148,FG,Y,NA,Y,FP_FG,2,0.171,0.403,150,NA
CH_2022_3611,CH,2022,hi,black,10,1,1,2,18,Y,NA,V3+,Y,NA,Y,FG?,0,5e-4,0,0,NA
CH_2022_3671,CH,2022,hi,black,10,1,1,8,91,Y,154,FG,Y,NA,Y,FP_FB,4,0.26,0.13,65,NA
CH_2022_3672,CH,2022,hi,black,10,1,2,8,64,Y,146,FX,Y,NA,Y,FB,1,0.028,0.012,15,NA
CH_2022_3603,CH,2022,hi,black,10,1,3,1,51,Y,154,FG,Y,NA,Y,FB,1,0.034,0.012,8,NA
CH_2022_3633,CH,2022,hi,black,10,1,3,4,53,Y,154,FG,Y,NA,Y,FB,4,0.2,0.27,153,NA
CH_2022_3643,CH,2022,hi,black,10,1,3,5,49,Y,154,FG,Y,NA,Y,FG_FB,3,0.15,0.18,81,NA
CH_2022_3673,CH,2022,hi,black,10,1,3,8,68,Y,132,FG,Y,NA,Y,FG_FP,5,0.28,0.52,413,NA
CH_2022_3634,CH,2022,hi,black,10,1,4,4,86,Y,154,FG,Y,NA,Y,FB,2,0.11,0.17,78,NA
CH_2022_3644,CH,2022,hi,black,10,1,4,5,8,Y,154,FG,Y,NA,Y,FB,3,0.21,0.25,154,NA
CH_2022_3654,CH,2022,hi,black,10,1,4,6,38,Y,154,FG,Y,NA,Y,FB,2,0.07,0.031,23,NA
CH_2022_3684,CH,2022,hi,black,10,1,4,9,47,Y,154,FG,Y,NA,Y,FG_FB,8,0.43,0.39,222,NA
CH_2022_3605,CH,2022,hi,black,10,1,5,1,72,Y,154,FG,Y,NA,Y,FB,2,0.06,0.06,30,NA
CH_2022_3615,CH,2022,hi,black,10,1,5,2,34,Y,132,FG,Y,NA,Y,FP_FB,2,0.07,0.25,49,NA
CH_2022_3625,CH,2022,hi,black,10,1,5,3,102,Y,154,FG,Y,NA,Y,FB,6,0.47,0.44,239,NA
CH_2022_3635,CH,2022,hi,black,10,1,5,4,5,Y,154,FG,Y,NA,Y,FG_FB,2,0.14,0.15,100,NA
CH_2022_3645,CH,2022,hi,black,10,1,5,5,93,Y,154,FG,Y,NA,Y,FP_FB,2,0.12,0.23,121,NA
CH_2022_3665,CH,2022,hi,black,10,1,5,7,79,Y,166,FG,Y,NA,Y,FB,1,0.06,0.06,57,NA
CH_2022_3685,CH,2022,hi,black,10,1,5,9,6,Y,166,FG,Y,NA,Y,FG_FP_FB,6,0.32,0.21,98,NA
CH_2022_3606,CH,2022,hi,black,10,1,6,1,97,Y,154,FG,Y,NA,Y,FB,3,0.13,0.14,108,NA
CH_2022_3646,CH,2022,hi,black,10,1,6,5,46,Y,154,FG,Y,NA,Y,FB,1,0.05,0.042,26,NA
CH_2022_3666,CH,2022,hi,black,10,1,6,7,87,Y,154,FG,Y,NA,Y,FB_FP,3,0.09,0.13,86,NA
CH_2022_3697,CH,2022,hi,black,10,1,7,10,56,Y,154,FG,Y,NA,Y,FB,2,0.12,0.1,47,NA
CH_2022_3627,CH,2022,hi,black,10,1,7,3,54,Y,154,FG,Y,NA,Y,FB,2,0.06,0.05,46,NA
CH_2022_3667,CH,2022,hi,black,10,1,7,7,101,Y,132,FG,Y,NA,Y,FB_FG,3,0.14,0.052,28,NA
CH_2022_3618,CH,2022,hi,black,10,1,8,2,9,Y,154,FG,Y,NA,Y,FP_FB,4,0.13,0.14,62,NA
CH_2022_3648,CH,2022,hi,black,10,1,8,5,7,Y,166,FG,Y,NA,Y,FG_FB,3,0.18,0.06,83,NA
CH_2022_3619,CH,2022,hi,black,10,1,9,2,55,Y,154,FG,Y,NA,Y,FB_FP,4,0.025,0.29,179,NA
CH_2022_3629,CH,2022,hi,black,10,1,9,3,51,Y,154,FG,Y,NA,Y,FG_FB,5,0.13,0.21,119,NA
CH_2022_3811,CH,2022,hi,white,10,3,1,2,38,Y,166,FG,Y,NA,Y,FB,3,0.229,0.142,106,NA
CH_2022_3841,CH,2022,hi,white,10,3,1,5,42,Y,154,FG,Y,NA,Y,FG,2,0.12,0.036,18,NA
CH_2022_3881,CH,2022,hi,white,10,3,1,9,87,Y,154,FG,Y,NA,Y,FG_FB,4,0.28,0.19,101,NA
CH_2022_3840,CH,2022,hi,white,10,3,10,4,74,Y,154,FG,Y,NA,Y,FB,3,0.17,0.17,67,NA
CH_2022_3850,CH,2022,hi,white,10,3,10,5,62,Y,166,FG,Y,NA,Y,FB,2,0.1,0.13,43,NA
CH_2022_3870,CH,2022,hi,white,10,3,10,7,24,Y,166,FG,Y,NA,Y,FP,3,0.34,0.21,95,NA
CH_2022_3832,CH,2022,hi,white,10,3,2,4,51,Y,154,FG,Y,NA,Y,FB,1,0.028,0.009,7,NA
CH_2022_3842,CH,2022,hi,white,10,3,2,5,89,Y,166,FG,Y,NA,Y,FB,3,0.162,0.177,123,NA
CH_2022_3862,CH,2022,hi,white,10,3,2,7,77,Y,154,FG,Y,NA,Y,FG_FP_FB,4,0.44,0.37,213,NA
CH_2022_3882,CH,2022,hi,white,10,3,2,9,14,Y,154,FG,Y,NA,Y,FP,4,0.37,0.48,231,NA
CH_2022_3863,CH,2022,hi,white,10,3,3,7,19,Y,166,FG,Y,NA,Y,FB,1,0.024,0.016,4,NA
CH_2022_3883,CH,2022,hi,white,10,3,3,9,104,Y,154,FG,Y,NA,Y,FP_FB,2,0.1,0.16,94,NA
CH_2022_3824,CH,2022,hi,white,10,3,4,3,56,Y,166,FG,Y,NA,Y,FG,2,0.13,0.09,37,NA
CH_2022_3844,CH,2022,hi,white,10,3,4,5,31,Y,154,FB,Y,NA,Y,FG,1,0.08,0.021,13,NA
CH_2022_3854,CH,2022,hi,white,10,3,4,6,11,Y,154,FG,Y,NA,Y,FB,4,0.29,0.18,87,NA
CH_2022_3874,CH,2022,hi,white,10,3,4,8,82,Y,154,FG,Y,NA,Y,FG_FP,10,0.83,0.77,353,NA
CH_2022_3835,CH,2022,hi,white,10,3,5,4,25,Y,154,FG,Y,NA,Y,FG_FB,2,0.21,0.11,56,NA
CH_2022_3845,CH,2022,hi,white,10,3,5,5,8,Y,166,FG,Y,NA,Y,FG_FP,6,0.44,0.38,194,NA
CH_2022_3836,CH,2022,hi,white,10,3,6,4,44,Y,154,FG,Y,NA,Y,FB,2,0.13,0.14,56,NA
CH_2022_3846,CH,2022,hi,white,10,3,6,5,37,Y,166,FG,Y,NA,Y,FB,2,0.08,0.12,59,NA
CH_2022_3856,CH,2022,hi,white,10,3,6,6,83,Y,154,FG,Y,NA,Y,FG_FP_FB,4,0.27,0.52,205,NA
CH_2022_3866,CH,2022,hi,white,10,3,6,7,7,Y,166,FG,Y,NA,Y,FG,3,0.21,0.21,104,NA
CH_2022_3807,CH,2022,hi,white,10,3,7,1,47,Y,166,FG,Y,NA,Y,FG_FB,6,0.5,0.23,113,NA
CH_2022_3817,CH,2022,hi,white,10,3,7,2,55,Y,166,FG,Y,NA,Y,FG_FP_FB,3,0.17,0.12,70,NA
CH_2022_3847,CH,2022,hi,white,10,3,7,5,72,Y,154,FG,Y,NA,Y,FB,3,0.24,0.31,130,NA
CH_2022_3857,CH,2022,hi,white,10,3,7,6,64,Y,132,FG,Y,NA,Y,FG,1,0.1,0.05,0,NA
CH_2022_3877,CH,2022,hi,white,10,3,7,8,79,Y,166,FG,Y,NA,Y,FP,4,0.5,0.38,194,NA
CH_2022_3808,CH,2022,hi,white,10,3,8,1,73,Y,166,FG,Y,NA,Y,FB,2,0.11,0.08,39,NA
CH_2022_3818,CH,2022,hi,white,10,3,8,2,46,Y,166,FG,Y,NA,Y,FG_FP,2,0.14,0.06,17,NA
CH_2022_3828,CH,2022,hi,white,10,3,8,3,58,Y,154,FG,Y,NA,Y,FB,1,0.003,0.001,1,NA
CH_2022_3838,CH,2022,hi,white,10,3,8,4,76,Y,166,FG,Y,NA,Y,FB,2,0.1,0.09,37,NA
CH_2022_3858,CH,2022,hi,white,10,3,8,6,72,Y,154,FG,Y,NA,Y,FG_FP,5,0.43,0.41,138,NA
CH_2022_3868,CH,2022,hi,white,10,3,8,7,91,Y,154,FG,Y,NA,Y,FP,4,0.55,0.38,158,NA
CH_2022_3819,CH,2022,hi,white,10,3,9,2,9,Y,154,FG,Y,NA,Y,FB,5,0.23,0.23,88,NA
CH_2022_3839,CH,2022,hi,white,10,3,9,4,93,Y,154,FG,Y,NA,Y,FB,1,0.031,0.038,19,NA
CH_2022_3849,CH,2022,hi,white,10,3,9,5,38,Y,154,FG,Y,NA,Y,FB_FG,4,0.24,0.13,133,NA
CH_2022_3859,CH,2022,hi,white,10,3,9,6,44,Y,166,FG,Y,NA,Y,FB_FG,3,0.36,0.19,122,NA
CH_2022_3879,CH,2022,hi,white,10,3,9,8,9,Y,154,FG,Y,NA,Y,FP,5,0.67,0.29,149,NA
CH_2022_3701,CH,2022,lo,black,10,2,1,1,8,Y,154,FG,Y,NA,Y,FP_FB,11,2.04,1.08,545,NA
CH_2022_3721,CH,2022,lo,black,10,2,1,2,74,Y,154,FG,Y,NA,Y,FP,8,0.67,0.61,280,NA
CH_2022_3715,CH,2022,lo,black,10,2,15,1,32,Y,154,FG,Y,NA,Y,FP_FB,7,0.171,0.385,292,NA
CH_2022_3724,CH,2022,lo,black,10,2,4,2,43,Y,166,FG,Y,NA,Y,FG,2,0.18,0.09,33,NA
CH_2022_3912,CH,2022,lo,white,10,4,12,1,91,Y,166,FG,Y,NA,Y,FP_FB,3,0.93,0.09,54,NA
CH_2022_3932,CH,2022,lo,white,10,4,12,2,83,Y,154,FG,Y,NA,Y,FB_FP,9,0.77,0.34,177,NA
CH_2022_3992,CH,2022,lo,white,10,4,12,5,33,Y,154,FG,Y,NA,Y,FG_FP_FB,5,0.41,0.23,111,NA
CH_2022_431,CH,2022,hi,black,2,1,1,4,46,Y,180,FX,Y,NA,Y,FG,1,0.031,0.016,13,NA
CH_2022_441,CH,2022,hi,black,2,1,1,5,79,Y,172,FG,Y,NA,Y,FG,2,0.155,0.1,86,NA
CH_2022_461,CH,2022,hi,black,2,1,1,7,52,Y,160,FG,Y,NA,Y,FG,1,0.049,0.052,39,NA
CH_2022_481,CH,2022,hi,black,2,1,1,9,5,Y,151,FG,Y,NA,Y,FG_FP,3,0.42,0.36,225,NA
CH_2022_412,CH,2022,hi,black,2,1,2,2,2,Y,195,FX,Y,NA,Y,FB,4,0.16,0.09,55,NA
CH_2022_442,CH,2022,hi,black,2,1,2,5,103,Y,151,FG,Y,NA,Y,FG,6,0.26,0.14,85,NA
CH_2022_463,CH,2022,hi,black,2,1,3,7,32,Y,146,FX,Y,NA,Y,FG,2,0.065,0.04,0,NA
CH_2022_483,CH,2022,hi,black,2,1,3,9,24,Y,160,FG,Y,NA,Y,FB,1,0.013,0.009,8,NA
CH_2022_404,CH,2022,hi,black,2,1,4,1,98,Y,172,FG,Y,NA,Y,FG,2,0.16,0.2,127,NA
CH_2022_424,CH,2022,hi,black,2,1,4,3,90,Y,160,FG,Y,NA,Y,FB,1,0.02,0.03,18,NA
CH_2022_444,CH,2022,hi,black,2,1,4,5,63,Y,151,FG,Y,NA,Y,FB,1,0.01,0.006,6,NA
CH_2022_425,CH,2022,hi,black,2,1,5,3,66,Y,151,FG,Y,NA,Y,FG_FP,5,0.31,0.39,222,NA
CH_2022_465,CH,2022,hi,black,2,1,5,7,26,Y,151,FG,Y,NA,Y,FG_FB,2,0.09,0.123,50,NA
CH_2022_496,CH,2022,hi,black,2,1,6,10,5,Y,172,FG,Y,NA,Y,FG,2,0.29,0.19,136,NA
CH_2022_416,CH,2022,hi,black,2,1,6,2,33,Y,146,FX,Y,NA,Y,FB,4,0.19,0.05,0,NA
CH_2022_426,CH,2022,hi,black,2,1,6,3,34,Y,151,FG,Y,NA,Y,FG,2,0.07,0.08,9,NA
CH_2022_456,CH,2022,hi,black,2,1,6,6,92,Y,160,FG,Y,NA,Y,FB,2,0.043,0.014,9,NA
CH_2022_497,CH,2022,hi,black,2,1,7,10,17,Y,160,FG,Y,NA,Y,FG,1,0.11,0.06,45,NA
CH_2022_457,CH,2022,hi,black,2,1,7,6,64,Y,151,FG,Y,NA,Y,FB,1,0.04,0.05,32,NA
CH_2022_477,CH,2022,hi,black,2,1,7,8,84,Y,151,FG,Y,NA,Y,FP_FB,4,0.14,0.14,58,NA
CH_2022_428,CH,2022,hi,black,2,1,8,3,1,Y,160,FG,Y,NA,Y,FP_FB,5,0.54,0.29,161,NA
CH_2022_468,CH,2022,hi,black,2,1,8,7,100,Y,151,FG,Y,NA,Y,FG_FB,5,0.29,0.23,132,NA
CH_2022_469,CH,2022,hi,black,2,1,9,7,104,Y,160,FG,Y,NA,Y,FB,3,0.18,0.17,108,NA
CH_2022_691,CH,2022,hi,white,2,3,1,10,53,Y,151,FG,Y,NA,Y,FP_FB,6,0.95,0.53,344,NA
CH_2022_621,CH,2022,hi,white,2,3,1,3,32,Y,151,FG,Y,NA,Y,FG_FB,4,0.16,0.14,69,NA
CH_2022_641,CH,2022,hi,white,2,3,1,5,96,Y,160,FG,Y,NA,Y,FP,3,0.2,0.26,126,NA
CH_2022_651,CH,2022,hi,white,2,3,1,6,19,Y,160,FG,Y,NA,Y,FP,1,0.14,0.08,33,NA
CH_2022_630,CH,2022,hi,white,2,3,10,3,57,Y,160,FG,Y,NA,Y,BS_FP,2,0.29,0.2,133,NA
CH_2022_660,CH,2022,hi,white,2,3,10,6,74,Y,151,FG,Y,NA,Y,FB,2,0.06,0.09,46,NA
CH_2022_670,CH,2022,hi,white,2,3,10,7,77,Y,160,FG,Y,NA,Y,FG_FP,2,0.08,0.103,59,NA
CH_2022_680,CH,2022,hi,white,2,3,10,8,30,Y,151,FG,Y,NA,Y,FG_FP,2,0.062,0.036,31,NA
CH_2022_690,CH,2022,hi,white,2,3,10,9,33,Y,160,FG,Y,NA,Y,FB,1,0.011,0.011,8,NA
CH_2022_602,CH,2022,hi,white,2,3,2,1,34,Y,151,FG,Y,NA,Y,FB,1,0.07,0.12,62,NA
CH_2022_622,CH,2022,hi,white,2,3,2,3,46,Y,160,FG,Y,NA,Y,FB,2,0.07,0.09,52,NA
CH_2022_642,CH,2022,hi,white,2,3,2,5,46,Y,172,FG,Y,NA,Y,FB,1,0.022,0.021,15,NA
CH_2022_662,CH,2022,hi,white,2,3,2,7,76,Y,172,FG,Y,NA,Y,FB,1,0.036,0.002,2,NA
CH_2022_603,CH,2022,hi,white,2,3,3,1,77,Y,160,FG,Y,NA,Y,FB,1,0.044,0.05,36,NA
CH_2022_613,CH,2022,hi,white,2,3,3,2,53,Y,151,FG,Y,NA,Y,FP,1,0.071,0.039,16,NA
CH_2022_633,CH,2022,hi,white,2,3,3,4,49,Y,151,FG,Y,NA,Y,FB,1,0.053,0.114,48,NA
CH_2022_643,CH,2022,hi,white,2,3,3,5,75,Y,151,FG,Y,NA,Y,FG,2,0.104,0.137,56,NA
CH_2022_653,CH,2022,hi,white,2,3,3,6,26,Y,151,FG,Y,NA,Y,FP_FB,3,0.076,0.112,58,NA
CH_2022_604,CH,2022,hi,white,2,3,4,1,101,Y,151,FG,Y,NA,Y,FB,1,0.043,0.119,27,NA
CH_2022_614,CH,2022,hi,white,2,3,4,2,89,Y,172,FG,Y,NA,Y,FP,2,0.131,0.094,38,NA
CH_2022_624,CH,2022,hi,white,2,3,4,3,60,Y,160,FG,Y,NA,Y,FG,1,0.08,0.038,32,NA
CH_2022_634,CH,2022,hi,white,2,3,4,4,13,Y,151,FG,Y,NA,Y,FB,1,0.06,0.12,57,NA
CH_2022_654,CH,2022,hi,white,2,3,4,6,18,Y,151,FG,Y,NA,Y,FB,1,0.042,0.08,43,NA
CH_2022_674,CH,2022,hi,white,2,3,4,8,5,Y,160,FG,Y,NA,Y,FG,2,0.2,0.23,119,NA
CH_2022_684,CH,2022,hi,white,2,3,4,9,28,Y,160,FG,Y,NA,Y,FP_FG,3,0.17,0.25,120,NA
CH_2022_695,CH,2022,hi,white,2,3,5,10,96,Y,160,FG,Y,NA,Y,FG_FP,3,0.127,0.123,71,NA
CH_2022_615,CH,2022,hi,white,2,3,5,2,100,Y,172,FG,Y,NA,Y,FP,2,0.049,0.033,14,NA
CH_2022_625,CH,2022,hi,white,2,3,5,3,84,Y,151,FG,Y,NA,Y,FB,4,0.1,0.15,93,NA
CH_2022_635,CH,2022,hi,white,2,3,5,4,54,Y,160,FG,Y,NA,Y,FB,1,0.023,0.037,21,NA
CH_2022_655,CH,2022,hi,white,2,3,5,6,81,Y,172,FG,Y,NA,Y,FB,1,0.049,0.043,32,NA
CH_2022_665,CH,2022,hi,white,2,3,5,7,36,Y,179,FX,Y,NA,Y,FB,1,0.007,0.0013,0,NA
CH_2022_685,CH,2022,hi,white,2,3,5,9,58,Y,172,FG,Y,NA,Y,FP,2,0.156,0.12,66,NA
CH_2022_606,CH,2022,hi,white,2,3,6,1,105,Y,172,FG,Y,NA,Y,FB,2,0.065,0.037,14,NA
CH_2022_696,CH,2022,hi,white,2,3,6,10,14,Y,151,FG,Y,NA,Y,FB,1,0.021,0.012,7,NA
CH_2022_616,CH,2022,hi,white,2,3,6,2,104,Y,151,FG,Y,NA,Y,FG,1,0.068,0.115,62,NA
CH_2022_626,CH,2022,hi,white,2,3,6,3,51,Y,151,FG,Y,NA,Y,FB,1,0.079,0.132,51,NA
CH_2022_636,CH,2022,hi,white,2,3,6,4,79,Y,160,FG,Y,NA,Y,FB,1,0.053,0.085,42,NA
CH_2022_656,CH,2022,hi,white,2,3,6,6,8,Y,172,FG,Y,NA,Y,FG,1,0.03,0.029,13,NA
CH_2022_666,CH,2022,hi,white,2,3,6,7,83,Y,151,FG,Y,NA,Y,FG,2,0.025,0.07,36,NA
CH_2022_676,CH,2022,hi,white,2,3,6,8,43,Y,151,FG,Y,NA,Y,FG,2,0.06,0.06,51,NA
CH_2022_686,CH,2022,hi,white,2,3,6,9,37,Y,172,FG,Y,NA,Y,FB,3,0.07,0.07,45,NA
CH_2022_607,CH,2022,hi,white,2,3,7,1,69,Y,151,FG,Y,NA,Y,FB,1,0.09,0.12,70,NA
CH_2022_617,CH,2022,hi,white,2,3,7,2,91,Y,160,FG,Y,NA,Y,FP_FG,3,0.13,0.12,65,NA
CH_2022_637,CH,2022,hi,white,2,3,7,4,45,Y,160,FG,Y,NA,Y,FB,2,0.06,0.08,34,NA
CH_2022_647,CH,2022,hi,white,2,3,7,5,1,Y,160,FG,Y,NA,Y,FP,1,0.041,0.033,15,NA
CH_2022_657,CH,2022,hi,white,2,3,7,6,19,Y,151,FG,Y,NA,Y,FB,1,0.044,0.06,27,NA
CH_2022_667,CH,2022,hi,white,2,3,7,7,8,Y,151,FG,Y,NA,Y,FG_FP_FB,4,0.11,0.15,69,NA
CH_2022_687,CH,2022,hi,white,2,3,7,9,82,Y,151,FG,Y,NA,Y,FG,1,0.07,0.016,0,NA
CH_2022_618,CH,2022,hi,white,2,3,8,2,47,Y,151,FG,Y,NA,Y,FG_FP,5,0.41,0.6,190,NA
CH_2022_638,CH,2022,hi,white,2,3,8,4,29,Y,151,FG,Y,NA,Y,FB_FP,4,0.14,0.21,138,NA
CH_2022_648,CH,2022,hi,white,2,3,8,5,95,Y,151,FG,Y,NA,Y,FB,1,0.045,0.061,33,NA
CH_2022_658,CH,2022,hi,white,2,3,8,6,47,Y,151,FG,Y,NA,Y,FB,1,0.03,0.048,23,NA
CH_2022_639,CH,2022,hi,white,2,3,9,4,26,Y,151,FG,Y,NA,Y,FP_FB,2,0.067,0.164,86,NA
CH_2022_689,CH,2022,hi,white,2,3,9,9,97,Y,172,FG,Y,NA,Y,BS_FP,2,0.033,0.023,15,NA
CH_2022_521,CH,2022,lo,black,2,2,1,2,33,Y,151,FG,Y,NA,Y,FB,2,0.21,0.21,109,NA
CH_2022_561,CH,2022,lo,black,2,2,1,4,63,Y,151,FG,Y,NA,Y,FG_FB,2,0.03,0.06,39,NA
CH_2022_531,CH,2022,lo,black,2,2,11,2,68,Y,179,FX,Y,NA,Y,FB,1,0.108,0.027,18,NA
CH_2022_552,CH,2022,lo,black,2,2,12,3,29,Y,151,FG,Y,NA,Y,FG_FP,3,0.107,0.158,70,NA
CH_2022_522,CH,2022,lo,black,2,2,2,2,77,Y,151,FG,Y,NA,Y,FP,10,1.26,1.01,608,NA
CH_2022_584,CH,2022,lo,black,2,2,4,5,83,Y,151,FG,Y,NA,Y,FG_FP,4,0.28,0.63,342,NA
CH_2022_528,CH,2022,lo,black,2,2,8,2,31,Y,151,FG,Y,NA,Y,FP_FB,6,0.22,0.49,238,NA
CH_2022_798,CH,2022,lo,white,2,4,18,5,31,Y,151,FG,Y,NA,Y,FG_FP,14,1.86,2.6,1215,NA
CH_2022_779,CH,2022,lo,white,2,4,19,4,37,Y,151,FG,Y,NA,Y,FB,9,1.48,1.6,825,NA
CH_2022_799,CH,2022,lo,white,2,4,19,5,64,Y,129,FG,Y,NA,Y,FB_BS,14,0.55,0.24,133,NA
CH_2022_800,CH,2022,lo,white,2,4,20,5,64,Y,160,FG,Y,NA,Y,FP_FB,4,0.737,0.755,503,NA
CH_2022_787,CH,2022,lo,white,2,4,7,5,83,Y,151,FG,Y,NA,Y,FP,7,0.51,0.44,182,NA
CH_2022_831,CH,2022,hi,black,3,1,1,4,6,Y,172,FG,Y,NA,Y,FP,1,0.11,0.1,53,NA
CH_2022_881,CH,2022,hi,black,3,1,1,9,96,Y,160,FG,Y,NA,Y,FG_FP,5,0.44,0.37,237,NA
CH_2022_810,CH,2022,hi,black,3,1,10,1,104,Y,160,FG,Y,NA,Y,FB,1,0.057,0.099,67,NA
CH_2022_900,CH,2022,hi,black,3,1,10,10,14,Y,172,FG,Y,NA,Y,FG,1,0.056,0.053,55,NA
CH_2022_830,CH,2022,hi,black,3,1,10,3,54,Y,151,FG,Y,NA,Y,FP,2,0.09,0.12,51,NA
CH_2022_822,CH,2022,hi,black,3,1,2,3,91,Y,160,FG,Y,NA,Y,FB,3,0.252,0.171,103,NA
CH_2022_872,CH,2022,hi,black,3,1,2,8,58,Y,151,FG,Y,NA,Y,FB,3,0.1,0.1,52,NA
CH_2022_893,CH,2022,hi,black,3,1,3,10,5,Y,160,FG,Y,NA,Y,FB,2,0.11,0.09,56,NA
CH_2022_833,CH,2022,hi,black,3,1,3,4,52,Y,151,FG,Y,resurrection,Y,FB,1,0.063,0.086,50,NA
CH_2022_843,CH,2022,hi,black,3,1,3,5,31,Y,146,FX,Y,NA,Y,FB,1,0.043,0.039,29,NA
CH_2022_853,CH,2022,hi,black,3,1,3,6,84,Y,151,FG,Y,NA,Y,FB,1,0.019,0.034,27,NA
CH_2022_863,CH,2022,hi,black,3,1,3,7,53,Y,151,FG,Y,NA,Y,FP,6,0.458,0.544,378,NA
CH_2022_883,CH,2022,hi,black,3,1,3,9,8,Y,160,FG,Y,NA,Y,FB,4,0.116,0.134,74,NA
CH_2022_824,CH,2022,hi,black,3,1,4,3,44,Y,180,FX,Y,NA,Y,FG,1,0.15,0.06,43,NA
CH_2022_884,CH,2022,hi,black,3,1,4,9,60,Y,172,FG,Y,NA,Y,FB,2,0.113,0.074,56,NA
CH_2022_835,CH,2022,hi,black,3,1,5,4,77,Y,151,FG,Y,NA,Y,FB,1,0.043,0.058,39,NA
CH_2022_845,CH,2022,hi,black,3,1,5,5,55,Y,160,FG,Y,NA,Y,FP_FB,2,0.049,0.056,36,NA
CH_2022_875,CH,2022,hi,black,3,1,5,8,13,Y,151,FG,Y,NA,Y,BS_FB,2,0.066,0.087,47,NA
CH_2022_806,CH,2022,hi,black,3,1,6,1,31,Y,151,FG,Y,NA,Y,FG_FB,6,0.27,0.44,253,NA
CH_2022_896,CH,2022,hi,black,3,1,6,10,34,Y,151,FG,Y,NA,Y,FB,2,0.063,0.094,69,NA
CH_2022_826,CH,2022,hi,black,3,1,6,3,86,Y,151,FG,Y,NA,Y,FB,3,0.1,0.15,95,NA
CH_2022_886,CH,2022,hi,black,3,1,6,9,89,Y,160,FG,Y,NA,Y,FB,2,0.058,0.057,44,NA
CH_2022_817,CH,2022,hi,black,3,1,7,2,42,Y,160,FG,Y,NA,Y,FB,5,0.163,0.178,111,NA
CH_2022_827,CH,2022,hi,black,3,1,7,3,59,Y,151,FG,Y,NA,Y,FG_FB,5,0.339,0.295,189,NA
CH_2022_837,CH,2022,hi,black,3,1,7,4,56,Y,160,FG,Y,NA,Y,FB,2,0.046,0.035,31,NA
