"plantID","site","year","block","plot","x","y","genotype","growout"
"SS2023_2276","SS",2023,8,1,1,6,31,2020
"SS2023_2277","SS",2023,8,1,1,7,64,2020
"SS2023_2278","SS",2023,8,1,1,8,71,2020
"SS2023_2279","SS",2023,8,1,1,9,45,2020
"SS2023_2280","SS",2023,8,1,1,10,100,2020
"SS2023_2281","SS",2023,8,1,2,1,37,2020
"SS2023_2282","SS",2023,8,1,2,2,38,2021
"SS2023_2283","SS",2023,8,1,2,3,36,2020
"SS2023_2284","SS",2023,8,1,3,7,89,2020
"SS2023_2285","SS",2023,8,1,2,9,72,2020
"SS2023_2286","SS",2023,8,1,2,10,105,2020
"SS2023_2287","SS",2023,8,1,3,1,73,2020
"SS2023_2288","SS",2023,8,1,3,2,58,2020
"SS2023_2289","SS",2023,8,1,3,3,84,2020
"SS2023_2290","SS",2023,8,1,3,4,46,2020
"SS2023_2291","SS",2023,8,1,3,5,30,2020
"SS2023_2292","SS",2023,8,1,3,6,75,2020
"SS2023_2293","SS",2023,8,1,3,9,102,2020
"SS2023_2294","SS",2023,8,1,3,10,2,2020
"SS2023_2295","SS",2023,8,1,4,9,35,2020
"SS2023_2296","SS",2023,8,1,4,10,18,2020
"SS2023_2297","SS",2023,8,1,5,1,28,2020
"SS2023_2298","SS",2023,8,1,5,2,98,2020
"SS2023_2299","SS",2023,8,1,5,3,61,2020
"SS2023_2300","SS",2023,8,1,5,4,52,2020
"SS2023_2301","SS",2023,8,1,5,5,92,2020
"SS2023_2302","SS",2023,8,1,5,6,12,2020
"SS2023_2303","SS",2023,8,1,5,7,77,2020
"SS2023_2304","SS",2023,8,1,5,8,79,2020
"SS2023_2305","SS",2023,8,1,5,9,6,2020
"SS2023_2306","SS",2023,8,1,4,1,7,2020
"SS2023_2307","SS",2023,8,1,4,2,63,2020
"SS2023_2308","SS",2023,8,1,4,3,97,2020
"SS2023_2309","SS",2023,8,1,4,4,47,2020
"SS2023_2310","SS",2023,8,1,4,5,76,2020
"SS2023_2311","SS",2023,8,1,4,6,150,2022
"SS2023_2312","SS",2023,8,1,4,7,101,2020
"SS2023_2313","SS",2023,8,1,4,8,55,2020
"SS2023_2314","SS",2023,8,1,8,4,68,2020
"SS2023_2315","SS",2023,8,1,8,5,44,2020
"SS2023_2316","SS",2023,8,1,8,6,69,2020
"SS2023_2317","SS",2023,8,1,8,7,69,2020
"SS2023_2318","SS",2023,8,1,8,8,82,2020
"SS2023_2319","SS",2023,8,1,8,9,74,2020
"SS2023_2320","SS",2023,8,1,8,10,43,2020
"SS2023_2321","SS",2023,8,2,2,5,57,2020
"SS2023_2322","SS",2023,8,2,1,3,12,2020
"SS2023_2323","SS",2023,8,2,1,4,45,2020
"SS2023_2324","SS",2023,8,2,2,7,75,2020
"SS2023_2325","SS",2023,8,2,1,5,37,2020
"SS2023_2326","SS",2023,8,2,1,1,56,2020
"SS2023_2327","SS",2023,8,2,2,6,83,2020
"SS2023_2328","SS",2023,8,2,2,2,59,2020
"SS2023_2329","SS",2023,8,2,2,3,98,2021
"SS2023_2330","SS",2023,8,2,2,4,28,2020
"SS2023_2331","SS",2023,8,2,7,2,30,2020
"SS2023_2332","SS",2023,8,2,1,2,97,2021
"SS2023_2333","SS",2023,8,2,6,1,90,2020
"SS2023_2334","SS",2023,8,2,2,8,47,2020
"SS2023_2335","SS",2023,8,2,1,6,72,2020
"SS2023_2336","SS",2023,8,2,1,7,87,2021
"SS2023_2337","SS",2023,8,2,1,8,81,2020
"SS2023_2338","SS",2023,8,2,1,9,64,2020
"SS2023_2339","SS",2023,8,2,1,10,46,2020
"SS2023_2340","SS",2023,8,2,2,1,18,2020
"SS2023_2341","SS",2023,8,2,3,5,5,2020
"SS2023_2342","SS",2023,8,2,3,6,35,2020
"SS2023_2343","SS",2023,8,2,7,1,45,2020
"SS2023_2344","SS",2023,8,2,8,5,38,2021
"SS2023_2345","SS",2023,8,2,7,3,55,2020
"SS2023_2346","SS",2023,8,2,7,4,1,2020
"SS2023_2347","SS",2023,8,2,6,2,100,2020
"SS2023_2348","SS",2023,8,2,2,9,39,2020
"SS2023_2349","SS",2023,8,2,2,10,14,2020
"SS2023_2350","SS",2023,8,2,3,1,43,2020
"SS2023_2351","SS",2023,8,2,3,2,74,2020
"SS2023_2352","SS",2023,8,2,3,3,24,2020
"SS2023_2353","SS",2023,8,2,3,4,76,2020
"SS2023_2354","SS",2023,8,2,6,9,42,2021
"SS2023_2355","SS",2023,8,2,6,10,51,2020
"SS2023_2356","SS",2023,8,2,8,4,29,2020
"SS2023_2357","SS",2023,8,2,7,5,6,2020
"SS2023_2358","SS",2023,8,2,6,3,38,2021
"SS2023_2359","SS",2023,8,2,6,4,77,2020
"SS2023_2360","SS",2023,8,2,6,5,69,2020
"SS2023_2361","SS",2023,8,2,6,6,88,2021
"SS2023_2362","SS",2023,8,2,6,7,26,2020
"SS2023_2363","SS",2023,8,2,6,8,150,2022
"SS2023_2364","SS",2023,8,2,8,2,2,2020
"SS2023_2365","SS",2023,8,2,8,3,73,2020
"SS2023_2366","SS",2023,8,2,7,6,84,2020
"SS2023_2367","SS",2023,8,2,7,7,103,2020
"SS2023_2368","SS",2023,8,2,7,8,62,2020
"SS2023_2369","SS",2023,8,2,7,9,8,2020
"SS2023_2370","SS",2023,8,2,7,10,65,2020
"SS2023_2371","SS",2023,8,2,8,1,66,2020
"SS2023_2372","SS",2023,8,2,3,7,34,2020
"SS2023_2373","SS",2023,8,2,3,8,44,2020
"SS2023_2374","SS",2023,8,2,3,9,7,2020
"SS2023_2375","SS",2023,8,2,4,9,11,2020
"SS2023_2376","SS",2023,8,2,4,10,63,2020
"SS2023_2377","SS",2023,8,2,5,1,52,2020
"SS2023_2378","SS",2023,8,2,5,2,19,2020
"SS2023_2379","SS",2023,8,2,5,3,91,2020
"SS2023_2380","SS",2023,8,2,5,10,71,2020
"SS2023_2381","SS",2023,8,2,5,4,95,2020
"SS2023_2382","SS",2023,8,2,5,5,31,2020
"SS2023_2383","SS",2023,8,2,5,6,32,2020
"SS2023_2384","SS",2023,8,2,5,7,92,2020
"SS2023_2385","SS",2023,8,2,5,8,101,2020
"SS2023_2386","SS",2023,8,2,5,9,82,2020
"SS2023_2387","SS",2023,8,2,4,6,104,2020
"SS2023_2388","SS",2023,8,2,4,7,93,2021
"SS2023_2389","SS",2023,8,2,4,8,58,2020
"SS2023_2390","SS",2023,8,2,3,10,68,2020
"SS2023_2391","SS",2023,8,2,4,1,9,2020
"SS2023_2392","SS",2023,8,2,4,2,92,2020
"SS2023_2393","SS",2023,8,2,4,3,96,2020
"SS2023_2394","SS",2023,8,2,4,4,61,2020
"SS2023_2395","SS",2023,8,2,4,5,82,2020
"SS2023_2396","SS",2023,8,2,8,6,79,2020
"SS2023_2397","SS",2023,8,2,8,7,25,2020
"SS2023_2398","SS",2023,8,2,8,8,33,2020
"SS2023_2399","SS",2023,8,2,8,9,102,2020
"SS2023_2400","SS",2023,8,2,8,10,49,2020
"SS2023_2401","SS",2023,8,3,11,4,39,2020
"SS2023_2402","SS",2023,8,3,13,5,25,2020
"SS2023_2403","SS",2023,8,3,11,3,71,2020
"SS2023_2404","SS",2023,8,3,13,2,79,2020
"SS2023_2405","SS",2023,8,3,11,2,44,2020
"SS2023_2406","SS",2023,8,3,13,4,95,2020
"SS2023_2407","SS",2023,8,3,1,1,74,2020
"SS2023_2408","SS",2023,8,3,14,1,26,2020
"SS2023_2409","SS",2023,8,3,14,2,72,2020
"SS2023_2410","SS",2023,8,3,11,5,104,2020
"SS2023_2411","SS",2023,8,3,12,1,19,2020
"SS2023_2412","SS",2023,8,3,13,1,51,2020
"SS2023_2413","SS",2023,8,3,15,5,1,2020
"SS2023_2414","SS",2023,8,3,13,3,18,2020
"SS2023_2415","SS",2023,8,3,3,3,55,2020
"SS2023_2416","SS",2023,8,3,3,4,86,2020
"SS2023_2417","SS",2023,8,3,1,2,75,2020
"SS2023_2418","SS",2023,8,3,1,3,88,2020
"SS2023_2419","SS",2023,8,3,14,3,52,2020
"SS2023_2420","SS",2023,8,3,14,4,57,2020
"SS2023_2421","SS",2023,8,3,12,2,24,2020
"SS2023_2422","SS",2023,8,3,12,3,83,2020
"SS2023_2423","SS",2023,8,3,12,4,2,2020
"SS2023_2424","SS",2023,8,3,12,5,28,2020
"SS2023_2425","SS",2023,8,3,15,4,58,2020
"SS2023_2426","SS",2023,8,3,3,1,89,2020
"SS2023_2427","SS",2023,8,3,3,2,11,2020
"SS2023_2428","SS",2023,8,3,6,1,53,2020
"SS2023_2429","SS",2023,8,3,6,2,7,2020
"SS2023_2430","SS",2023,8,3,3,5,65,2020
"SS2023_2431","SS",2023,8,3,4,1,47,2020
"SS2023_2432","SS",2023,8,3,1,4,37,2020
"SS2023_2433","SS",2023,8,3,1,5,46,2020
"SS2023_2434","SS",2023,8,3,14,5,101,2020
"SS2023_2435","SS",2023,8,3,15,1,100,2020
"SS2023_2436","SS",2023,8,3,15,2,76,2020
"SS2023_2437","SS",2023,8,3,15,3,96,2020
"SS2023_2438","SS",2023,8,3,2,5,43,2020
"SS2023_2439","SS",2023,8,3,5,4,103,2020
"SS2023_2440","SS",2023,8,3,5,5,64,2020
"SS2023_2441","SS",2023,8,3,8,4,150,2022
"SS2023_2442","SS",2023,8,3,8,5,87,2021
"SS2023_2443","SS",2023,8,3,9,1,63,2020
"SS2023_2444","SS",2023,8,3,9,2,35,2020
"SS2023_2445","SS",2023,8,3,4,2,9,2020
"SS2023_2446","SS",2023,8,3,4,3,66,2020
"SS2023_2447","SS",2023,8,3,2,1,12,2020
"SS2023_2448","SS",2023,8,3,2,2,73,2020
"SS2023_2449","SS",2023,8,3,2,3,38,2021
"SS2023_2450","SS",2023,8,3,2,4,59,2020
"SS2023_2451","SS",2023,8,3,5,3,61,2020
"SS2023_2452","SS",2023,8,3,10,5,84,2020
"SS2023_2453","SS",2023,8,3,11,1,33,2020
"SS2023_2454","SS",2023,8,3,9,3,45,2020
"SS2023_2455","SS",2023,8,3,9,4,90,2020
"SS2023_2456","SS",2023,8,3,4,4,91,2020
"SS2023_2457","SS",2023,8,3,4,5,92,2020
"SS2023_2458","SS",2023,8,3,5,1,77,2020
"SS2023_2459","SS",2023,8,3,5,2,49,2020
"SS2023_2460","SS",2023,8,3,10,4,8,2020
"SS2023_2461","SS",2023,8,3,16,1,54,2020
"SS2023_2462","SS",2023,8,3,16,2,93,2020
"SS2023_2463","SS",2023,8,3,9,5,98,2020
"SS2023_2464","SS",2023,8,3,10,1,62,2020
"SS2023_2465","SS",2023,8,3,10,2,68,2020
"SS2023_2466","SS",2023,8,3,10,3,34,2020
"SS2023_2467","SS",2023,8,3,8,1,32,2020
"SS2023_2468","SS",2023,8,3,8,2,30,2020
"SS2023_2469","SS",2023,8,3,8,3,74,2020
"SS2023_2470","SS",2023,8,3,6,3,36,2020
"SS2023_2471","SS",2023,8,3,6,4,56,2020
"SS2023_2472","SS",2023,8,3,6,5,97,2020
"SS2023_2473","SS",2023,8,3,7,1,25,2020
"SS2023_2474","SS",2023,8,3,7,2,31,2020
"SS2023_2475","SS",2023,8,3,7,3,82,2020
"SS2023_2476","SS",2023,8,3,7,4,42,2021
"SS2023_2477","SS",2023,8,3,7,5,5,2020
"SS2023_2478","SS",2023,8,3,16,3,45,2020
"SS2023_2479","SS",2023,8,3,16,4,29,2020
"SS2023_2480","SS",2023,8,3,16,5,81,2020
"SS2023_2481","SS",2023,8,4,13,3,68,2020
"SS2023_2482","SS",2023,8,4,11,4,150,2022
"SS2023_2483","SS",2023,8,4,11,5,11,2020
"SS2023_2484","SS",2023,8,4,13,2,38,2021
"SS2023_2485","SS",2023,8,4,16,1,86,2020
"SS2023_2486","SS",2023,8,4,13,5,101,2020
"SS2023_2487","SS",2023,8,4,11,3,72,2020
"SS2023_2488","SS",2023,8,4,14,1,44,2020
"SS2023_2489","SS",2023,8,4,14,2,14,2020
"SS2023_2490","SS",2023,8,4,13,4,34,2020
"SS2023_2491","SS",2023,8,4,8,4,2,2020
"SS2023_2492","SS",2023,8,4,12,2,62,2020
"SS2023_2493","SS",2023,8,4,12,3,9,2020
"SS2023_2494","SS",2023,8,4,14,3,29,2020
"SS2023_2495","SS",2023,8,4,12,1,5,2020
"SS2023_2496","SS",2023,8,4,13,1,31,2020
"SS2023_2497","SS",2023,8,4,15,5,81,2020
"SS2023_2498","SS",2023,8,4,10,5,49,2020
"SS2023_2499","SS",2023,8,4,11,1,82,2020
"SS2023_2500","SS",2023,8,4,11,2,35,2020
"SS2023_2501","SS",2023,8,4,8,5,30,2020
"SS2023_2502","SS",2023,8,4,9,1,93,2020
"SS2023_2503","SS",2023,8,4,9,2,29,2020
"SS2023_2504","SS",2023,8,4,14,4,34,2020
"SS2023_2505","SS",2023,8,4,14,5,83,2020
"SS2023_2506","SS",2023,8,4,15,1,71,2020
"SS2023_2507","SS",2023,8,4,12,4,66,2020
"SS2023_2508","SS",2023,8,4,12,5,7,2020
"SS2023_2509","SS",2023,8,4,15,4,25,2020
"SS2023_2510","SS",2023,8,4,10,4,58,2020
"SS2023_2511","SS",2023,8,4,16,2,52,2020
"SS2023_2512","SS",2023,8,4,9,3,87,2020
"SS2023_2513","SS",2023,8,4,9,4,43,2020
"SS2023_2514","SS",2023,8,4,9,5,61,2020
"SS2023_2515","SS",2023,8,4,15,2,96,2020
"SS2023_2516","SS",2023,8,4,15,3,19,2020
"SS2023_2517","SS",2023,8,4,10,3,36,2020
"SS2023_2518","SS",2023,8,4,8,1,65,2020
"SS2023_2519","SS",2023,8,4,8,2,42,2021
"SS2023_2520","SS",2023,8,4,8,3,84,2020
"SS2023_2521","SS",2023,8,4,1,1,45,2020
"SS2023_2522","SS",2023,8,4,1,2,32,2020
"SS2023_2523","SS",2023,8,4,1,3,8,2020
"SS2023_2524","SS",2023,8,4,10,1,18,2020
"SS2023_2525","SS",2023,8,4,10,2,90,2020
"SS2023_2526","SS",2023,8,4,2,5,69,2020
"SS2023_2527","SS",2023,8,4,3,1,46,2020
"SS2023_2528","SS",2023,8,4,3,2,12,2020
"SS2023_2529","SS",2023,8,4,3,3,24,2020
"SS2023_2530","SS",2023,8,4,3,4,77,2020
"SS2023_2531","SS",2023,8,4,3,5,74,2020
"SS2023_2532","SS",2023,8,4,4,1,28,2020
"SS2023_2533","SS",2023,8,4,1,4,98,2020
"SS2023_2534","SS",2023,8,4,1,5,26,2020
"SS2023_2535","SS",2023,8,4,2,1,88,2021
"SS2023_2536","SS",2023,8,4,2,4,63,2020
"SS2023_2537","SS",2023,8,4,5,3,54,2020
"SS2023_2538","SS",2023,8,4,5,4,51,2020
"SS2023_2539","SS",2023,8,4,5,5,55,2020
"SS2023_2540","SS",2023,8,4,6,1,33,2020
"SS2023_2541","SS",2023,8,4,6,2,75,2020
"SS2023_2542","SS",2023,8,4,6,3,97,2021
"SS2023_2543","SS",2023,8,4,6,4,76,2020
"SS2023_2544","SS",2023,8,4,4,2,104,2020
"SS2023_2545","SS",2023,8,4,4,3,95,2020
"SS2023_2546","SS",2023,8,4,4,4,6,2020
"SS2023_2547","SS",2023,8,4,2,2,92,2020
"SS2023_2548","SS",2023,8,4,2,3,91,2020
"SS2023_2549","SS",2023,8,4,5,2,47,2020
"SS2023_2550","SS",2023,8,4,4,5,73,2020
"SS2023_2551","SS",2023,8,4,5,1,59,2020
"SS2023_2552","SS",2023,8,4,16,3,100,2020
"SS2023_2553","SS",2023,8,4,16,4,89,2020
"SS2023_2554","SS",2023,8,4,16,5,56,2020
"SS2023_2555","SS",2023,8,4,7,1,64,2020
"SS2023_2556","SS",2023,8,4,7,2,79,2020
"SS2023_2557","SS",2023,8,4,7,3,37,2020
"SS2023_2558","SS",2023,8,4,7,4,57,2020
"SS2023_2559","SS",2023,8,4,7,5,39,2020
"SS2023_2560","SS",2023,8,4,6,5,1,2020
"SS2023_2561","SS",2023,9,1,3,3,72,2020
"SS2023_2562","SS",2023,9,1,3,4,49,2020
"SS2023_2563","SS",2023,9,1,2,3,9,2020
"SS2023_2564","SS",2023,9,1,2,4,96,2020
"SS2023_2565","SS",2023,9,1,2,5,83,2020
"SS2023_2566","SS",2023,9,1,3,5,95,2020
"SS2023_2567","SS",2023,9,1,3,6,44,2020
"SS2023_2568","SS",2023,9,1,3,2,82,2020
"SS2023_2569","SS",2023,9,1,4,6,74,2020
"SS2023_2570","SS",2023,9,1,1,10,65,2020
"SS2023_2571","SS",2023,9,1,2,1,42,2021
"SS2023_2572","SS",2023,9,1,2,2,57,2020
"SS2023_2573","SS",2023,9,1,3,7,97,2020
"SS2023_2574","SS",2023,9,1,3,8,62,2020
"SS2023_2575","SS",2023,9,1,2,6,59,2020
"SS2023_2576","SS",2023,9,1,2,7,46,2020
"SS2023_2577","SS",2023,9,1,2,8,12,2020
"SS2023_2578","SS",2023,9,1,2,9,31,2020
"SS2023_2579","SS",2023,9,1,2,10,43,2020
"SS2023_2580","SS",2023,9,1,3,1,52,2020
"SS2023_2581","SS",2023,9,1,4,5,8,2020
"SS2023_2582","SS",2023,9,1,7,2,91,2020
"SS2023_2583","SS",2023,9,1,7,3,2,2020
"SS2023_2584","SS",2023,9,1,7,4,150,2022
"SS2023_2585","SS",2023,9,1,7,5,63,2020
"SS2023_2586","SS",2023,9,1,6,3,2,2020
"SS2023_2587","SS",2023,9,1,6,4,61,2020
"SS2023_2588","SS",2023,9,1,3,9,100,2020
"SS2023_2589","SS",2023,9,1,3,10,84,2020
"SS2023_2590","SS",2023,9,1,4,1,105,2021
"SS2023_2591","SS",2023,9,1,4,2,77,2020
"SS2023_2592","SS",2023,9,1,4,3,11,2020
"SS2023_2593","SS",2023,9,1,4,4,1,2020
"SS2023_2594","SS",2023,9,1,7,1,7,2020
"SS2023_2595","SS",2023,9,1,8,5,58,2020
"SS2023_2596","SS",2023,9,1,8,6,90,2020
"SS2023_2597","SS",2023,9,1,8,7,98,2020
"SS2023_2598","SS",2023,9,1,8,8,19,2020
"SS2023_2599","SS",2023,9,1,7,6,101,2020
"SS2023_2600","SS",2023,9,1,7,7,6,2020
"SS2023_2601","SS",2023,9,1,6,5,87,2020
"SS2023_2602","SS",2023,9,1,6,6,35,2020
"SS2023_2603","SS",2023,9,1,6,7,64,2020
"SS2023_2604","SS",2023,9,1,6,8,72,2020
"SS2023_2605","SS",2023,9,1,6,9,28,2020
"SS2023_2606","SS",2023,9,1,6,10,5,2020
"SS2023_2607","SS",2023,9,1,8,4,75,2020
"SS2023_2608","SS",2023,9,1,4,7,81,2020
"SS2023_2609","SS",2023,9,1,4,8,30,2020
"SS2023_2610","SS",2023,9,1,4,9,103,2020
"SS2023_2611","SS",2023,9,1,4,10,102,2020
"SS2023_2612","SS",2023,9,1,5,1,36,2020
"SS2023_2613","SS",2023,9,1,7,8,38,2021
"SS2023_2614","SS",2023,9,1,7,9,18,2020
"SS2023_2615","SS",2023,9,1,7,10,29,2020
"SS2023_2616","SS",2023,9,1,8,1,45,2020
"SS2023_2617","SS",2023,9,1,8,2,33,2020
"SS2023_2618","SS",2023,9,1,8,3,30,2020
"SS2023_2619","SS",2023,9,1,5,8,56,2020
"SS2023_2620","SS",2023,9,1,5,9,76,2020
"SS2023_2621","SS",2023,9,1,5,10,47,2020
"SS2023_2622","SS",2023,9,1,6,1,73,2020
"SS2023_2623","SS",2023,9,1,6,2,68,2020
"SS2023_2624","SS",2023,9,1,5,2,88,2021
"SS2023_2625","SS",2023,9,1,5,3,51,2020
"SS2023_2626","SS",2023,9,1,5,4,37,2020
"SS2023_2627","SS",2023,9,1,5,5,104,2020
"SS2023_2628","SS",2023,9,1,5,6,34,2020
"SS2023_2629","SS",2023,9,1,5,7,25,2020
"SS2023_2630","SS",2023,9,1,8,9,92,2020
"SS2023_2631","SS",2023,9,1,1,5,39,2020
"SS2023_2632","SS",2023,9,1,1,6,71,2020
"SS2023_2633","SS",2023,9,1,1,7,26,2020
"SS2023_2634","SS",2023,9,1,1,8,79,2020
"SS2023_2635","SS",2023,9,1,1,9,55,2020
"SS2023_2636","SS",2023,9,1,1,1,24,2020
"SS2023_2637","SS",2023,9,1,1,2,93,2020
"SS2023_2638","SS",2023,9,1,1,3,14,2020
"SS2023_2639","SS",2023,9,1,1,4,32,2020
"SS2023_2640","SS",2023,9,1,8,10,59,2020
"SS2023_2641","SS",2023,9,2,2,1,35,2020
"SS2023_2642","SS",2023,9,2,1,10,89,2020
"SS2023_2643","SS",2023,9,2,3,3,8,2020
"SS2023_2644","SS",2023,9,2,3,1,103,2020
"SS2023_2645","SS",2023,9,2,3,2,25,2020
"SS2023_2646","SS",2023,9,2,2,4,29,2020
"SS2023_2647","SS",2023,9,2,3,4,73,2020
"SS2023_2648","SS",2023,9,2,2,2,83,2020
"SS2023_2649","SS",2023,9,2,2,3,62,2020
"SS2023_2650","SS",2023,9,2,2,8,14,2020
"SS2023_2651","SS",2023,9,2,2,9,46,2020
"SS2023_2652","SS",2023,9,2,2,10,1,2020
"SS2023_2653","SS",2023,9,2,4,4,58,2020
"SS2023_2654","SS",2023,9,2,3,5,66,2020
"SS2023_2655","SS",2023,9,2,3,6,82,2020
"SS2023_2656","SS",2023,9,2,3,7,64,2020
"SS2023_2657","SS",2023,9,2,2,5,57,2020
"SS2023_2658","SS",2023,9,2,2,6,150,2021
"SS2023_2659","SS",2023,9,2,2,7,43,2020
"SS2023_2660","SS",2023,9,2,4,1,53,2020
"SS2023_2661","SS",2023,9,2,4,2,42,2021
"SS2023_2662","SS",2023,9,2,4,3,79,2020
"SS2023_2663","SS",2023,9,2,3,8,19,2020
"SS2023_2664","SS",2023,9,2,3,9,65,2020
"SS2023_2665","SS",2023,9,2,3,10,101,2020
"SS2023_2666","SS",2023,9,2,4,5,38,2021
"SS2023_2667","SS",2023,9,2,4,6,96,2020
"SS2023_2668","SS",2023,9,2,4,7,36,2020
"SS2023_2669","SS",2023,9,2,4,8,72,2020
"SS2023_2670","SS",2023,9,2,1,5,24,2020
"SS2023_2671","SS",2023,9,2,1,6,18,2020
"SS2023_2672","SS",2023,9,2,1,7,88,2020
"SS2023_2673","SS",2023,9,2,1,8,12,2020
"SS2023_2674","SS",2023,9,2,1,9,90,2020
"SS2023_2675","SS",2023,9,2,6,3,55,2020
"SS2023_2676","SS",2023,9,2,6,4,11,2020
"SS2023_2677","SS",2023,9,2,6,8,98,2020
"SS2023_2678","SS",2023,9,2,6,9,71,2020
"SS2023_2679","SS",2023,9,2,6,10,75,2020
"SS2023_2680","SS",2023,9,2,7,1,93,2021
"SS2023_2681","SS",2023,9,2,7,2,39,2020
"SS2023_2682","SS",2023,9,2,7,3,68,2020
"SS2023_2683","SS",2023,9,2,7,4,97,2021
"SS2023_2684","SS",2023,9,2,7,5,76,2020
"SS2023_2685","SS",2023,9,2,7,6,28,2020
"SS2023_2686","SS",2023,9,2,7,7,74,2020
"SS2023_2687","SS",2023,9,2,6,5,32,2020
"SS2023_2688","SS",2023,9,2,6,6,63,2020
"SS2023_2689","SS",2023,9,2,6,7,2,2020
"SS2023_2690","SS",2023,9,2,8,1,44,2020
"SS2023_2691","SS",2023,9,2,8,2,59,2020
"SS2023_2692","SS",2023,9,2,8,3,81,2020
"SS2023_2693","SS",2023,9,2,8,4,104,2020
"SS2023_2694","SS",2023,9,2,8,5,87,2021
"SS2023_2695","SS",2023,9,2,8,6,33,2020
"SS2023_2696","SS",2023,9,2,8,7,51,2020
"SS2023_2697","SS",2023,9,2,8,8,6,2020
"SS2023_2698","SS",2023,9,2,8,9,45,2020
"SS2023_2699","SS",2023,9,2,8,10,102,2020
"SS2023_2700","SS",2023,9,2,7,8,52,2020
"SS2023_2701","SS",2023,9,2,7,9,5,2020
"SS2023_2702","SS",2023,9,2,7,10,34,2020
"SS2023_2703","SS",2023,9,2,1,1,61,2020
"SS2023_2704","SS",2023,9,2,1,2,37,2020
"SS2023_2705","SS",2023,9,2,1,3,26,2020
"SS2023_2706","SS",2023,9,2,1,4,95,2020
"SS2023_2707","SS",2023,9,2,4,9,49,2020
"SS2023_2708","SS",2023,9,2,4,10,9,2020
"SS2023_2709","SS",2023,9,2,5,1,30,2020
"SS2023_2710","SS",2023,9,2,5,2,56,2020
"SS2023_2711","SS",2023,9,2,5,3,91,2020
"SS2023_2712","SS",2023,9,2,5,4,92,2020
"SS2023_2713","SS",2023,9,2,5,5,7,2020
"SS2023_2714","SS",2023,9,2,5,6,47,2020
"SS2023_2715","SS",2023,9,2,5,7,100,2020
"SS2023_2716","SS",2023,9,2,5,8,77,2020
"SS2023_2717","SS",2023,9,2,5,9,31,2020
"SS2023_2718","SS",2023,9,2,5,10,54,2020
"SS2023_2719","SS",2023,9,2,6,1,84,2021
"SS2023_2720","SS",2023,9,2,6,2,69,2020
"SS2023_2721","SS",2023,9,3,3,1,49,2020
"SS2023_2722","SS",2023,9,3,4,4,79,2020
"SS2023_2723","SS",2023,9,3,4,5,11,2020
"SS2023_2724","SS",2023,9,3,5,2,88,2021
"SS2023_2725","SS",2023,9,3,2,5,30,2020
"SS2023_2726","SS",2023,9,3,5,3,35,2020
"SS2023_2727","SS",2023,9,3,5,4,8,2020
"SS2023_2728","SS",2023,9,3,5,1,9,2020
"SS2023_2729","SS",2023,9,3,7,5,32,2020
"SS2023_2730","SS",2023,9,3,3,4,31,2020
"SS2023_2731","SS",2023,9,3,3,5,6,2020
"SS2023_2732","SS",2023,9,3,3,2,25,2020
"SS2023_2733","SS",2023,9,3,3,3,46,2020
"SS2023_2734","SS",2023,9,3,4,3,81,2020
"SS2023_2735","SS",2023,9,3,7,2,57,2020
"SS2023_2736","SS",2023,9,3,7,3,89,2020
"SS2023_2737","SS",2023,9,3,7,4,44,2020
"SS2023_2738","SS",2023,9,3,1,5,46,2020
"SS2023_2739","SS",2023,9,3,2,1,1,2020
"SS2023_2740","SS",2023,9,3,2,2,52,2020
"SS2023_2741","SS",2023,9,3,5,5,98,2020
"SS2023_2742","SS",2023,9,3,6,1,105,2021
"SS2023_2743","SS",2023,9,3,6,2,68,2020
"SS2023_2744","SS",2023,9,3,6,3,24,2020
"SS2023_2745","SS",2023,9,3,4,1,83,2020
"SS2023_2746","SS",2023,9,3,4,2,92,2020
"SS2023_2747","SS",2023,9,3,7,1,62,2020
"SS2023_2748","SS",2023,9,3,2,3,51,2020
"SS2023_2749","SS",2023,9,3,2,4,59,2020
"SS2023_2750","SS",2023,9,3,6,4,64,2020
"SS2023_2751","SS",2023,9,3,6,5,37,2020
"SS2023_2752","SS",2023,9,3,8,1,65,2020
"SS2023_2753","SS",2023,9,3,1,1,19,2020
"SS2023_2754","SS",2023,9,3,1,2,103,2020
"SS2023_2755","SS",2023,9,3,1,3,71,2020
"SS2023_2756","SS",2023,9,3,1,4,93,2020
"SS2023_2757","SS",2023,9,3,8,2,42,2021
"SS2023_2758","SS",2023,9,3,8,3,55,2020
"SS2023_2759","SS",2023,9,3,8,4,96,2020
"SS2023_2760","SS",2023,9,3,8,5,47,2020
"SS2023_2761","SS",2023,9,3,11,3,77,2020
"SS2023_2762","SS",2023,9,3,11,4,101,2020
"SS2023_2763","SS",2023,9,3,11,5,54,2020
"SS2023_2764","SS",2023,9,3,12,1,58,2020
"SS2023_2765","SS",2023,9,3,12,2,28,2020
"SS2023_2766","SS",2023,9,3,12,3,104,2020
"SS2023_2767","SS",2023,9,3,12,4,53,2020
"SS2023_2768","SS",2023,9,3,12,5,34,2020
"SS2023_2769","SS",2023,9,3,13,1,36,2020
"SS2023_2770","SS",2023,9,3,13,2,43,2020
"SS2023_2771","SS",2023,9,3,13,3,82,2020
"SS2023_2772","SS",2023,9,3,13,4,100,2020
"SS2023_2773","SS",2023,9,3,13,5,75,2020
"SS2023_2774","SS",2023,9,3,14,1,29,2020
