"plantID","jday","live","v","herbivory","frost_heave","harvested","notes"
"CH_2023_2964",188,"N",NA,NA,NA,"N","D"
"CH_2023_2964",199,"N",NA,NA,NA,"N","D"
"CH_2023_2965",101,"Y","V3",NA,NA,"N","E"
"CH_2023_2965",116,"Y","V3+",NA,NA,"N","E"
"CH_2023_2965",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2965",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2965",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2965",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2965",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2965",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2966",101,"N",NA,NA,NA,"N","D"
"CH_2023_2966",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2966",129,"N",NA,NA,NA,"N","D"
"CH_2023_2966",142,"N",NA,NA,NA,"N","D"
"CH_2023_2966",156,"N",NA,NA,NA,"N","D"
"CH_2023_2966",171,"N",NA,NA,NA,"N","D"
"CH_2023_2966",188,"N",NA,NA,NA,"N","D"
"CH_2023_2966",199,"N",NA,NA,NA,"N","D"
"CH_2023_2967",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2967",116,"Y","V3+",NA,NA,"N","E"
"CH_2023_2967",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2967",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2967",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2967",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2967",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2967",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2968",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2968",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2968",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2968",142,"N",NA,NA,NA,"N","D"
"CH_2023_2968",156,"N",NA,NA,NA,"N","D"
"CH_2023_2968",171,"N",NA,NA,NA,"N","D"
"CH_2023_2968",188,"N",NA,NA,NA,"N","D"
"CH_2023_2968",199,"N",NA,NA,NA,"N","D"
"CH_2023_2969",101,"N",NA,NA,NA,"N","D"
"CH_2023_2969",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2969",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2969",142,"N",NA,NA,NA,"N","D"
"CH_2023_2969",156,"N",NA,NA,NA,"N","D"
"CH_2023_2969",171,"N",NA,NA,NA,"N","D"
"CH_2023_2969",188,"N",NA,NA,NA,"N","D"
"CH_2023_2969",199,"N",NA,NA,NA,"N","D"
"CH_2023_297",100,"Y","V2",NA,NA,"N","E"
"CH_2023_297",114,"Y","V2",NA,NA,"N","E"
"CH_2023_297",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_297",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_297",156,"Y","BS",NA,NA,"N","E"
"CH_2023_297",171,"Y","FG",NA,NA,"N","E"
"CH_2023_297",187,"Y","FG",NA,NA,"N","E"
"CH_2023_297",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2970",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2970",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2970",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2970",142,"N",NA,NA,NA,"N","D"
"CH_2023_2970",156,"N",NA,NA,NA,"N","D"
"CH_2023_2970",171,"N",NA,NA,NA,"N","D"
"CH_2023_2970",188,"N",NA,NA,NA,"N","D"
"CH_2023_2970",199,"N",NA,NA,NA,"N","D"
"CH_2023_2971",101,"Y","V3+",NA,NA,"N","E"
"CH_2023_2971",116,"Y","V3+",NA,NA,"N","E"
"CH_2023_2971",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2971",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2971",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2971",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2971",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2971",199,"Y","FP",NA,NA,"N","E"
"CH_2023_2972",101,"N",NA,NA,NA,"N","D"
"CH_2023_2972",116,"N",NA,NA,NA,"N","D"
"CH_2023_2972",129,"N",NA,NA,NA,"N","D"
"CH_2023_2972",142,"N",NA,NA,NA,"N","D"
"CH_2023_2972",156,"N",NA,NA,NA,"N","D"
"CH_2023_2972",171,"N",NA,NA,NA,"N","D"
"CH_2023_2972",188,"N",NA,NA,NA,"N","D"
"CH_2023_2972",199,"N",NA,NA,NA,"N","D"
"CH_2023_2973",101,"N",NA,NA,NA,"N","D"
"CH_2023_2973",116,"N",NA,NA,NA,"N","D"
"CH_2023_2973",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2973",142,"N",NA,NA,NA,"N","D"
"CH_2023_2973",156,"N",NA,NA,NA,"N","D"
"CH_2023_2973",171,"N",NA,NA,NA,"N","D"
"CH_2023_2973",188,"N",NA,NA,NA,"N","D"
"CH_2023_2973",199,"N",NA,NA,NA,"N","D"
"CH_2023_2974",101,"N",NA,NA,NA,"N","D"
"CH_2023_2974",116,"N",NA,NA,NA,"N","D"
"CH_2023_2974",129,"N",NA,NA,NA,"N","D"
"CH_2023_2974",142,"N",NA,NA,NA,"N","D"
"CH_2023_2974",156,"N",NA,NA,NA,"N","D"
"CH_2023_2974",171,"N",NA,NA,NA,"N","D"
"CH_2023_2974",188,"N",NA,NA,NA,"N","D"
"CH_2023_2974",199,"N",NA,NA,NA,"N","D"
"CH_2023_2975",101,"Y",NA,NA,NA,"N",NA
"CH_2023_2975",116,"N",NA,NA,NA,"N",NA
"CH_2023_2975",129,"N",NA,NA,NA,"N",NA
"CH_2023_2975",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2975",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2975",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2975",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2975",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2976",101,"Y",NA,NA,NA,"N",NA
"CH_2023_2976",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2976",129,"N",NA,NA,NA,"N","D"
"CH_2023_2976",142,"N",NA,NA,NA,"N","D"
"CH_2023_2976",156,"N",NA,NA,NA,"N","D"
"CH_2023_2976",171,"N",NA,NA,NA,"N","D"
"CH_2023_2976",188,"N",NA,NA,NA,"N","D"
"CH_2023_2976",199,"N",NA,NA,NA,"N","D"
"CH_2023_2977",101,"Y","V0",NA,NA,"N","E"
"CH_2023_2977",116,"Y","V3",NA,NA,"N","E"
"CH_2023_2977",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2977",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2977",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2977",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2977",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2977",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2978",101,"N",NA,NA,NA,"N",NA
"CH_2023_2978",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2978",129,"N",NA,NA,NA,"N",NA
"CH_2023_2978",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2978",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2978",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2978",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2978",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2979",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2979",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2979",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2979",142,"N",NA,NA,NA,"N","D"
"CH_2023_2979",156,"N",NA,NA,NA,"N","D"
"CH_2023_2979",171,"N",NA,NA,NA,"N","D"
"CH_2023_2979",188,"N",NA,NA,NA,"N","D"
"CH_2023_2979",199,"N",NA,NA,NA,"N","D"
"CH_2023_298",100,"Y","V3",NA,NA,"N","E"
"CH_2023_298",114,"Y","V2",NA,NA,"N","E"
"CH_2023_298",129,"Y","V3",NA,NA,"N","E, SICKLY"
"CH_2023_298",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_298",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_298",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_298",187,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_298",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2980",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2980",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2980",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2980",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2980",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2980",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2980",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2980",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2981",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2981",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2981",129,"N",NA,NA,NA,"N","D"
"CH_2023_2981",142,"N",NA,NA,NA,"N","D"
"CH_2023_2981",156,"N",NA,NA,NA,"N","D"
"CH_2023_2981",171,"N",NA,NA,NA,"N","D"
"CH_2023_2981",188,"N",NA,NA,NA,"N","D"
"CH_2023_2981",199,"N",NA,NA,NA,"N","D"
"CH_2023_2982",101,"N",NA,NA,NA,"N","D"
"CH_2023_2982",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2982",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2982",142,"N",NA,NA,NA,"N","D"
"CH_2023_2982",156,"N",NA,NA,NA,"N","D"
"CH_2023_2982",171,"N",NA,NA,NA,"N","D"
"CH_2023_2982",188,"N",NA,NA,NA,"N","D"
"CH_2023_2982",199,"N",NA,NA,NA,"N","D"
"CH_2023_2983",101,"N",NA,NA,NA,"N","D"
"CH_2023_2983",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2983",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2983",142,"N",NA,NA,NA,"N","D"
"CH_2023_2983",156,"N",NA,NA,NA,"N","D"
"CH_2023_2983",171,"N",NA,NA,NA,"N","D"
"CH_2023_2983",188,"N",NA,NA,NA,"N","D"
"CH_2023_2983",199,"N",NA,NA,NA,"N","D"
"CH_2023_2984",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2984",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2984",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2984",142,"N",NA,NA,NA,"N","D"
"CH_2023_2984",156,"N",NA,NA,NA,"N","D"
"CH_2023_2984",171,"N",NA,NA,NA,"N","D"
"CH_2023_2984",188,"N",NA,NA,NA,"N","D"
"CH_2023_2984",199,"N",NA,NA,NA,"N","D"
"CH_2023_2985",101,"Y","V3+",NA,NA,"N","D"
"CH_2023_2985",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2985",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2985",142,"N",NA,NA,NA,"N","D"
"CH_2023_2985",156,"N",NA,NA,NA,"N","D"
"CH_2023_2985",171,"N",NA,NA,NA,"N","D"
"CH_2023_2985",188,"N",NA,NA,NA,"N","D"
"CH_2023_2985",199,"N",NA,NA,NA,"N","D"
"CH_2023_2986",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2986",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2986",129,"N",NA,NA,NA,"N",NA
"CH_2023_2986",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2986",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2986",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2986",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2986",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2987",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2987",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2987",129,"N",NA,NA,NA,"N","D"
"CH_2023_2987",142,"N",NA,NA,NA,"N","D"
"CH_2023_2987",156,"N",NA,NA,NA,"N","D"
"CH_2023_2987",171,"N",NA,NA,NA,"N","D"
"CH_2023_2987",188,"N",NA,NA,NA,"N","D"
"CH_2023_2987",199,"N",NA,NA,NA,"N","D"
"CH_2023_2988",101,"Y","V3",NA,NA,"N","D"
"CH_2023_2988",116,"Y","V3+",NA,NA,"N","D"
"CH_2023_2988",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2988",142,"N",NA,NA,NA,"N","D"
"CH_2023_2988",156,"N",NA,NA,NA,"N","D"
"CH_2023_2988",171,"N",NA,NA,NA,"N","D"
"CH_2023_2988",188,"N",NA,NA,NA,"N","D"
"CH_2023_2988",199,"N",NA,NA,NA,"N","D"
"CH_2023_2989",101,"N",NA,NA,NA,"N",NA
"CH_2023_2989",116,"N",NA,NA,NA,"N","D"
"CH_2023_2989",129,"N",NA,NA,NA,"N",NA
"CH_2023_2989",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2989",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2989",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2989",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2989",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_299",100,"Y","V3+",NA,NA,"N","E"
"CH_2023_299",114,"Y","V2",NA,NA,"N","D"
"CH_2023_299",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_299",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_299",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_299",171,"Y","FG",NA,NA,"N","E"
"CH_2023_299",187,"Y","FG",NA,NA,"N","E"
"CH_2023_299",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2990",101,"Y","V0",NA,NA,"N","E"
"CH_2023_2990",116,"Y","V1",NA,NA,"N","E"
"CH_2023_2990",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2990",142,"N",NA,NA,NA,"N","D"
"CH_2023_2990",156,"N",NA,NA,NA,"N","D"
"CH_2023_2990",171,"N",NA,NA,NA,"N","D"
"CH_2023_2990",188,"N",NA,NA,NA,"N","D"
"CH_2023_2990",199,"N",NA,NA,NA,"N","D"
"CH_2023_2991",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2991",116,"Y","V1",NA,NA,"N","E"
"CH_2023_2991",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2991",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2991",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2991",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2991",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2991",199,"Y","FP",NA,NA,"N","E"
"CH_2023_2992",101,"N",NA,NA,NA,"N","D"
"CH_2023_2992",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2992",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2992",142,"N",NA,NA,NA,"N","D"
"CH_2023_2992",156,"N",NA,NA,NA,"N","D"
"CH_2023_2992",171,"N",NA,NA,NA,"N","D"
"CH_2023_2992",188,"N",NA,NA,NA,"N","D"
"CH_2023_2992",199,"N",NA,NA,NA,"N","D"
"CH_2023_2993",101,"Y","V3",NA,NA,"N","D"
"CH_2023_2993",116,"Y","V3",NA,NA,"N","D"
"CH_2023_2993",129,"Y","V3",NA,NA,"N","D"
"CH_2023_2993",142,"N",NA,NA,NA,"N","D"
"CH_2023_2993",156,"N",NA,NA,NA,"N","D"
"CH_2023_2993",171,"N",NA,NA,NA,"N","D"
"CH_2023_2993",188,"N",NA,NA,NA,"N","D"
"CH_2023_2993",199,"N",NA,NA,NA,"N","D"
"CH_2023_2994",101,"N",NA,NA,NA,"N","D"
"CH_2023_2994",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2994",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2994",142,"N",NA,NA,NA,"N","D"
"CH_2023_2994",156,"Y","BS",NA,NA,"N","E"
"CH_2023_2994",171,"N",NA,NA,NA,"N","D"
"CH_2023_2994",188,"N",NA,NA,NA,"N","D"
"CH_2023_2994",199,"N",NA,NA,NA,"N","D"
"CH_2023_2995",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2995",116,"Y","V2",NA,NA,"N","E"
"CH_2023_2995",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2995",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2995",156,"N",NA,NA,NA,"N","D"
"CH_2023_2995",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2995",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2995",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2996",101,"N",NA,NA,NA,"N","D"
"CH_2023_2996",116,"N",NA,NA,NA,"N",NA
"CH_2023_2996",129,"N",NA,NA,NA,"N",NA
"CH_2023_2996",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2996",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2996",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2996",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2996",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2997",101,"N",NA,NA,NA,"N","D"
"CH_2023_2997",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2997",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2997",142,"N",NA,NA,NA,"N","D"
"CH_2023_2997",156,"N",NA,NA,NA,"N","D"
"CH_2023_2997",171,"N",NA,NA,NA,"N","D"
"CH_2023_2997",188,"N",NA,NA,NA,"N","D"
"CH_2023_2997",199,"N",NA,NA,NA,"N","D"
"CH_2023_2998",101,"N",NA,NA,NA,"N",NA
"CH_2023_2998",116,"N",NA,NA,NA,"N",NA
"CH_2023_2998",129,"N",NA,NA,NA,"N",NA
"CH_2023_2998",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2998",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2998",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2998",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2998",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2999",101,"N",NA,NA,NA,"N",NA
"CH_2023_2999",116,"N",NA,NA,NA,"N",NA
"CH_2023_2999",129,"N",NA,NA,NA,"N",NA
"CH_2023_2999",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2999",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2999",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2999",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2999",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_3",100,"Y","V3+",NA,NA,"N","E"
"CH_2023_3",114,"Y","V2",NA,NA,"N","E"
"CH_2023_3",129,"N",NA,NA,NA,"N","D"
"CH_2023_3",142,"N",NA,NA,NA,"N","D"
"CH_2023_3",156,"N",NA,NA,NA,"N","D"
"CH_2023_3",171,"N",NA,NA,NA,"N","D"
"CH_2023_3",187,"N",NA,NA,NA,"N","D"
"CH_2023_3",199,"N",NA,NA,NA,"N","D"
"CH_2023_30",100,"Y","V3+",NA,NA,"N","E"
"CH_2023_30",114,"Y","V2",NA,NA,"N","E"
"CH_2023_30",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_30",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_30",156,"Y","FG",NA,NA,"N","E"
"CH_2023_30",171,"Y","FG",NA,NA,"N","E"
"CH_2023_30",187,NA,NA,NA,NA,"Y","E"
"CH_2023_30",199,NA,NA,NA,NA,"Y","E"
"CH_2023_300",100,"Y","V1",NA,NA,"N","D"
"CH_2023_300",114,"N",NA,NA,NA,"N","D"
"CH_2023_300",129,"Y","V1",NA,NA,"N","D"
"CH_2023_300",142,"N",NA,NA,NA,"N","D"
"CH_2023_300",156,"N",NA,NA,NA,"N","D"
"CH_2023_300",171,"N",NA,NA,NA,"N","D"
"CH_2023_300",187,"N",NA,NA,NA,"N","D"
"CH_2023_300",199,"N",NA,NA,NA,"N","D"
"CH_2023_3000",101,"Y","V3",NA,NA,"N","D,FH"
"CH_2023_3000",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3000",129,"Y","V2",NA,NA,"N","D"
"CH_2023_3000",142,"N",NA,NA,NA,"N","D"
"CH_2023_3000",156,"N",NA,NA,NA,"N","D"
"CH_2023_3000",171,"N",NA,NA,NA,"N","D"
"CH_2023_3000",188,"N",NA,NA,NA,"N","D"
"CH_2023_3000",199,"N",NA,NA,NA,"N","D"
"CH_2023_3001",101,"Y","V3",NA,NA,"N","D"
"CH_2023_3001",116,"Y","V3",NA,NA,"N","D"
"CH_2023_3001",129,"Y","V3+",NA,NA,"N","D"
"CH_2023_3001",142,"N",NA,NA,NA,"N","D"
"CH_2023_3001",156,"N",NA,NA,NA,"N","D"
"CH_2023_3001",171,"N",NA,NA,NA,"N","D"
"CH_2023_3001",188,"N",NA,NA,NA,"N","D"
"CH_2023_3001",199,"N",NA,NA,NA,"N","D"
"CH_2023_3002",101,"Y","V3",NA,NA,"N","D"
"CH_2023_3002",116,"Y","V3+",NA,NA,"N","D"
"CH_2023_3002",129,"Y","V3+",NA,NA,"N","D"
"CH_2023_3002",142,"N",NA,NA,NA,"N","D"
"CH_2023_3002",156,"N",NA,NA,NA,"N","D"
"CH_2023_3002",171,"N",NA,NA,NA,"N","D"
"CH_2023_3002",188,"N",NA,NA,NA,"N","D"
"CH_2023_3002",199,"N",NA,NA,NA,"N","D"
"CH_2023_3003",101,"Y","V3",NA,NA,"N","D"
"CH_2023_3003",116,"Y","V3",NA,NA,"N","D"
"CH_2023_3003",129,"Y","V3+",NA,NA,"N","D"
"CH_2023_3003",142,"N",NA,NA,NA,"N","D"
"CH_2023_3003",156,"N",NA,NA,NA,"N","D"
"CH_2023_3003",171,"N",NA,NA,NA,"N","D"
"CH_2023_3003",188,"N",NA,NA,NA,"N","D"
"CH_2023_3003",199,"N",NA,NA,NA,"N","D"
"CH_2023_3004",101,"Y","V3",NA,NA,"N","D"
"CH_2023_3004",116,"Y","V3",NA,NA,"N","D"
"CH_2023_3004",129,"Y","V3+",NA,NA,"N","D"
"CH_2023_3004",142,"N",NA,NA,NA,"N","D"
"CH_2023_3004",156,"N",NA,NA,NA,"N","D"
"CH_2023_3004",171,"N",NA,NA,NA,"N","D"
"CH_2023_3004",188,"N",NA,NA,NA,"N","D"
"CH_2023_3004",199,"N",NA,NA,NA,"N","D"
"CH_2023_3005",101,"Y","V2",NA,NA,"N","E"
"CH_2023_3005",116,"Y","V3",NA,NA,"N","E"
"CH_2023_3005",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_3005",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_3005",156,"Y","FG",NA,NA,"N","E"
"CH_2023_3005",171,"Y","FG",NA,NA,"N","E"
"CH_2023_3005",188,"Y","FG",NA,NA,"N","E"
"CH_2023_3005",199,"Y","FG",NA,NA,"N","E"
"CH_2023_3006",101,"Y","V2",NA,NA,"N","D"
"CH_2023_3006",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3006",129,"Y","V2",NA,NA,"N","D"
"CH_2023_3006",142,"N",NA,NA,NA,"N","D"
"CH_2023_3006",156,"N",NA,NA,NA,"N","D"
"CH_2023_3006",171,"N",NA,NA,NA,"N","D"
"CH_2023_3006",188,"N",NA,NA,NA,"N","D"
"CH_2023_3006",199,"N",NA,NA,NA,"N","D"
"CH_2023_3007",101,"N",NA,NA,NA,"N","D"
"CH_2023_3007",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3007",129,"Y","V1",NA,NA,"N","D"
"CH_2023_3007",142,"N",NA,NA,NA,"N","D"
"CH_2023_3007",156,"N",NA,NA,NA,"N","D"
"CH_2023_3007",171,"N",NA,NA,NA,"N","D"
"CH_2023_3007",188,"N",NA,NA,NA,"N","D"
"CH_2023_3007",199,"N",NA,NA,NA,"N","D"
"CH_2023_3008",101,"Y","V2",NA,NA,"N","D"
"CH_2023_3008",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3008",129,"Y","V1",NA,NA,"N","D"
"CH_2023_3008",142,"N",NA,NA,NA,"N","D"
"CH_2023_3008",156,"N",NA,NA,NA,"N","D"
"CH_2023_3008",171,"N",NA,NA,NA,"N","D"
"CH_2023_3008",188,"N",NA,NA,NA,"N","D"
"CH_2023_3008",199,"N",NA,NA,NA,"N","D"
"CH_2023_3009",101,"Y","V2",NA,NA,"N","D"
"CH_2023_3009",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3009",129,"Y","V2",NA,NA,"N","D"
"CH_2023_3009",142,"N",NA,NA,NA,"N","D"
"CH_2023_3009",156,"N",NA,NA,NA,"N","D"
"CH_2023_3009",171,"N",NA,NA,NA,"N","D"
"CH_2023_3009",188,"N",NA,NA,NA,"N","D"
"CH_2023_3009",199,"N",NA,NA,NA,"N","D"
"CH_2023_301",100,"N",NA,NA,NA,"N","D"
"CH_2023_301",114,"Y","V2",NA,NA,"N","D"
"CH_2023_301",129,"N",NA,NA,NA,"N","D"
"CH_2023_301",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_301",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_301",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_301",187,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_301",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_3010",101,"N",NA,NA,NA,"N","D"
"CH_2023_3010",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3010",129,"Y","V2",NA,NA,"N","D"
"CH_2023_3010",142,"N",NA,NA,NA,"N","D"
"CH_2023_3010",156,"N",NA,NA,NA,"N","D"
"CH_2023_3010",171,"N",NA,NA,NA,"N","D"
"CH_2023_3010",188,"N",NA,NA,NA,"N","D"
"CH_2023_3010",199,"N",NA,NA,NA,"N","D"
"CH_2023_3011",101,"Y","V2",NA,NA,"N","D"
"CH_2023_3011",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3011",129,"Y","V3",NA,NA,"N","D"
"CH_2023_3011",142,"N",NA,NA,NA,"N","D"
"CH_2023_3011",156,"N",NA,NA,NA,"N","D"
"CH_2023_3011",171,"N",NA,NA,NA,"N","D"
"CH_2023_3011",188,"N",NA,NA,NA,"N","D"
"CH_2023_3011",199,"N",NA,NA,NA,"N","D"
"CH_2023_3012",101,"N",NA,NA,NA,"N","FH"
"CH_2023_3012",116,"N",NA,NA,NA,"N","D, FH"
"CH_2023_3012",129,"N",NA,NA,NA,"N","D"
"CH_2023_3012",142,"N",NA,NA,NA,"N","D"
"CH_2023_3012",156,"N",NA,NA,NA,"N","D"
"CH_2023_3012",171,"N",NA,NA,NA,"N","D"
"CH_2023_3012",188,"N",NA,NA,NA,"N","D"
"CH_2023_3012",199,"N",NA,NA,NA,"N","D"
"CH_2023_3013",101,"N",NA,NA,NA,"N","FH"
"CH_2023_3013",116,"Y","V2",NA,NA,"N","D"
"CH_2023_3013",129,"Y","V1",NA,NA,"N","D"
"CH_2023_3013",142,"N",NA,NA,NA,"N","D"
