block,density,gravel,x,y,seed_count_total,inflor_mass,biomass_whole,tillers,standard_note,all_seed_drop,herbivory,physical_damage,seed_drop,smut,plantID,site,genotype,first_flower,live,v
7,lo,white,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2787,CH,86,0,Y,V1
7,lo,white,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2708,CH,71,0,Y,V2
7,lo,white,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2728,CH,93,0,Y,V2
7,lo,white,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2748,CH,29,0,Y,V2
7,lo,white,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2768,CH,18,0,Y,V1
7,lo,white,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2788,CH,64,0,Y,V2
7,lo,white,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2709,CH,97,0,Y,V1
7,lo,white,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2729,CH,11,0,Y,V3
7,lo,white,9,3,0,0,0.13,0,physicaldamage,NA,NA,1,NA,NA,CH_2022_2749,CH,104,0,Y,V3
7,lo,white,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2769,CH,84,0,Y,V2
7,lo,white,9,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2789,CH,68,0,Y,V1
8,hi,black,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2801,CH,73,0,Y,V2
8,hi,black,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2891,CH,25,0,Y,V2
8,hi,black,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2811,CH,1,0,Y,V2
8,hi,black,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2821,CH,79,0,Y,V2
8,hi,black,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2831,CH,52,0,Y,V2
8,hi,black,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2851,CH,72,0,Y,V2
8,hi,black,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2861,CH,96,0,Y,V2
8,hi,black,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2871,CH,86,0,Y,V2
8,hi,black,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2881,CH,35,0,Y,V1
8,hi,black,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2810,CH,61,0,N,NA
8,hi,black,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2900,CH,82,0,N,NA
8,hi,black,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2830,CH,49,0,Y,V2
8,hi,black,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2840,CH,102,0,N,NA
8,hi,black,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2850,CH,88,0,N,NA
8,hi,black,10,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2860,CH,12,0,N,NA
8,hi,black,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2880,CH,93,0,N,NA
8,hi,black,10,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2890,CH,65,0,N,NA
8,hi,black,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2802,CH,61,0,Y,V3
8,hi,black,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2892,CH,57,0,Y,V2
8,hi,black,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2822,CH,100,0,Y,V2
8,hi,black,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2832,CH,55,0,Y,V2
8,hi,black,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2842,CH,87,0,Y,V1
8,hi,black,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2852,CH,13,0,Y,V2
8,hi,black,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2862,CH,91,0,N,NA
8,hi,black,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2872,CH,17,0,Y,V1
8,hi,black,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2882,CH,14,0,N,NA
8,hi,black,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2803,CH,26,0,Y,V2
8,hi,black,3,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2893,CH,30,0,N,NA
8,hi,black,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2843,CH,43,0,N,NA
8,hi,black,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2853,CH,28,0,N,NA
8,hi,black,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2863,CH,75,0,N,NA
8,hi,black,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2873,CH,6,0,Y,V2
8,hi,black,3,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2883,CH,34,0,Y,V2
8,hi,black,4,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2894,CH,43,0,N,NA
8,hi,black,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2814,CH,38,0,N,NA
8,hi,black,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2834,CH,36,0,Y,V2
8,hi,black,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2844,CH,34,0,Y,V2
8,hi,black,4,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2854,CH,39,0,N,NA
8,hi,black,4,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2864,CH,31,0,Y,V1
8,hi,black,4,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2874,CH,62,0,Y,V1
8,hi,black,4,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2884,CH,9,0,Y,V1
8,hi,black,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2805,CH,2,0,Y,V2
8,hi,black,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2895,CH,98,0,Y,V1
8,hi,black,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2825,CH,32,0,Y,V2
8,hi,black,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2835,CH,64,0,Y,V2
8,hi,black,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2845,CH,63,0,Y,V2
8,hi,black,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2855,CH,37,0,Y,V2
8,hi,black,5,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2875,CH,62,0,Y,V2
8,hi,black,5,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2885,CH,54,0,N,NA
8,hi,black,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2806,CH,49,0,Y,V3
8,hi,black,6,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2896,CH,11,0,N,NA
8,hi,black,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2816,CH,35,0,N,NA
8,hi,black,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2826,CH,24,0,Y,V2
8,hi,black,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2836,CH,98,0,Y,V2
8,hi,black,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2846,CH,18,0,Y,V1
8,hi,black,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2856,CH,90,0,N,NA
8,hi,black,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2866,CH,56,0,Y,V2
8,hi,black,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2886,CH,69,0,N,NA
8,hi,black,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2807,CH,84,0,Y,V2
8,hi,black,7,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2897,CH,104,0,N,NA
8,hi,black,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2817,CH,51,0,Y,V2
8,hi,black,7,5,0,0,0.01,0,physicaldamage,NA,NA,1,NA,NA,CH_2022_2847,CH,45,0,Y,V2
8,hi,black,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2857,CH,62,0,Y,V1
8,hi,black,7,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2877,CH,103,0,Y,V2
8,hi,black,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2808,CH,29,0,N,NA
8,hi,black,8,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2898,CH,44,0,N,NA
8,hi,black,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2818,CH,63,0,N,NA
8,hi,black,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2828,CH,58,0,Y,V1
8,hi,black,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2838,CH,49,0,Y,V2
8,hi,black,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2848,CH,81,0,N,NA
8,hi,black,8,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2858,CH,92,0,Y,V1
8,hi,black,8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2868,CH,66,0,N,NA
8,hi,black,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2878,CH,68,0,Y,V1
8,hi,black,8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2888,CH,83,0,Y,V2
8,hi,black,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2809,CH,46,0,N,NA
8,hi,black,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2899,CH,39,0,N,NA
8,hi,black,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2819,CH,95,0,N,NA
8,hi,black,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2829,CH,60,0,N,NA
8,hi,black,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2839,CH,101,0,N,NA
8,hi,black,9,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2849,CH,104,0,Y,V2
8,hi,black,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2869,CH,30,0,N,NA
8,hi,black,9,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2879,CH,59,0,N,NA
8,hi,black,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2889,CH,42,0,Y,V1
8,hi,white,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3031,CH,75,0,Y,V2
8,hi,white,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3041,CH,66,0,Y,V1
8,hi,white,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3071,CH,105,0,Y,V1
8,hi,white,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3081,CH,55,0,Y,V0
8,hi,white,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3010,CH,100,0,Y,V1
8,hi,white,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3100,CH,11,0,Y,V2
8,hi,white,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3030,CH,63,0,N,NA
8,hi,white,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3040,CH,56,0,Y,V1
8,hi,white,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3050,CH,32,0,Y,V2
8,hi,white,10,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3070,CH,72,0,Y,V3
8,hi,white,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3080,CH,57,0,Y,V2
8,hi,white,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3002,CH,39,0,Y,V1
8,hi,white,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3092,CH,101,0,N,NA
8,hi,white,2,3,0,0,0.09,1,NA,NA,NA,NA,NA,NA,CH_2022_3022,CH,97,0,Y,V2
8,hi,white,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3032,CH,59,0,Y,V2
8,hi,white,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3072,CH,35,0,Y,V2
8,hi,white,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3082,CH,71,0,Y,V2
8,hi,white,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3003,CH,30,0,Y,V1
8,hi,white,3,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3093,CH,104,0,Y,V2
8,hi,white,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3013,CH,60,0,Y,V1
8,hi,white,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3023,CH,102,0,Y,V1
8,hi,white,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3073,CH,33,0,Y,V2
8,hi,white,3,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3083,CH,17,0,Y,V2
8,hi,white,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3004,CH,49,0,Y,V1
8,hi,white,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3014,CH,43,0,Y,V1
8,hi,white,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3034,CH,13,0,Y,V1
8,hi,white,4,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3084,CH,89,0,Y,V2
8,hi,white,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3005,CH,29,0,Y,V2
8,hi,white,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3015,CH,1,0,Y,V2
8,hi,white,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3045,CH,37,0,Y,V1
8,hi,white,5,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3085,CH,98,0,Y,V2
8,hi,white,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3006,CH,87,0,Y,V1
8,hi,white,6,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3096,CH,52,0,Y,V1
8,hi,white,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3046,CH,35,0,Y,V1
8,hi,white,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3056,CH,2,0,Y,V2
8,hi,white,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3066,CH,36,0,Y,V1
8,hi,white,6,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3076,CH,25,0,Y,V2
8,hi,white,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3086,CH,63,0,Y,V1
8,hi,white,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3007,CH,76,0,Y,V2
8,hi,white,7,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3097,CH,91,0,Y,V2
8,hi,white,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3027,CH,62,0,Y,V2
8,hi,white,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3037,CH,74,0,Y,V2
8,hi,white,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3047,CH,18,0,Y,V1
8,hi,white,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3057,CH,61,0,Y,V2
8,hi,white,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3067,CH,86,0,Y,V1
8,hi,white,7,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3077,CH,5,0,Y,V2
8,hi,white,7,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3087,CH,9,0,N,NA
8,hi,white,8,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3098,CH,47,0,Y,V0
8,hi,white,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3018,CH,68,0,Y,V2
8,hi,white,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3028,CH,39,0,Y,V1
8,hi,white,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3038,CH,84,0,Y,V1
8,hi,white,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3048,CH,62,0,Y,V1
8,hi,white,8,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3058,CH,51,0,Y,V1
8,hi,white,8,7,0,0,0.002,0,physicaldamage,NA,NA,1,NA,NA,CH_2022_3068,CH,69,0,Y,V2
8,hi,white,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3078,CH,83,0,Y,V1
8,hi,white,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3009,CH,8,0,Y,V1
8,hi,white,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3099,CH,54,0,Y,V2
8,hi,white,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3029,CH,38,0,Y,V1
8,hi,white,9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3059,CH,12,0,N,NA
8,hi,white,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3069,CH,90,0,Y,V1
8,lo,black,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2961,CH,66,0,Y,V2
8,lo,black,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2910,CH,98,0,Y,V2
8,lo,black,10,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2930,CH,89,0,Y,V3
8,lo,black,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2950,CH,7,0,N,NA
8,lo,black,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2970,CH,81,0,Y,V2
8,lo,black,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2990,CH,47,0,Y,V3
8,lo,black,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2911,CH,77,0,Y,V2
8,lo,black,11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2931,CH,64,0,Y,V3
8,lo,black,11,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2951,CH,100,0,Y,V2
8,lo,black,11,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2971,CH,43,0,Y,V2
8,lo,black,11,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2991,CH,46,0,Y,V2
8,lo,black,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2912,CH,2,0,Y,V2
8,lo,black,12,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2972,CH,30,0,Y,V2
8,lo,black,12,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2992,CH,53,0,Y,V2
8,lo,black,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2913,CH,13,0,Y,V1
8,lo,black,13,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2953,CH,32,0,Y,V3
8,lo,black,13,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2973,CH,61,0,Y,V3+
8,lo,black,14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2914,CH,43,0,Y,V2
8,lo,black,14,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2934,CH,29,0,Y,V2
8,lo,black,14,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2954,CH,11,0,Y,V2
8,lo,black,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2915,CH,97,0,Y,V1
8,lo,black,15,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2935,CH,35,0,Y,V2
8,lo,black,15,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2955,CH,18,0,Y,V2
8,lo,black,15,5,0,0,0.006,0,physicaldamage,NA,NA,1,NA,NA,CH_2022_2995,CH,37,0,Y,V2
8,lo,black,16,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2916,CH,75,0,Y,V2
8,lo,black,16,2,0,0,0.05,0,physicaldamage,NA,NA,1,NA,NA,CH_2022_2936,CH,90,0,Y,V1
8,lo,black,16,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2976,CH,84,0,Y,V2
8,lo,black,16,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2996,CH,60,0,Y,V3+
8,lo,black,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2917,CH,72,0,Y,V2
8,lo,black,17,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2937,CH,96,0,Y,V2
8,lo,black,17,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2977,CH,19,0,Y,V2
8,lo,black,17,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2997,CH,57,0,Y,V0
8,lo,black,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2918,CH,8,0,Y,V3
8,lo,black,18,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2938,CH,38,0,Y,V2
8,lo,black,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2958,CH,82,0,Y,V2
8,lo,black,18,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2978,CH,36,0,Y,V1
8,lo,black,18,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2998,CH,34,0,Y,V2
8,lo,black,19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2919,CH,63,0,Y,V2
8,lo,black,19,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2939,CH,1,0,N,NA
8,lo,black,19,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2959,CH,30,0,Y,V2
8,lo,black,19,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2979,CH,83,0,Y,V2
8,lo,black,19,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2999,CH,62,0,Y,V2
8,lo,black,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2902,CH,49,0,Y,V2
8,lo,black,20,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2920,CH,17,0,Y,V1
8,lo,black,20,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2940,CH,62,0,N,NA
8,lo,black,20,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2960,CH,35,0,Y,V1
8,lo,black,20,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2980,CH,61,0,Y,V2
8,lo,black,20,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_3000,CH,52,0,Y,V2
8,lo,black,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2903,CH,49,0,Y,V2
8,lo,black,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2923,CH,105,0,N,NA
8,lo,black,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2943,CH,1,0,N,NA
8,lo,black,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2963,CH,49,0,Y,V3+
8,lo,black,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2904,CH,14,0,N,NA
8,lo,black,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2924,CH,58,0,Y,V2
8,lo,black,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2964,CH,91,0,Y,V3
8,lo,black,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2905,CH,98,0,Y,V2
8,lo,black,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2925,CH,34,0,Y,V2
8,lo,black,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2945,CH,104,0,Y,V3
8,lo,black,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2985,CH,51,0,N,NA
8,lo,black,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2906,CH,93,0,N,NA
8,lo,black,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2926,CH,28,0,Y,V3
8,lo,black,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2946,CH,42,0,Y,V2
8,lo,black,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2966,CH,101,0,N,NA
8,lo,black,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2986,CH,12,0,Y,V1
8,lo,black,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2907,CH,62,0,Y,V2
8,lo,black,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2967,CH,95,0,N,NA
8,lo,black,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2987,CH,59,0,Y,V2
8,lo,black,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2928,CH,69,0,N,NA
8,lo,black,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2909,CH,31,0,Y,V2
8,lo,black,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH_2022_2949,CH,54,0,Y,V2
