"plantID","site","year","block","plot","x","y","genotype","growout","density","gravel"
"CH_2023_628","CH",2023,2,4,4,5,103,2020,"low","white"
"CH_2023_565","CH",2023,2,4,5,1,58,2020,"low","white"
"CH_2023_581","CH",2023,2,4,5,2,74,2020,"low","white"
"CH_2023_597","CH",2023,2,4,5,3,28,2020,"low","white"
"CH_2023_613","CH",2023,2,4,5,4,9,2020,"low","white"
"CH_2023_629","CH",2023,2,4,5,5,1,2020,"low","white"
"CH_2023_566","CH",2023,2,4,6,1,75,2020,"low","white"
"CH_2023_582","CH",2023,2,4,6,2,68,2020,"low","white"
"CH_2023_598","CH",2023,2,4,6,3,95,2020,"low","white"
"CH_2023_614","CH",2023,2,4,6,4,72,2020,"low","white"
"CH_2023_630","CH",2023,2,4,6,5,55,2020,"low","white"
"CH_2023_567","CH",2023,2,4,7,1,5,2020,"low","white"
"CH_2023_583","CH",2023,2,4,7,2,25,2020,"low","white"
"CH_2023_599","CH",2023,2,4,7,3,63,2020,"low","white"
"CH_2023_615","CH",2023,2,4,7,4,81,2020,"low","white"
"CH_2023_631","CH",2023,2,4,7,5,151,2022,"low","white"
"CH_2023_568","CH",2023,2,4,8,1,51,2020,"low","white"
"CH_2023_584","CH",2023,2,4,8,2,57,2020,"low","white"
"CH_2023_600","CH",2023,2,4,8,3,52,2020,"low","white"
"CH_2023_616","CH",2023,2,4,8,4,66,2020,"low","white"
"CH_2023_632","CH",2023,2,4,8,5,89,2020,"low","white"
"CH_2023_569","CH",2023,2,4,9,1,84,2020,"low","white"
"CH_2023_585","CH",2023,2,4,9,2,100,2020,"low","white"
"CH_2023_601","CH",2023,2,4,9,3,47,2020,"low","white"
"CH_2023_617","CH",2023,2,4,9,4,83,2020,"low","white"
"CH_2023_633","CH",2023,2,4,9,5,32,2020,"low","white"
"CH_2023_641","CH",2023,3,1,1,1,34,2020,"high","black"
"CH_2023_713","CH",2023,3,1,1,10,76,2020,"high","black"
"CH_2023_649","CH",2023,3,1,1,2,91,2020,"high","black"
"CH_2023_657","CH",2023,3,1,1,3,33,2020,"high","black"
"CH_2023_665","CH",2023,3,1,1,4,63,2020,"high","black"
"CH_2023_673","CH",2023,3,1,1,5,96,2020,"high","black"
"CH_2023_681","CH",2023,3,1,1,6,18,2020,"high","black"
"CH_2023_689","CH",2023,3,1,1,7,98,2020,"high","black"
"CH_2023_697","CH",2023,3,1,1,8,31,2020,"high","black"
"CH_2023_705","CH",2023,3,1,1,9,39,2020,"high","black"
"CH_2023_642","CH",2023,3,1,2,1,6,2020,"high","black"
"CH_2023_714","CH",2023,3,1,2,10,66,2020,"high","black"
"CH_2023_650","CH",2023,3,1,2,2,9,2020,"high","black"
"CH_2023_658","CH",2023,3,1,2,3,91,2020,"high","black"
"CH_2023_666","CH",2023,3,1,2,4,7,2020,"high","black"
"CH_2023_674","CH",2023,3,1,2,5,95,2021,"high","black"
"CH_2023_682","CH",2023,3,1,2,6,14,2020,"high","black"
"CH_2023_690","CH",2023,3,1,2,7,58,2020,"high","black"
"CH_2023_698","CH",2023,3,1,2,8,88,2021,"high","black"
"CH_2023_706","CH",2023,3,1,2,9,56,2020,"high","black"
"CH_2023_643","CH",2023,3,1,3,1,32,2020,"high","black"
"CH_2023_715","CH",2023,3,1,3,10,35,2020,"high","black"
"CH_2023_651","CH",2023,3,1,3,2,11,2020,"high","black"
"CH_2023_659","CH",2023,3,1,3,3,25,2020,"high","black"
"CH_2023_667","CH",2023,3,1,3,4,92,2020,"high","black"
"CH_2023_675","CH",2023,3,1,3,5,53,2020,"high","black"
"CH_2023_683","CH",2023,3,1,3,6,81,2020,"high","black"
"CH_2023_691","CH",2023,3,1,3,7,62,2020,"high","black"
"CH_2023_699","CH",2023,3,1,3,8,100,2020,"high","black"
"CH_2023_707","CH",2023,3,1,3,9,84,2020,"high","black"
"CH_2023_644","CH",2023,3,1,4,1,29,2020,"high","black"
"CH_2023_716","CH",2023,3,1,4,10,79,2020,"high","black"
"CH_2023_652","CH",2023,3,1,4,2,74,2020,"high","black"
"CH_2023_660","CH",2023,3,1,4,3,37,2020,"high","black"
"CH_2023_668","CH",2023,3,1,4,4,101,2020,"high","black"
"CH_2023_676","CH",2023,3,1,4,5,151,2022,"high","black"
"CH_2023_684","CH",2023,3,1,4,6,1,2020,"high","black"
"CH_2023_692","CH",2023,3,1,4,7,83,2020,"high","black"
"CH_2023_700","CH",2023,3,1,4,8,52,2020,"high","black"
"CH_2023_708","CH",2023,3,1,4,9,93,2020,"high","black"
"CH_2023_645","CH",2023,3,1,5,1,49,2020,"high","black"
"CH_2023_717","CH",2023,3,1,5,10,87,2021,"high","black"
"CH_2023_653","CH",2023,3,1,5,2,65,2020,"high","black"
"CH_2023_661","CH",2023,3,1,5,3,73,2020,"high","black"
"CH_2023_669","CH",2023,3,1,5,4,45,2020,"high","black"
"CH_2023_677","CH",2023,3,1,5,5,75,2020,"high","black"
"CH_2023_685","CH",2023,3,1,5,6,61,2020,"high","black"
"CH_2023_693","CH",2023,3,1,5,7,5,2020,"high","black"
"CH_2023_701","CH",2023,3,1,5,8,103,2020,"high","black"
"CH_2023_709","CH",2023,3,1,5,9,97,2020,"high","black"
"CH_2023_646","CH",2023,3,1,6,1,68,2020,"high","black"
"CH_2023_718","CH",2023,3,1,6,10,42,2021,"high","black"
"CH_2023_654","CH",2023,3,1,6,2,104,2020,"high","black"
"CH_2023_662","CH",2023,3,1,6,3,69,2020,"high","black"
"CH_2023_670","CH",2023,3,1,6,4,91,2020,"high","black"
"CH_2023_678","CH",2023,3,1,6,5,77,2020,"high","black"
"CH_2023_686","CH",2023,3,1,6,6,46,2020,"high","black"
"CH_2023_694","CH",2023,3,1,6,7,19,2020,"high","black"
"CH_2023_702","CH",2023,3,1,6,8,28,2020,"high","black"
"CH_2023_710","CH",2023,3,1,6,9,102,2020,"high","black"
"CH_2023_647","CH",2023,3,1,7,1,38,2021,"high","black"
"CH_2023_719","CH",2023,3,1,7,10,12,2020,"high","black"
"CH_2023_655","CH",2023,3,1,7,2,72,2020,"high","black"
"CH_2023_663","CH",2023,3,1,7,3,89,2020,"high","black"
"CH_2023_671","CH",2023,3,1,7,4,43,2020,"high","black"
"CH_2023_679","CH",2023,3,1,7,5,82,2020,"high","black"
"CH_2023_687","CH",2023,3,1,7,6,88,2020,"high","black"
"CH_2023_695","CH",2023,3,1,7,7,90,2020,"high","black"
"CH_2023_703","CH",2023,3,1,7,8,44,2020,"high","black"
"CH_2023_711","CH",2023,3,1,7,9,30,2020,"high","black"
"CH_2023_648","CH",2023,3,1,8,1,55,2020,"high","black"
"CH_2023_720","CH",2023,3,1,8,10,8,2020,"high","black"
"CH_2023_656","CH",2023,3,1,8,2,59,2020,"high","black"
"CH_2023_664","CH",2023,3,1,8,3,24,2020,"high","black"
"CH_2023_672","CH",2023,3,1,8,4,2,2020,"high","black"
"CH_2023_680","CH",2023,3,1,8,5,51,2020,"high","black"
"CH_2023_688","CH",2023,3,1,8,6,64,2020,"high","black"
"CH_2023_696","CH",2023,3,1,8,7,57,2020,"high","black"
"CH_2023_704","CH",2023,3,1,8,8,47,2020,"high","black"
"CH_2023_712","CH",2023,3,1,8,9,71,2020,"high","black"
"CH_2023_801","CH",2023,3,3,1,1,84,2020,"high","white"
"CH_2023_873","CH",2023,3,3,1,10,95,2020,"high","white"
"CH_2023_809","CH",2023,3,3,1,2,35,2020,"high","white"
"CH_2023_817","CH",2023,3,3,1,3,92,2020,"high","white"
"CH_2023_825","CH",2023,3,3,1,4,79,2020,"high","white"
"CH_2023_833","CH",2023,3,3,1,5,69,2020,"high","white"
"CH_2023_841","CH",2023,3,3,1,6,32,2020,"high","white"
"CH_2023_849","CH",2023,3,3,1,7,74,2020,"high","white"
"CH_2023_857","CH",2023,3,3,1,8,102,2020,"high","white"
"CH_2023_865","CH",2023,3,3,1,9,81,2020,"high","white"
"CH_2023_802","CH",2023,3,3,2,1,73,2020,"high","white"
"CH_2023_874","CH",2023,3,3,2,10,103,2020,"high","white"
"CH_2023_810","CH",2023,3,3,2,2,47,2020,"high","white"
"CH_2023_818","CH",2023,3,3,2,3,53,2020,"high","white"
"CH_2023_826","CH",2023,3,3,2,4,91,2020,"high","white"
"CH_2023_834","CH",2023,3,3,2,5,58,2020,"high","white"
"CH_2023_842","CH",2023,3,3,2,6,25,2020,"high","white"
"CH_2023_850","CH",2023,3,3,2,7,30,2020,"high","white"
"CH_2023_858","CH",2023,3,3,2,8,43,2020,"high","white"
"CH_2023_866","CH",2023,3,3,2,9,11,2020,"high","white"
"CH_2023_803","CH",2023,3,3,3,1,7,2020,"high","white"
"CH_2023_875","CH",2023,3,3,3,10,29,2020,"high","white"
"CH_2023_811","CH",2023,3,3,3,2,19,2020,"high","white"
"CH_2023_819","CH",2023,3,3,3,3,6,2020,"high","white"
"CH_2023_827","CH",2023,3,3,3,4,51,2020,"high","white"
"CH_2023_835","CH",2023,3,3,3,5,88,2020,"high","white"
"CH_2023_843","CH",2023,3,3,3,6,33,2020,"high","white"
"CH_2023_851","CH",2023,3,3,3,7,36,2020,"high","white"
"CH_2023_859","CH",2023,3,3,3,8,62,2020,"high","white"
"CH_2023_867","CH",2023,3,3,3,9,82,2020,"high","white"
"CH_2023_804","CH",2023,3,3,4,1,28,2020,"high","white"
"CH_2023_876","CH",2023,3,3,4,10,38,2021,"high","white"
"CH_2023_812","CH",2023,3,3,4,2,2,2020,"high","white"
"CH_2023_820","CH",2023,3,3,4,3,100,2020,"high","white"
"CH_2023_828","CH",2023,3,3,4,4,76,2020,"high","white"
"CH_2023_836","CH",2023,3,3,4,5,14,2020,"high","white"
"CH_2023_844","CH",2023,3,3,4,6,83,2020,"high","white"
"CH_2023_852","CH",2023,3,3,4,7,44,2020,"high","white"
"CH_2023_860","CH",2023,3,3,4,8,101,2020,"high","white"
"CH_2023_868","CH",2023,3,3,4,9,98,2021,"high","white"
"CH_2023_805","CH",2023,3,3,5,1,65,2020,"high","white"
"CH_2023_877","CH",2023,3,3,5,10,75,2020,"high","white"
"CH_2023_813","CH",2023,3,3,5,2,104,2020,"high","white"
"CH_2023_821","CH",2023,3,3,5,3,30,2020,"high","white"
"CH_2023_829","CH",2023,3,3,5,4,97,2021,"high","white"
"CH_2023_837","CH",2023,3,3,5,5,1,2020,"high","white"
"CH_2023_845","CH",2023,3,3,5,6,42,2021,"high","white"
"CH_2023_853","CH",2023,3,3,5,7,96,2020,"high","white"
"CH_2023_861","CH",2023,3,3,5,8,8,2020,"high","white"
"CH_2023_869","CH",2023,3,3,5,9,71,2020,"high","white"
"CH_2023_806","CH",2023,3,3,6,1,72,2020,"high","white"
"CH_2023_878","CH",2023,3,3,6,10,89,2020,"high","white"
"CH_2023_814","CH",2023,3,3,6,2,46,2020,"high","white"
"CH_2023_822","CH",2023,3,3,6,3,57,2020,"high","white"
"CH_2023_830","CH",2023,3,3,6,4,49,2020,"high","white"
"CH_2023_838","CH",2023,3,3,6,5,59,2020,"high","white"
"CH_2023_846","CH",2023,3,3,6,6,61,2020,"high","white"
"CH_2023_854","CH",2023,3,3,6,7,87,2020,"high","white"
"CH_2023_862","CH",2023,3,3,6,8,55,2020,"high","white"
"CH_2023_870","CH",2023,3,3,6,9,56,2020,"high","white"
"CH_2023_807","CH",2023,3,3,7,1,63,2020,"high","white"
"CH_2023_879","CH",2023,3,3,7,10,34,2020,"high","white"
"CH_2023_815","CH",2023,3,3,7,2,64,2020,"high","white"
"CH_2023_823","CH",2023,3,3,7,3,151,2022,"high","white"
"CH_2023_831","CH",2023,3,3,7,4,66,2020,"high","white"
"CH_2023_839","CH",2023,3,3,7,5,68,2020,"high","white"
"CH_2023_847","CH",2023,3,3,7,6,90,2020,"high","white"
"CH_2023_855","CH",2023,3,3,7,7,54,2020,"high","white"
"CH_2023_863","CH",2023,3,3,7,8,45,2020,"high","white"
"CH_2023_871","CH",2023,3,3,7,9,28,2020,"high","white"
"CH_2023_808","CH",2023,3,3,8,1,18,2022,"high","white"
"CH_2023_880","CH",2023,3,3,8,10,52,2020,"high","white"
"CH_2023_816","CH",2023,3,3,8,2,93,2020,"high","white"
"CH_2023_824","CH",2023,3,3,8,3,87,2021,"high","white"
"CH_2023_832","CH",2023,3,3,8,4,39,2020,"high","white"
"CH_2023_840","CH",2023,3,3,8,5,12,2020,"high","white"
"CH_2023_848","CH",2023,3,3,8,6,77,2020,"high","white"
"CH_2023_856","CH",2023,3,3,8,7,24,2020,"high","white"
"CH_2023_864","CH",2023,3,3,8,8,37,2020,"high","white"
"CH_2023_872","CH",2023,3,3,8,9,31,2020,"high","white"
"CH_2023_721","CH",2023,3,2,1,1,84,2020,"low","black"
"CH_2023_737","CH",2023,3,2,1,2,79,2020,"low","black"
"CH_2023_753","CH",2023,3,2,1,3,73,2020,"low","black"
"CH_2023_769","CH",2023,3,2,1,4,81,2020,"low","black"
"CH_2023_785","CH",2023,3,2,1,5,6,2020,"low","black"
"CH_2023_730","CH",2023,3,2,10,1,90,2020,"low","black"
"CH_2023_746","CH",2023,3,2,10,2,18,2020,"low","black"
"CH_2023_762","CH",2023,3,2,10,3,71,2020,"low","black"
"CH_2023_778","CH",2023,3,2,10,4,104,2020,"low","black"
"CH_2023_794","CH",2023,3,2,10,5,49,2020,"low","black"
"CH_2023_731","CH",2023,3,2,11,1,19,2020,"low","black"
"CH_2023_747","CH",2023,3,2,11,2,33,2020,"low","black"
"CH_2023_763","CH",2023,3,2,11,3,24,2020,"low","black"
"CH_2023_779","CH",2023,3,2,11,4,58,2020,"low","black"
"CH_2023_795","CH",2023,3,2,11,5,28,2020,"low","black"
"CH_2023_732","CH",2023,3,2,12,1,96,2020,"low","black"
"CH_2023_748","CH",2023,3,2,12,2,55,2020,"low","black"
"CH_2023_764","CH",2023,3,2,12,3,8,2020,"low","black"
"CH_2023_780","CH",2023,3,2,12,4,37,2020,"low","black"
"CH_2023_796","CH",2023,3,2,12,5,66,2020,"low","black"
"CH_2023_733","CH",2023,3,2,13,1,93,2021,"low","black"
"CH_2023_749","CH",2023,3,2,13,2,7,2020,"low","black"
"CH_2023_765","CH",2023,3,2,13,3,100,2020,"low","black"
"CH_2023_781","CH",2023,3,2,13,4,34,2020,"low","black"
"CH_2023_797","CH",2023,3,2,13,5,5,2020,"low","black"
"CH_2023_734","CH",2023,3,2,14,1,2,2020,"low","black"
"CH_2023_750","CH",2023,3,2,14,2,52,2020,"low","black"
"CH_2023_766","CH",2023,3,2,14,3,95,2020,"low","black"
"CH_2023_782","CH",2023,3,2,14,4,76,2020,"low","black"
"CH_2023_798","CH",2023,3,2,14,5,31,2020,"low","black"
"CH_2023_735","CH",2023,3,2,15,1,59,2020,"low","black"
"CH_2023_751","CH",2023,3,2,15,2,42,2021,"low","black"
"CH_2023_767","CH",2023,3,2,15,3,32,2020,"low","black"
"CH_2023_783","CH",2023,3,2,15,4,62,2020,"low","black"
"CH_2023_799","CH",2023,3,2,15,5,51,2020,"low","black"
"CH_2023_736","CH",2023,3,2,16,1,88,2021,"low","black"
"CH_2023_752","CH",2023,3,2,16,2,75,2020,"low","black"
"CH_2023_768","CH",2023,3,2,16,3,83,2020,"low","black"
"CH_2023_784","CH",2023,3,2,16,4,36,2020,"low","black"
"CH_2023_800","CH",2023,3,2,16,5,43,2020,"low","black"
"CH_2023_722","CH",2023,3,2,2,1,9,2020,"low","black"
"CH_2023_738","CH",2023,3,2,2,2,97,2020,"low","black"
"CH_2023_754","CH",2023,3,2,2,3,1,2020,"low","black"
"CH_2023_770","CH",2023,3,2,2,4,38,2021,"low","black"
"CH_2023_786","CH",2023,3,2,2,5,151,2022,"low","black"
"CH_2023_723","CH",2023,3,2,3,1,35,2020,"low","black"
"CH_2023_739","CH",2023,3,2,3,2,98,2020,"low","black"
"CH_2023_755","CH",2023,3,2,3,3,82,2020,"low","black"
"CH_2023_771","CH",2023,3,2,3,4,25,2020,"low","black"
"CH_2023_787","CH",2023,3,2,3,5,47,2020,"low","black"
"CH_2023_724","CH",2023,3,2,4,1,57,2020,"low","black"
"CH_2023_740","CH",2023,3,2,4,2,46,2020,"low","black"
"CH_2023_756","CH",2023,3,2,4,3,61,2020,"low","black"
"CH_2023_772","CH",2023,3,2,4,4,68,2020,"low","black"
"CH_2023_788","CH",2023,3,2,4,5,56,2020,"low","black"
"CH_2023_725","CH",2023,3,2,5,1,53,2020,"low","black"
"CH_2023_741","CH",2023,3,2,5,2,69,2020,"low","black"
"CH_2023_757","CH",2023,3,2,5,3,74,2020,"low","black"
"CH_2023_773","CH",2023,3,2,5,4,75,2020,"low","black"
"CH_2023_789","CH",2023,3,2,5,5,101,2020,"low","black"
"CH_2023_726","CH",2023,3,2,6,1,64,2020,"low","black"
"CH_2023_742","CH",2023,3,2,6,2,12,2020,"low","black"
"CH_2023_758","CH",2023,3,2,6,3,29,2020,"low","black"
"CH_2023_774","CH",2023,3,2,6,4,14,2020,"low","black"
"CH_2023_790","CH",2023,3,2,6,5,11,2020,"low","black"
"CH_2023_727","CH",2023,3,2,7,1,87,2020,"low","black"
"CH_2023_743","CH",2023,3,2,7,2,72,2020,"low","black"
"CH_2023_759","CH",2023,3,2,7,3,92,2020,"low","black"
"CH_2023_775","CH",2023,3,2,7,4,39,2020,"low","black"
"CH_2023_791","CH",2023,3,2,7,5,30,2020,"low","black"
"CH_2023_728","CH",2023,3,2,8,1,77,2020,"low","black"
"CH_2023_744","CH",2023,3,2,8,2,54,2020,"low","black"
"CH_2023_760","CH",2023,3,2,8,3,75,2020,"low","black"
"CH_2023_776","CH",2023,3,2,8,4,91,2020,"low","black"
"CH_2023_792","CH",2023,3,2,8,5,45,2020,"low","black"
"CH_2023_729","CH",2023,3,2,9,1,63,2020,"low","black"
"CH_2023_745","CH",2023,3,2,9,2,103,2020,"low","black"
"CH_2023_761","CH",2023,3,2,9,3,44,2020,"low","black"
"CH_2023_777","CH",2023,3,2,9,4,65,2020,"low","black"
"CH_2023_793","CH",2023,3,2,9,5,64,2020,"low","black"
"CH_2023_881","CH",2023,3,4,1,1,73,2020,"low","white"
"CH_2023_897","CH",2023,3,4,1,2,2,2020,"low","white"
"CH_2023_913","CH",2023,3,4,1,3,65,2020,"low","white"
"CH_2023_929","CH",2023,3,4,1,4,57,2020,"low","white"
"CH_2023_945","CH",2023,3,4,1,5,68,2020,"low","white"
"CH_2023_890","CH",2023,3,4,10,1,34,2020,"low","white"
"CH_2023_906","CH",2023,3,4,10,2,151,2022,"low","white"
"CH_2023_922","CH",2023,3,4,10,3,31,2020,"low","white"
"CH_2023_938","CH",2023,3,4,10,4,97,2021,"low","white"
"CH_2023_954","CH",2023,3,4,10,5,37,2020,"low","white"
"CH_2023_891","CH",2023,3,4,11,1,39,2020,"low","white"
"CH_2023_907","CH",2023,3,4,11,2,52,2020,"low","white"
"CH_2023_923","CH",2023,3,4,11,3,95,2021,"low","white"
"CH_2023_939","CH",2023,3,4,11,4,1,2020,"low","white"
"CH_2023_955","CH",2023,3,4,11,5,12,2020,"low","white"
"CH_2023_892","CH",2023,3,4,12,1,7,2020,"low","white"
"CH_2023_908","CH",2023,3,4,12,2,33,2020,"low","white"
"CH_2023_924","CH",2023,3,4,12,3,92,2020,"low","white"
"CH_2023_940","CH",2023,3,4,12,4,59,2020,"low","white"
"CH_2023_956","CH",2023,3,4,12,5,66,2020,"low","white"
"CH_2023_893","CH",2023,3,4,13,1,62,2020,"low","white"
"CH_2023_909","CH",2023,3,4,13,2,32,2020,"low","white"
"CH_2023_925","CH",2023,3,4,13,3,88,2020,"low","white"
"CH_2023_941","CH",2023,3,4,13,4,25,2020,"low","white"
"CH_2023_957","CH",2023,3,4,13,5,11,2020,"low","white"
"CH_2023_894","CH",2023,3,4,14,1,64,2020,"low","white"
"CH_2023_910","CH",2023,3,4,14,2,79,2020,"low","white"
"CH_2023_926","CH",2023,3,4,14,3,61,2020,"low","white"
"CH_2023_942","CH",2023,3,4,14,4,38,2021,"low","white"
"CH_2023_958","CH",2023,3,4,14,5,71,2020,"low","white"
"CH_2023_895","CH",2023,3,4,15,1,45,2020,"low","white"
"CH_2023_911","CH",2023,3,4,15,2,54,2020,"low","white"
"CH_2023_927","CH",2023,3,4,15,3,47,2020,"low","white"
"CH_2023_943","CH",2023,3,4,15,4,9,2020,"low","white"
"CH_2023_959","CH",2023,3,4,15,5,5,2020,"low","white"
"CH_2023_896","CH",2023,3,4,16,1,46,2020,"low","white"
"CH_2023_912","CH",2023,3,4,16,2,29,2020,"low","white"
"CH_2023_928","CH",2023,3,4,16,3,49,2020,"low","white"
"CH_2023_944","CH",2023,3,4,16,4,56,2020,"low","white"
"CH_2023_960","CH",2023,3,4,16,5,58,2020,"low","white"
"CH_2023_882","CH",2023,3,4,2,1,24,2020,"low","white"
"CH_2023_898","CH",2023,3,4,2,2,44,2020,"low","white"
"CH_2023_914","CH",2023,3,4,2,3,32,2020,"low","white"
"CH_2023_930","CH",2023,3,4,2,4,93,2021,"low","white"
"CH_2023_946","CH",2023,3,4,2,5,88,2020,"low","white"
"CH_2023_883","CH",2023,3,4,3,1,83,2020,"low","white"
"CH_2023_899","CH",2023,3,4,3,2,28,2020,"low","white"
"CH_2023_915","CH",2023,3,4,3,3,42,2021,"low","white"
"CH_2023_931","CH",2023,3,4,3,4,90,2020,"low","white"
"CH_2023_947","CH",2023,3,4,3,5,55,2020,"low","white"
"CH_2023_884","CH",2023,3,4,4,1,59,2020,"low","white"
"CH_2023_900","CH",2023,3,4,4,2,75,2020,"low","white"
"CH_2023_916","CH",2023,3,4,4,3,63,2020,"low","white"
"CH_2023_932","CH",2023,3,4,4,4,96,2020,"low","white"
"CH_2023_948","CH",2023,3,4,4,5,98,2020,"low","white"
"CH_2023_885","CH",2023,3,4,5,1,101,2020,"low","white"
"CH_2023_901","CH",2023,3,4,5,2,84,2020,"low","white"
"CH_2023_917","CH",2023,3,4,5,3,53,2020,"low","white"
"CH_2023_933","CH",2023,3,4,5,4,82,2020,"low","white"
"CH_2023_949","CH",2023,3,4,5,5,18,2020,"low","white"
"CH_2023_886","CH",2023,3,4,6,1,30,2020,"low","white"
"CH_2023_902","CH",2023,3,4,6,2,35,2020,"low","white"
"CH_2023_918","CH",2023,3,4,6,3,100,2020,"low","white"
"CH_2023_934","CH",2023,3,4,6,4,8,2020,"low","white"
"CH_2023_950","CH",2023,3,4,6,5,74,2020,"low","white"
"CH_2023_887","CH",2023,3,4,7,1,19,2020,"low","white"
"CH_2023_903","CH",2023,3,4,7,2,81,2020,"low","white"
"CH_2023_919","CH",2023,3,4,7,3,87,2020,"low","white"
"CH_2023_935","CH",2023,3,4,7,4,72,2020,"low","white"
"CH_2023_951","CH",2023,3,4,7,5,51,2020,"low","white"
"CH_2023_888","CH",2023,3,4,8,1,76,2020,"low","white"
"CH_2023_904","CH",2023,3,4,8,2,6,2020,"low","white"
"CH_2023_920","CH",2023,3,4,8,3,77,2020,"low","white"
"CH_2023_936","CH",2023,3,4,8,4,91,2020,"low","white"
"CH_2023_952","CH",2023,3,4,8,5,82,2020,"low","white"
"CH_2023_889","CH",2023,3,4,9,1,104,2020,"low","white"
"CH_2023_905","CH",2023,3,4,9,2,26,2020,"low","white"
"CH_2023_921","CH",2023,3,4,9,3,43,2020,"low","white"
"CH_2023_937","CH",2023,3,4,9,4,89,2020,"low","white"
"CH_2023_953","CH",2023,3,4,9,5,103,2020,"low","white"
"CH_2023_961","CH",2023,4,1,1,1,9,2020,"high","black"
"CH_2023_1033","CH",2023,4,1,1,10,64,2020,"high","black"
"CH_2023_969","CH",2023,4,1,1,2,14,2020,"high","black"
"CH_2023_977","CH",2023,4,1,1,3,96,2020,"high","black"
"CH_2023_985","CH",2023,4,1,1,4,32,2020,"high","black"
"CH_2023_993","CH",2023,4,1,1,5,82,2020,"high","black"
"CH_2023_1001","CH",2023,4,1,1,6,75,2020,"high","black"
"CH_2023_1009","CH",2023,4,1,1,7,1,2020,"high","black"
"CH_2023_1017","CH",2023,4,1,1,8,43,2020,"high","black"
"CH_2023_1025","CH",2023,4,1,1,9,69,2020,"high","black"
"CH_2023_962","CH",2023,4,1,2,1,5,2020,"high","black"
"CH_2023_1034","CH",2023,4,1,2,10,101,2020,"high","black"
"CH_2023_970","CH",2023,4,1,2,2,76,2020,"high","black"
"CH_2023_978","CH",2023,4,1,2,3,72,2020,"high","black"
"CH_2023_986","CH",2023,4,1,2,4,71,2020,"high","black"
"CH_2023_994","CH",2023,4,1,2,5,73,2020,"high","black"
"CH_2023_1002","CH",2023,4,1,2,6,93,2020,"high","black"
"CH_2023_1010","CH",2023,4,1,2,7,68,2020,"high","black"
"CH_2023_1018","CH",2023,4,1,2,8,54,2020,"high","black"
"CH_2023_1026","CH",2023,4,1,2,9,92,2020,"high","black"
"CH_2023_963","CH",2023,4,1,3,1,35,2020,"high","black"
"CH_2023_1035","CH",2023,4,1,3,10,37,2020,"high","black"
"CH_2023_971","CH",2023,4,1,3,2,62,2020,"high","black"
"CH_2023_979","CH",2023,4,1,3,3,28,2020,"high","black"
"CH_2023_987","CH",2023,4,1,3,4,25,2020,"high","black"
"CH_2023_995","CH",2023,4,1,3,5,46,2020,"high","black"
"CH_2023_1003","CH",2023,4,1,3,6,95,2021,"high","black"
"CH_2023_1011","CH",2023,4,1,3,7,58,2020,"high","black"
"CH_2023_1019","CH",2023,4,1,3,8,98,2021,"high","black"
"CH_2023_1027","CH",2023,4,1,3,9,84,2020,"high","black"
"CH_2023_964","CH",2023,4,1,4,1,18,2022,"high","black"
"CH_2023_1036","CH",2023,4,1,4,10,44,2020,"high","black"
"CH_2023_972","CH",2023,4,1,4,2,87,2021,"high","black"
"CH_2023_980","CH",2023,4,1,4,3,1,2020,"high","black"
"CH_2023_988","CH",2023,4,1,4,4,63,2020,"high","black"
"CH_2023_996","CH",2023,4,1,4,5,104,2020,"high","black"
"CH_2023_1004","CH",2023,4,1,4,6,6,2020,"high","black"
"CH_2023_1012","CH",2023,4,1,4,7,86,2020,"high","black"
"CH_2023_1020","CH",2023,4,1,4,8,61,2020,"high","black"
"CH_2023_1028","CH",2023,4,1,4,9,91,2020,"high","black"
"CH_2023_965","CH",2023,4,1,5,1,102,2020,"high","black"
"CH_2023_1037","CH",2023,4,1,5,10,8,2020,"high","black"
"CH_2023_973","CH",2023,4,1,5,2,29,2020,"high","black"
"CH_2023_981","CH",2023,4,1,5,3,77,2020,"high","black"
"CH_2023_989","CH",2023,4,1,5,4,30,2020,"high","black"
"CH_2023_997","CH",2023,4,1,5,5,34,2020,"high","black"
"CH_2023_1005","CH",2023,4,1,5,6,52,2020,"high","black"
"CH_2023_1013","CH",2023,4,1,5,7,103,2020,"high","black"
"CH_2023_1021","CH",2023,4,1,5,8,7,2020,"high","black"
"CH_2023_1029","CH",2023,4,1,5,9,24,2020,"high","black"
"CH_2023_966","CH",2023,4,1,6,1,88,2021,"high","black"
"CH_2023_1038","CH",2023,4,1,6,10,66,2020,"high","black"
"CH_2023_974","CH",2023,4,1,6,2,100,2020,"high","black"
"CH_2023_982","CH",2023,4,1,6,3,59,2020,"high","black"
"CH_2023_990","CH",2023,4,1,6,4,79,2020,"high","black"
"CH_2023_998","CH",2023,4,1,6,5,31,2020,"high","black"
"CH_2023_1006","CH",2023,4,1,6,6,38,2021,"high","black"
"CH_2023_1014","CH",2023,4,1,6,7,55,2020,"high","black"
"CH_2023_1022","CH",2023,4,1,6,8,39,2020,"high","black"
"CH_2023_1030","CH",2023,4,1,6,9,83,2020,"high","black"
"CH_2023_967","CH",2023,4,1,7,1,74,2020,"high","black"
"CH_2023_1039","CH",2023,4,1,7,10,47,2020,"high","black"
"CH_2023_975","CH",2023,4,1,7,2,97,2020,"high","black"
