"plantID","site","year","block","plot","x","y","genotype"
"Boise2023_1113","WI",2023,3,1,4,2,8
"Boise2023_1114","WI",2023,3,1,4,3,101
"Boise2023_1115","WI",2023,3,1,4,4,33
"Boise2023_1116","WI",2023,3,1,4,5,7
"Boise2023_1117","WI",2023,3,1,4,6,86
"Boise2023_1118","WI",2023,3,1,4,7,17
"Boise2023_1119","WI",2023,3,1,4,8,90
"Boise2023_1120","WI",2023,3,1,4,9,46
"Boise2023_1121","WI",2023,3,1,5,1,38
"Boise2023_1122","WI",2023,3,1,5,10,105
"Boise2023_1123","WI",2023,3,1,5,2,72
"Boise2023_1124","WI",2023,3,1,5,3,57
"Boise2023_1125","WI",2023,3,1,5,4,25
"Boise2023_1126","WI",2023,3,1,5,5,60
"Boise2023_1127","WI",2023,3,1,5,6,91
"Boise2023_1128","WI",2023,3,1,5,7,79
"Boise2023_1129","WI",2023,3,1,5,8,28
"Boise2023_1130","WI",2023,3,1,5,9,82
"Boise2023_1131","WI",2023,3,1,6,1,26
"Boise2023_1132","WI",2023,3,1,6,10,47
"Boise2023_1133","WI",2023,3,1,6,2,150
"Boise2023_1134","WI",2023,3,1,6,3,18
"Boise2023_1135","WI",2023,3,1,6,4,73
"Boise2023_1136","WI",2023,3,1,6,5,64
"Boise2023_1137","WI",2023,3,1,6,6,95
"Boise2023_1138","WI",2023,3,1,6,7,31
"Boise2023_1139","WI",2023,3,1,6,8,21
"Boise2023_1140","WI",2023,3,1,6,9,36
"Boise2023_1141","WI",2023,3,1,7,1,69
"Boise2023_1142","WI",2023,3,1,7,10,102
"Boise2023_1143","WI",2023,3,1,7,2,54
"Boise2023_1144","WI",2023,3,1,7,3,83
"Boise2023_1145","WI",2023,3,1,7,4,68
"Boise2023_1146","WI",2023,3,1,7,5,42
"Boise2023_1147","WI",2023,3,1,7,6,6
"Boise2023_1148","WI",2023,3,1,7,7,92
"Boise2023_1149","WI",2023,3,1,7,8,70
"Boise2023_1150","WI",2023,3,1,7,9,12
"Boise2023_1151","WI",2023,3,1,8,1,84
"Boise2023_1152","WI",2023,3,1,8,10,40
"Boise2023_1153","WI",2023,3,1,8,2,37
"Boise2023_1154","WI",2023,3,1,8,3,19
"Boise2023_1155","WI",2023,3,1,8,4,27
"Boise2023_1156","WI",2023,3,1,8,5,39
"Boise2023_1157","WI",2023,3,1,8,6,45
"Boise2023_1158","WI",2023,3,1,8,7,87
"Boise2023_1159","WI",2023,3,1,8,8,49
"Boise2023_1160","WI",2023,3,1,8,9,35
"Boise2023_1161","WI",2023,3,1,9,1,97
"Boise2023_1162","WI",2023,3,1,9,10,74
"Boise2023_1163","WI",2023,3,1,9,2,34
"Boise2023_1164","WI",2023,3,1,9,3,62
"Boise2023_1165","WI",2023,3,1,9,4,56
"Boise2023_1166","WI",2023,3,1,9,5,52
"Boise2023_1167","WI",2023,3,1,9,6,88
"Boise2023_1168","WI",2023,3,1,9,7,65
"Boise2023_1169","WI",2023,3,1,9,8,2
"Boise2023_1170","WI",2023,3,1,9,9,14
"Boise2023_1171","WI",2023,3,2,1,1,32
"Boise2023_1172","WI",2023,3,2,1,10,96
"Boise2023_1173","WI",2023,3,2,1,2,5
"Boise2023_1174","WI",2023,3,2,1,3,91
"Boise2023_1175","WI",2023,3,2,1,4,63
"Boise2023_1176","WI",2023,3,2,1,5,1
"Boise2023_1177","WI",2023,3,2,1,6,44
"Boise2023_1178","WI",2023,3,2,1,7,100
"Boise2023_1179","WI",2023,3,2,1,8,81
"Boise2023_1180","WI",2023,3,2,1,9,24
"Boise2023_1181","WI",2023,3,2,2,1,105
"Boise2023_1182","WI",2023,3,2,2,10,42
"Boise2023_1183","WI",2023,3,2,2,2,52
"Boise2023_1184","WI",2023,3,2,2,3,2
"Boise2023_1185","WI",2023,3,2,2,4,47
"Boise2023_1186","WI",2023,3,2,2,5,88
"Boise2023_1187","WI",2023,3,2,2,6,46
"Boise2023_1188","WI",2023,3,2,2,7,61
"Boise2023_1189","WI",2023,3,2,2,8,93
"Boise2023_1190","WI",2023,3,2,2,9,51
"Boise2023_1191","WI",2023,3,2,3,1,68
"Boise2023_1192","WI",2023,3,2,3,10,97
"Boise2023_1193","WI",2023,3,2,3,2,9
"Boise2023_1194","WI",2023,3,2,3,3,103
"Boise2023_1195","WI",2023,3,2,3,4,101
"Boise2023_1196","WI",2023,3,2,3,5,73
"Boise2023_1197","WI",2023,3,2,3,6,7
"Boise2023_1198","WI",2023,3,2,3,7,40
"Boise2023_1199","WI",2023,3,2,3,8,34
"Boise2023_1200","WI",2023,3,2,3,9,90
"Boise2023_1201","WI",2023,3,2,4,1,18
"Boise2023_1202","WI",2023,3,2,4,10,6
"Boise2023_1203","WI",2023,3,2,4,2,73
"Boise2023_1204","WI",2023,3,2,4,3,54
"Boise2023_1205","WI",2023,3,2,4,4,49
"Boise2023_1206","WI",2023,3,2,4,5,57
"Boise2023_1207","WI",2023,3,2,4,6,75
"Boise2023_1208","WI",2023,3,2,4,7,43
"Boise2023_1209","WI",2023,3,2,4,8,8
"Boise2023_1210","WI",2023,3,2,4,9,30
"Boise2023_1211","WI",2023,3,2,5,1,79
"Boise2023_1212","WI",2023,3,2,5,10,65
"Boise2023_1213","WI",2023,3,2,5,2,28
"Boise2023_1214","WI",2023,3,2,5,3,62
"Boise2023_1215","WI",2023,3,2,5,4,98
"Boise2023_1216","WI",2023,3,2,5,5,56
"Boise2023_1217","WI",2023,3,2,5,6,77
"Boise2023_1218","WI",2023,3,2,5,7,150
"Boise2023_1219","WI",2023,3,2,5,8,59
"Boise2023_1220","WI",2023,3,2,5,9,81
"Boise2023_1221","WI",2023,3,2,6,1,87
"Boise2023_1222","WI",2023,3,2,6,10,83
"Boise2023_1223","WI",2023,3,2,6,2,31
"Boise2023_1224","WI",2023,3,2,6,3,38
"Boise2023_1225","WI",2023,3,2,6,4,27
"Boise2023_1226","WI",2023,3,2,6,5,35
"Boise2023_1227","WI",2023,3,2,6,6,58
"Boise2023_1228","WI",2023,3,2,6,7,102
"Boise2023_1229","WI",2023,3,2,6,8,13
"Boise2023_1230","WI",2023,3,2,6,9,95
"Boise2023_1231","WI",2023,3,2,7,1,84
"Boise2023_1232","WI",2023,3,2,7,10,33
"Boise2023_1233","WI",2023,3,2,7,2,39
"Boise2023_1234","WI",2023,3,2,7,3,82
"Boise2023_1235","WI",2023,3,2,7,4,11
"Boise2023_1236","WI",2023,3,2,7,5,92
"Boise2023_1237","WI",2023,3,2,7,6,17
"Boise2023_1238","WI",2023,3,2,7,7,45
"Boise2023_1239","WI",2023,3,2,7,8,12
"Boise2023_1240","WI",2023,3,2,7,9,29
"Boise2023_1241","WI",2023,3,2,8,1,16
"Boise2023_1242","WI",2023,3,2,8,10,55
"Boise2023_1243","WI",2023,3,2,8,2,74
"Boise2023_1244","WI",2023,3,2,8,3,71
"Boise2023_1245","WI",2023,3,2,8,4,19
"Boise2023_1246","WI",2023,3,2,8,5,64
"Boise2023_1247","WI",2023,3,2,8,6,76
"Boise2023_1248","WI",2023,3,2,8,7,104
"Boise2023_1249","WI",2023,3,2,8,8,23
"Boise2023_1250","WI",2023,3,2,8,9,14
"Boise2023_1251","WI",2023,3,2,9,1,25
"Boise2023_1252","WI",2023,3,2,9,10,53
"Boise2023_1253","WI",2023,3,2,9,2,69
"Boise2023_1254","WI",2023,3,2,9,3,58
"Boise2023_1255","WI",2023,3,2,9,4,36
"Boise2023_1256","WI",2023,3,2,9,5,72
"Boise2023_1257","WI",2023,3,2,9,6,66
"Boise2023_1258","WI",2023,3,2,9,7,37
"Boise2023_1259","WI",2023,3,2,9,8,1
"Boise2023_1260","WI",2023,3,2,9,9,89
"Boise2023_1261","WI",2023,3,3,1,1,28
"Boise2023_1262","WI",2023,3,3,1,2,52
"Boise2023_1263","WI",2023,3,3,1,3,46
"Boise2023_1264","WI",2023,3,3,1,4,91
"Boise2023_1265","WI",2023,3,3,1,5,35
"Boise2023_1266","WI",2023,3,3,10,1,49
"Boise2023_1267","WI",2023,3,3,10,2,7
"Boise2023_1268","WI",2023,3,3,10,3,42
"Boise2023_1269","WI",2023,3,3,10,4,51
"Boise2023_1270","WI",2023,3,3,10,5,45
"Boise2023_1271","WI",2023,3,3,11,1,77
"Boise2023_1272","WI",2023,3,3,11,2,62
"Boise2023_1273","WI",2023,3,3,11,3,6
"Boise2023_1274","WI",2023,3,3,11,4,92
"Boise2023_1275","WI",2023,3,3,11,5,76
"Boise2023_1276","WI",2023,3,3,12,1,36
"Boise2023_1277","WI",2023,3,3,12,2,105
"Boise2023_1278","WI",2023,3,3,12,3,64
"Boise2023_1279","WI",2023,3,3,12,4,19
"Boise2023_1280","WI",2023,3,3,12,5,100
"Boise2023_1281","WI",2023,3,3,13,1,37
"Boise2023_1282","WI",2023,3,3,13,2,5
"Boise2023_1283","WI",2023,3,3,13,3,27
"Boise2023_1284","WI",2023,3,3,13,4,2
"Boise2023_1285","WI",2023,3,3,13,5,65
"Boise2023_1286","WI",2023,3,3,14,1,55
"Boise2023_1287","WI",2023,3,3,14,2,53
"Boise2023_1288","WI",2023,3,3,14,3,98
"Boise2023_1289","WI",2023,3,3,14,4,8
"Boise2023_1290","WI",2023,3,3,14,5,11
"Boise2023_1291","WI",2023,3,3,15,1,104
"Boise2023_1292","WI",2023,3,3,15,2,44
"Boise2023_1293","WI",2023,3,3,15,3,89
"Boise2023_1294","WI",2023,3,3,15,4,84
"Boise2023_1295","WI",2023,3,3,15,5,82
"Boise2023_1296","WI",2023,3,3,16,1,56
"Boise2023_1297","WI",2023,3,3,16,2,18
"Boise2023_1298","WI",2023,3,3,16,3,72
"Boise2023_1299","WI",2023,3,3,16,4,57
"Boise2023_1300","WI",2023,3,3,16,5,12
"Boise2023_1301","WI",2023,3,3,17,1,68
"Boise2023_1302","WI",2023,3,3,17,2,97
"Boise2023_1303","WI",2023,3,3,17,3,96
"Boise2023_1304","WI",2023,3,3,17,4,69
"Boise2023_1305","WI",2023,3,3,17,5,33
"Boise2023_1306","WI",2023,3,3,18,1,61
"Boise2023_1307","WI",2023,3,3,18,2,102
"Boise2023_1308","WI",2023,3,3,18,3,14
"Boise2023_1309","WI",2023,3,3,18,4,74
"Boise2023_1310","WI",2023,3,3,18,5,87
"Boise2023_1311","WI",2023,3,3,2,1,47
"Boise2023_1312","WI",2023,3,3,2,2,63
"Boise2023_1313","WI",2023,3,3,2,3,73
"Boise2023_1314","WI",2023,3,3,2,4,90
"Boise2023_1315","WI",2023,3,3,2,5,101
"Boise2023_1316","WI",2023,3,3,3,1,54
"Boise2023_1317","WI",2023,3,3,3,2,83
"Boise2023_1318","WI",2023,3,3,3,3,79
"Boise2023_1319","WI",2023,3,3,3,4,75
"Boise2023_1320","WI",2023,3,3,3,5,63
"Boise2023_1321","WI",2023,3,3,4,1,73
"Boise2023_1322","WI",2023,3,3,4,2,9
"Boise2023_1323","WI",2023,3,3,4,3,31
"Boise2023_1324","WI",2023,3,3,4,4,90
"Boise2023_1325","WI",2023,3,3,4,5,40
"Boise2023_1326","WI",2023,3,3,5,1,104
"Boise2023_1327","WI",2023,3,3,5,2,29
"Boise2023_1328","WI",2023,3,3,5,3,32
"Boise2023_1329","WI",2023,3,3,5,4,103
"Boise2023_1330","WI",2023,3,3,5,5,93
"Boise2023_1331","WI",2023,3,3,6,1,70
"Boise2023_1332","WI",2023,3,3,6,2,38
"Boise2023_1333","WI",2023,3,3,6,3,25
"Boise2023_1334","WI",2023,3,3,6,4,58
"Boise2023_1335","WI",2023,3,3,6,5,95
"Boise2023_1336","WI",2023,3,3,7,1,34
"Boise2023_1337","WI",2023,3,3,7,2,150
"Boise2023_1338","WI",2023,3,3,7,3,24
"Boise2023_1339","WI",2023,3,3,7,4,43
"Boise2023_1340","WI",2023,3,3,7,5,81
"Boise2023_1341","WI",2023,3,3,8,1,66
"Boise2023_1342","WI",2023,3,3,8,2,75
"Boise2023_1343","WI",2023,3,3,8,3,96
"Boise2023_1344","WI",2023,3,3,8,4,71
"Boise2023_1345","WI",2023,3,3,8,5,30
"Boise2023_1346","WI",2023,3,3,9,1,59
"Boise2023_1347","WI",2023,3,3,9,2,93
"Boise2023_1348","WI",2023,3,3,9,3,88
"Boise2023_1349","WI",2023,3,3,9,4,39
"Boise2023_1350","WI",2023,3,3,9,5,1
"Boise2023_1351","WI",2023,3,4,1,1,65
"Boise2023_1352","WI",2023,3,4,1,2,17
"Boise2023_1353","WI",2023,3,4,1,3,44
"Boise2023_1354","WI",2023,3,4,1,4,45
"Boise2023_1355","WI",2023,3,4,1,5,68
"Boise2023_1356","WI",2023,3,4,10,1,95
"Boise2023_1357","WI",2023,3,4,10,2,89
"Boise2023_1358","WI",2023,3,4,10,3,32
"Boise2023_1359","WI",2023,3,4,10,4,37
"Boise2023_1360","WI",2023,3,4,10,5,64
"Boise2023_1361","WI",2023,3,4,11,1,56
"Boise2023_1362","WI",2023,3,4,11,2,16
"Boise2023_1363","WI",2023,3,4,11,3,150
"Boise2023_1364","WI",2023,3,4,11,4,66
"Boise2023_1365","WI",2023,3,4,11,5,49
"Boise2023_1366","WI",2023,3,4,12,1,83
"Boise2023_1367","WI",2023,3,4,12,2,12
"Boise2023_1368","WI",2023,3,4,12,3,14
"Boise2023_1369","WI",2023,3,4,12,4,77
"Boise2023_1370","WI",2023,3,4,12,5,47
"Boise2023_1371","WI",2023,3,4,13,1,1
"Boise2023_1372","WI",2023,3,4,13,2,58
"Boise2023_1373","WI",2023,3,4,13,3,73
"Boise2023_1374","WI",2023,3,4,13,4,30
"Boise2023_1375","WI",2023,3,4,13,5,69
"Boise2023_1376","WI",2023,3,4,14,1,6
"Boise2023_1377","WI",2023,3,4,14,2,62
"Boise2023_1378","WI",2023,3,4,14,3,36
"Boise2023_1379","WI",2023,3,4,14,4,53
"Boise2023_1380","WI",2023,3,4,14,5,93
"Boise2023_1381","WI",2023,3,4,15,1,74
"Boise2023_1382","WI",2023,3,4,15,2,7
"Boise2023_1383","WI",2023,3,4,15,3,79
"Boise2023_1384","WI",2023,3,4,15,4,26
"Boise2023_1385","WI",2023,3,4,15,5,51
"Boise2023_1386","WI",2023,3,4,16,1,75
"Boise2023_1387","WI",2023,3,4,16,2,52
"Boise2023_1388","WI",2023,3,4,16,3,97
"Boise2023_1389","WI",2023,3,4,16,4,84
"Boise2023_1390","WI",2023,3,4,16,5,100
"Boise2023_1391","WI",2023,3,4,17,1,82
"Boise2023_1392","WI",2023,3,4,17,2,38
"Boise2023_1393","WI",2023,3,4,17,3,70
"Boise2023_1394","WI",2023,3,4,17,4,101
"Boise2023_1395","WI",2023,3,4,17,5,40
"Boise2023_1396","WI",2023,3,4,18,1,9
"Boise2023_1397","WI",2023,3,4,18,2,25
"Boise2023_1398","WI",2023,3,4,18,3,29
"Boise2023_1399","WI",2023,3,4,18,4,46
"Boise2023_1400","WI",2023,3,4,18,5,104
"Boise2023_1401","WI",2023,3,4,2,1,91
"Boise2023_1402","WI",2023,3,4,2,2,35
"Boise2023_1403","WI",2023,3,4,2,3,42
"Boise2023_1404","WI",2023,3,4,2,4,33
"Boise2023_1405","WI",2023,3,4,2,5,11
"Boise2023_1406","WI",2023,3,4,3,1,54
"Boise2023_1407","WI",2023,3,4,3,2,18
"Boise2023_1408","WI",2023,3,4,3,3,98
"Boise2023_1409","WI",2023,3,4,3,4,63
"Boise2023_1410","WI",2023,3,4,3,5,92
"Boise2023_1411","WI",2023,3,4,4,1,34
"Boise2023_1412","WI",2023,3,4,4,2,28
"Boise2023_1413","WI",2023,3,4,4,3,5
"Boise2023_1414","WI",2023,3,4,4,4,59
"Boise2023_1415","WI",2023,3,4,4,5,27
"Boise2023_1416","WI",2023,3,4,5,1,39
"Boise2023_1417","WI",2023,3,4,5,2,43
"Boise2023_1418","WI",2023,3,4,5,3,76
"Boise2023_1419","WI",2023,3,4,5,4,55
"Boise2023_1420","WI",2023,3,4,5,5,21
"Boise2023_1421","WI",2023,3,4,6,1,2
"Boise2023_1422","WI",2023,3,4,6,2,102
"Boise2023_1423","WI",2023,3,4,6,3,20
"Boise2023_1424","WI",2023,3,4,6,4,88
"Boise2023_1425","WI",2023,3,4,6,5,61
"Boise2023_1426","WI",2023,3,4,7,1,88
"Boise2023_1427","WI",2023,3,4,7,2,19
"Boise2023_1428","WI",2023,3,4,7,3,72
"Boise2023_1429","WI",2023,3,4,7,4,71
"Boise2023_1430","WI",2023,3,4,7,5,81
"Boise2023_1431","WI",2023,3,4,8,1,89
"Boise2023_1432","WI",2023,3,4,8,2,8
"Boise2023_1433","WI",2023,3,4,8,3,51
"Boise2023_1434","WI",2023,3,4,8,4,96
"Boise2023_1435","WI",2023,3,4,8,5,24
"Boise2023_1436","WI",2023,3,4,9,1,31
"Boise2023_1437","WI",2023,3,4,9,2,87
"Boise2023_1438","WI",2023,3,4,9,3,57
"Boise2023_1439","WI",2023,3,4,9,4,90
"Boise2023_1440","WI",2023,3,4,9,5,86
"Boise2023_1441","WI",2023,4,1,1,1,63
"Boise2023_1442","WI",2023,4,1,1,10,77
"Boise2023_1443","WI",2023,4,1,1,2,20
"Boise2023_1444","WI",2023,4,1,1,3,34
"Boise2023_1445","WI",2023,4,1,1,4,87
"Boise2023_1446","WI",2023,4,1,1,5,8
"Boise2023_1447","WI",2023,4,1,1,6,33
"Boise2023_1448","WI",2023,4,1,1,7,86
"Boise2023_1449","WI",2023,4,1,1,8,79
"Boise2023_1450","WI",2023,4,1,1,9,53
"Boise2023_1451","WI",2023,4,1,2,1,39
"Boise2023_1452","WI",2023,4,1,2,10,24
"Boise2023_1453","WI",2023,4,1,2,2,27
"Boise2023_1454","WI",2023,4,1,2,3,75
"Boise2023_1455","WI",2023,4,1,2,4,150
"Boise2023_1456","WI",2023,4,1,2,5,46
"Boise2023_1457","WI",2023,4,1,2,6,91
"Boise2023_1458","WI",2023,4,1,2,7,101
"Boise2023_1459","WI",2023,4,1,2,8,62
"Boise2023_1460","WI",2023,4,1,2,9,2
"Boise2023_1461","WI",2023,4,1,3,1,104
"Boise2023_1462","WI",2023,4,1,3,10,105
"Boise2023_1463","WI",2023,4,1,3,2,44
"Boise2023_1464","WI",2023,4,1,3,3,18
"Boise2023_1465","WI",2023,4,1,3,4,56
"Boise2023_1466","WI",2023,4,1,3,5,37
"Boise2023_1467","WI",2023,4,1,3,6,30
"Boise2023_1468","WI",2023,4,1,3,7,28
"Boise2023_1469","WI",2023,4,1,3,8,96
"Boise2023_1470","WI",2023,4,1,3,9,64
"Boise2023_1471","WI",2023,4,1,4,1,72
"Boise2023_1472","WI",2023,4,1,4,10,102
"Boise2023_1473","WI",2023,4,1,4,2,5
"Boise2023_1474","WI",2023,4,1,4,3,13
"Boise2023_1475","WI",2023,4,1,4,4,35
"Boise2023_1476","WI",2023,4,1,4,5,29
"Boise2023_1477","WI",2023,4,1,4,6,45
"Boise2023_1478","WI",2023,4,1,4,7,61
"Boise2023_1479","WI",2023,4,1,4,8,21
"Boise2023_1480","WI",2023,4,1,4,9,71
"Boise2023_1481","WI",2023,4,1,5,1,55
"Boise2023_1482","WI",2023,4,1,5,10,31
"Boise2023_1483","WI",2023,4,1,5,2,68
"Boise2023_1484","WI",2023,4,1,5,3,38
"Boise2023_1485","WI",2023,4,1,5,4,59
"Boise2023_1486","WI",2023,4,1,5,5,90
"Boise2023_1487","WI",2023,4,1,5,6,73
"Boise2023_1488","WI",2023,4,1,5,7,17
"Boise2023_1489","WI",2023,4,1,5,8,11
"Boise2023_1490","WI",2023,4,1,5,9,36
"Boise2023_1491","WI",2023,4,1,6,1,1
"Boise2023_1492","WI",2023,4,1,6,10,42
"Boise2023_1493","WI",2023,4,1,6,2,81
"Boise2023_1494","WI",2023,4,1,6,3,100
"Boise2023_1495","WI",2023,4,1,6,4,74
"Boise2023_1496","WI",2023,4,1,6,5,26
"Boise2023_1497","WI",2023,4,1,6,6,92
"Boise2023_1498","WI",2023,4,1,6,7,70
"Boise2023_1499","WI",2023,4,1,6,8,16
"Boise2023_1500","WI",2023,4,1,6,9,84
"Boise2023_1501","WI",2023,4,1,7,1,48
"Boise2023_1502","WI",2023,4,1,7,10,83
"Boise2023_1503","WI",2023,4,1,7,2,89
"Boise2023_1504","WI",2023,4,1,7,3,32
"Boise2023_1505","WI",2023,4,1,7,4,54
"Boise2023_1506","WI",2023,4,1,7,5,12
"Boise2023_1507","WI",2023,4,1,7,6,47
"Boise2023_1508","WI",2023,4,1,7,7,19
"Boise2023_1509","WI",2023,4,1,7,8,51
"Boise2023_1510","WI",2023,4,1,7,9,6
"Boise2023_1511","WI",2023,4,1,8,1,103
"Boise2023_1512","WI",2023,4,1,8,10,65
"Boise2023_1513","WI",2023,4,1,8,2,43
"Boise2023_1514","WI",2023,4,1,8,3,14
"Boise2023_1515","WI",2023,4,1,8,4,98
"Boise2023_1516","WI",2023,4,1,8,5,52
"Boise2023_1517","WI",2023,4,1,8,6,9
"Boise2023_1518","WI",2023,4,1,8,7,62
"Boise2023_1519","WI",2023,4,1,8,8,49
"Boise2023_1520","WI",2023,4,1,8,9,82
"Boise2023_1521","WI",2023,4,1,9,1,66
"Boise2023_1522","WI",2023,4,1,9,10,95
"Boise2023_1523","WI",2023,4,1,9,2,76
"Boise2023_1524","WI",2023,4,1,9,3,57
"Boise2023_1525","WI",2023,4,1,9,4,97
"Boise2023_1526","WI",2023,4,1,9,5,7
"Boise2023_1527","WI",2023,4,1,9,6,58
"Boise2023_1528","WI",2023,4,1,9,7,25
"Boise2023_1529","WI",2023,4,1,9,8,88
"Boise2023_1530","WI",2023,4,1,9,9,93
"Boise2023_1531","WI",2023,4,2,1,1,33
"Boise2023_1532","WI",2023,4,2,1,2,53
"Boise2023_1533","WI",2023,4,2,1,3,76
"Boise2023_1534","WI",2023,4,2,1,4,98
"Boise2023_1535","WI",2023,4,2,1,5,82
"Boise2023_1536","WI",2023,4,2,10,1,93
"Boise2023_1537","WI",2023,4,2,10,2,57
"Boise2023_1538","WI",2023,4,2,10,3,101
"Boise2023_1539","WI",2023,4,2,10,4,96
"Boise2023_1540","WI",2023,4,2,10,5,7
"Boise2023_1541","WI",2023,4,2,11,1,59
"Boise2023_1542","WI",2023,4,2,11,2,100
"Boise2023_1543","WI",2023,4,2,11,3,18
"Boise2023_1544","WI",2023,4,2,11,4,1
"Boise2023_1545","WI",2023,4,2,11,5,104
"Boise2023_1546","WI",2023,4,2,12,1,29
"Boise2023_1547","WI",2023,4,2,12,2,11
"Boise2023_1548","WI",2023,4,2,12,3,37
"Boise2023_1549","WI",2023,4,2,12,4,105
"Boise2023_1550","WI",2023,4,2,12,5,24
"Boise2023_1551","WI",2023,4,2,13,1,74
"Boise2023_1552","WI",2023,4,2,13,2,56
"Boise2023_1553","WI",2023,4,2,13,3,49
"Boise2023_1554","WI",2023,4,2,13,4,64
"Boise2023_1555","WI",2023,4,2,13,5,102
"Boise2023_1556","WI",2023,4,2,14,1,30
"Boise2023_1557","WI",2023,4,2,14,2,14
"Boise2023_1558","WI",2023,4,2,14,3,68
"Boise2023_1559","WI",2023,4,2,14,4,92
"Boise2023_1560","WI",2023,4,2,14,5,32
"Boise2023_1561","WI",2023,4,2,15,1,70
"Boise2023_1562","WI",2023,4,2,15,2,47
"Boise2023_1563","WI",2023,4,2,15,3,27
"Boise2023_1564","WI",2023,4,2,15,4,35
"Boise2023_1565","WI",2023,4,2,15,5,40
"Boise2023_1566","WI",2023,4,2,16,1,42
"Boise2023_1567","WI",2023,4,2,16,2,55
"Boise2023_1568","WI",2023,4,2,16,3,58
"Boise2023_1569","WI",2023,4,2,16,4,91
"Boise2023_1570","WI",2023,4,2,16,5,84
"Boise2023_1571","WI",2023,4,2,17,1,12
"Boise2023_1572","WI",2023,4,2,17,2,75
"Boise2023_1573","WI",2023,4,2,17,3,73
"Boise2023_1574","WI",2023,4,2,17,4,26
"Boise2023_1575","WI",2023,4,2,17,5,35
"Boise2023_1576","WI",2023,4,2,18,1,16
"Boise2023_1577","WI",2023,4,2,18,2,49
"Boise2023_1578","WI",2023,4,2,18,3,38
"Boise2023_1579","WI",2023,4,2,18,4,89
"Boise2023_1580","WI",2023,4,2,18,5,5
"Boise2023_1581","WI",2023,4,2,2,1,61
"Boise2023_1582","WI",2023,4,2,2,2,2
"Boise2023_1583","WI",2023,4,2,2,3,97
"Boise2023_1584","WI",2023,4,2,2,4,52
"Boise2023_1585","WI",2023,4,2,2,5,51
"Boise2023_1586","WI",2023,4,2,3,1,54
"Boise2023_1587","WI",2023,4,2,3,2,83
"Boise2023_1588","WI",2023,4,2,3,3,71
"Boise2023_1589","WI",2023,4,2,3,4,45
"Boise2023_1590","WI",2023,4,2,3,5,81
"Boise2023_1591","WI",2023,4,2,4,1,88
"Boise2023_1592","WI",2023,4,2,4,2,62
"Boise2023_1593","WI",2023,4,2,4,3,79
"Boise2023_1594","WI",2023,4,2,4,4,77
"Boise2023_1595","WI",2023,4,2,4,5,44
"Boise2023_1596","WI",2023,4,2,5,1,36
"Boise2023_1597","WI",2023,4,2,5,2,150
"Boise2023_1598","WI",2023,4,2,5,3,63
"Boise2023_1599","WI",2023,4,2,5,4,8
"Boise2023_1600","WI",2023,4,2,5,5,46
"Boise2023_1601","WI",2023,4,2,6,1,66
"Boise2023_1602","WI",2023,4,2,6,2,53
"Boise2023_1603","WI",2023,4,2,6,3,90
"Boise2023_1604","WI",2023,4,2,6,4,72
"Boise2023_1605","WI",2023,4,2,6,5,43
"Boise2023_1606","WI",2023,4,2,7,1,25
"Boise2023_1607","WI",2023,4,2,7,2,48
"Boise2023_1608","WI",2023,4,2,7,3,9
"Boise2023_1609","WI",2023,4,2,7,4,19
"Boise2023_1610","WI",2023,4,2,7,5,17
"Boise2023_1611","WI",2023,4,2,8,1,34
"Boise2023_1612","WI",2023,4,2,8,2,21
"Boise2023_1613","WI",2023,4,2,8,3,65
"Boise2023_1614","WI",2023,4,2,8,4,39
"Boise2023_1615","WI",2023,4,2,8,5,65
"Boise2023_1616","WI",2023,4,2,9,1,31
"Boise2023_1617","WI",2023,4,2,9,2,87
"Boise2023_1618","WI",2023,4,2,9,3,28
"Boise2023_1619","WI",2023,4,2,9,4,95
"Boise2023_1620","WI",2023,4,2,9,5,6
"Boise2023_1621","WI",2023,4,3,1,1,7
"Boise2023_1622","WI",2023,4,3,1,10,32
"Boise2023_1623","WI",2023,4,3,1,2,82
"Boise2023_1624","WI",2023,4,3,1,3,93
"Boise2023_1625","WI",2023,4,3,1,4,76
"Boise2023_1626","WI",2023,4,3,1,5,91
"Boise2023_1627","WI",2023,4,3,1,6,65
"Boise2023_1628","WI",2023,4,3,1,7,12
"Boise2023_1629","WI",2023,4,3,1,8,61
"Boise2023_1630","WI",2023,4,3,1,9,52
"Boise2023_1631","WI",2023,4,3,2,1,90
"Boise2023_1632","WI",2023,4,3,2,10,81
"Boise2023_1633","WI",2023,4,3,2,2,6
"Boise2023_1634","WI",2023,4,3,2,3,49
"Boise2023_1635","WI",2023,4,3,2,4,73
"Boise2023_1636","WI",2023,4,3,2,5,104
"Boise2023_1637","WI",2023,4,3,2,6,17
"Boise2023_1638","WI",2023,4,3,2,7,35
"Boise2023_1639","WI",2023,4,3,2,8,1
"Boise2023_1640","WI",2023,4,3,2,9,58
"Boise2023_1641","WI",2023,4,3,3,1,43
"Boise2023_1642","WI",2023,4,3,3,10,86
"Boise2023_1643","WI",2023,4,3,3,2,64
"Boise2023_1644","WI",2023,4,3,3,3,97
"Boise2023_1645","WI",2023,4,3,3,4,30
"Boise2023_1646","WI",2023,4,3,3,5,98
"Boise2023_1647","WI",2023,4,3,3,6,19
"Boise2023_1648","WI",2023,4,3,3,7,66
"Boise2023_1649","WI",2023,4,3,3,8,34
