SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
SSHQ,E,removal,4.2,BRTE,60,,
SSHQ,E,removal,4.2,ALDE,10,,
SSHQ,E,removal,4.2,litter,30,,
SSHQ,E,removal,4.4,BRTE,15,,
SSHQ,E,removal,4.4,litter,40,,
SSHQ,E,removal,4.4,bare,30,,
SSHQ,E,removal,4.4,ALDE,15,,
SSHQ,E,removal,4.6,ALDE,10,,
SSHQ,E,removal,4.6,BRTE,15,,
SSHQ,E,removal,4.6,Linum,1,,
SSHQ,E,removal,4.6,bare,5,,
SSHQ,E,removal,4.6,litter,70,,
SSHQ,E,removal,4.8,ALDE,15,,
SSHQ,E,removal,4.8,BRTE,25,,
SSHQ,E,removal,4.8,TRDU,2,,
SSHQ,E,removal,4.8,bare,5,,
SSHQ,E,removal,4.8,litter,55,,
SSHQ,E,removal,5,BRTE,20,,
SSHQ,E,removal,5,ALDE,5,,
SSHQ,E,removal,5,Linum,5,,
SSHQ,E,removal,5,bare,5,,
SSHQ,E,removal,5,litter,65,,
SSHQ,E,removal,5.2,BRTE,20,,
SSHQ,E,removal,5.2,ALDE,10,,
SSHQ,E,removal,5.2,bare,10,,
SSHQ,E,removal,5.2,litter,60,,
SSHQ,E,removal,5.4,BRTE,15,,
SSHQ,E,removal,5.4,PSSP,15,,
SSHQ,E,removal,5.4,ALDE,5,,
SSHQ,E,removal,5.4,Astragalus lentiginosus,25,,
SSHQ,E,removal,5.4,bare,10,,
SSHQ,E,removal,5.4,litter,30,,
SSHQ,E,removal,5.6,BRTE,10,,
SSHQ,E,removal,5.6,Linum,20,,
SSHQ,E,removal,5.6,ALDE,10,,
SSHQ,E,removal,5.6,crust,5,,
SSHQ,E,removal,5.6,litter,55,,
SSHQ,E,removal,5.8,Astragalus filipes/miser,45,,
SSHQ,E,removal,5.8,BRTE,15,,
SSHQ,E,removal,5.8,ALDE,10,,
SSHQ,E,removal,5.8,bare,5,,
SSHQ,E,removal,5.8,litter,25,,
SSHQ,E,removal,6,Linum,20,,
SSHQ,E,removal,6,ALDE,10,,
SSHQ,E,removal,6,BRTE,10,,
SSHQ,E,removal,6,bare,20,,
SSHQ,E,removal,6,litter,40,,
SSHQ,E,removal,6.2,BRTE,15,,
SSHQ,E,removal,6.2,ALDE,15,,
SSHQ,E,removal,6.2,Astragalus filipes/miser,20,,
SSHQ,E,removal,6.2,bare,20,,
SSHQ,E,removal,6.2,litter,30,,
SSHQ,E,removal,6.4,ALDE,10,,
SSHQ,E,removal,6.4,bare,55,,
SSHQ,E,removal,6.4,litter,35,,
SSHQ,E,removal,6.4,BRTE,2,,
SSHQ,E,removal,6.6,Astragalus filipes/miser,25,,
SSHQ,E,removal,6.6,BRTE,2,,
SSHQ,E,removal,6.6,ALDE,10,,
SSHQ,E,removal,6.6,bare,25,,
SSHQ,E,removal,6.6,litter,40,,
SSHQ,E,removal,6.8,ALDE,15,,
SSHQ,E,removal,6.8,BRTE,1,,
SSHQ,E,removal,6.8,PHLO,10,,
SSHQ,E,removal,6.8,TRDU,1,,
SSHQ,E,removal,6.8,bare,40,,
SSHQ,E,removal,6.8,litter,35,,
SSHQ,E,removal,7,BRTE,10,,
SSHQ,E,removal,7,ALDE,25,,
SSHQ,E,removal,7,Astragalus convularius,1,,
SSHQ,E,removal,7,litter,65,,
SSHQ,S,removal,2.2,BRTE,10,,
SSHQ,S,removal,2.2,ALDE,5,,
SSHQ,S,removal,2.2,rock,35,,
SSHQ,S,removal,2.2,crust,25,,
SSHQ,S,removal,2.2,litter,25,,
SSHQ,S,removal,2.4,BRTE,20,,
SSHQ,S,removal,2.4,PHLO,10,,
SSHQ,S,removal,2.4,rock,30,,
SSHQ,S,removal,2.4,moss,15,,
SSHQ,S,removal,2.4,litter,25,,
SSHQ,S,removal,2.6,BRTE,10,,
SSHQ,S,removal,2.6,Linum,5,,
SSHQ,S,removal,2.6,ALDE,5,,
SSHQ,S,removal,2.6,moss,25,,
SSHQ,S,removal,2.6,rock,10,,
SSHQ,S,removal,2.6,litter,45,,
SSHQ,S,removal,2.8,BRTE,55,,
SSHQ,S,removal,2.8,ALDE,5,,
SSHQ,S,removal,2.8,rock,15,,
SSHQ,S,removal,2.8,TRDU,2,,
SSHQ,S,removal,2.8,litter,25,,
SSHQ,S,removal,3,BRTE,15,,
SSHQ,S,removal,3,ALDE,5,,
SSHQ,S,removal,3,bare,35,,
SSHQ,S,removal,3,litter,45,,
SSHQ,S,removal,3.2,BRTE,15,,
SSHQ,S,removal,3.2,ALDE,10,,
SSHQ,S,removal,3.2,rock,10,,
SSHQ,S,removal,3.2,moss,20,,
SSHQ,S,removal,3.2,litter,45,,
SSHQ,S,removal,3.6,BRTE,10,,
SSHQ,S,removal,3.6,rock,10,,
SSHQ,S,removal,3.6,ALDE,5,,
SSHQ,S,removal,3.6,AGCR,5,,
SSHQ,S,removal,3.6,moss,10,,
SSHQ,S,removal,3.6,bare,25,,
SSHQ,S,removal,3.6,litter,35,,
SSHQ,S,removal,3.8,BRTE,10,,
SSHQ,S,removal,3.8,ALDE,5,,
SSHQ,S,removal,3.8,AGCR,5,,
SSHQ,S,removal,3.8,rock,50,,
SSHQ,S,removal,3.8,litter,30,,
SSHQ,S,removal,4.2,BRTE,5,,
SSHQ,S,removal,4.2,ALDE,5,,
SSHQ,S,removal,4.2,Linum,2,,
SSHQ,S,removal,4.2,moss,10,,
SSHQ,S,removal,4.2,rock,5,,
SSHQ,S,removal,4.2,litter,55,,
SSHQ,S,removal,4.2,bare,20,,
SSHQ,S,removal,4.4,ALDE,10,,
SSHQ,S,removal,4.4,BRTE,2,,
SSHQ,S,removal,4.4,AGCR,5,,
SSHQ,S,removal,4.4,Linum,2,,
SSHQ,S,removal,4.4,rock,10,,
SSHQ,S,removal,4.4,bare,25,,
SSHQ,S,removal,4.4,litter,50,,
SSHQ,S,removal,4.6,ALDE,5,,
SSHQ,S,removal,4.6,bare,80,,
SSHQ,S,removal,4.6,litter,15,,
SSHQ,S,removal,4.8,ALDE,5,,
SSHQ,S,removal,4.8,BRTE,5,,
SSHQ,S,removal,4.8,Linum,5,,
SSHQ,S,removal,4.8,moss,10,,
SSHQ,S,removal,4.8,rock,5,,
SSHQ,S,removal,4.8,litter,70,,
SSHQ,S,removal,5,BRTE,10,,
SSHQ,S,removal,5,ALDE,15,,
SSHQ,S,removal,5,Linum,1,,
SSHQ,S,removal,5,moss,5,,
SSHQ,S,removal,5,litter,70,,
SSHQ,S,removal,5.4,ALDE,2,,
SSHQ,S,removal,5.4,BRTE,2,,
SSHQ,S,removal,5.4,rock,2,,
SSHQ,S,removal,5.4,bare,85,,
SSHQ,S,removal,5.4,litter,10,,
SSHQ,S,removal,5.6,AGCR,40,,
SSHQ,S,removal,5.6,rock,10,,
SSHQ,S,removal,5.6,ALDE,1,,
SSHQ,S,removal,5.6,BRTE,1,,
SSHQ,S,removal,5.6,bare,10,,
SSHQ,S,removal,5.6,moss,5,,
SSHQ,S,removal,5.6,litter,35,,
SSHQ,S,removal,5.8,BRTE,2,,
SSHQ,S,removal,5.8,AGCR,10,,
SSHQ,S,removal,5.8,ALDE,5,,
SSHQ,S,removal,5.8,rock,5,,
SSHQ,S,removal,5.8,bare,20,,
SSHQ,S,removal,5.8,litter,60,,
SSHQ,S,removal,6.2,BRTE,15,,
SSHQ,S,removal,6.2,ALDE,5,,
SSHQ,S,removal,6.2,Lappula,1,,
SSHQ,S,removal,6.2,moss,10,,
SSHQ,S,removal,6.2,litter,60,,
SSHQ,S,removal,6.2,bare,10,,
SSHQ,S,removal,6.4,BRTE,20,,
SSHQ,S,removal,6.4,Linum,10,,
SSHQ,S,removal,6.4,ALDE,10,,
SSHQ,S,removal,6.4,Lappula,1,,
SSHQ,S,removal,6.4,bare,10,,
SSHQ,S,removal,6.4,litter,50,,
SSHQ,S,removal,6.6,BRTE,20,,
SSHQ,S,removal,6.6,ALDE,10,,
SSHQ,S,removal,6.6,Linum,1,,
SSHQ,S,removal,6.6,bare,10,,
SSHQ,S,removal,6.6,litter,60,,
SSHQ,S,removal,6.8,BRTE,15,,
SSHQ,S,removal,6.8,ALDE,15,,
SSHQ,S,removal,6.8,Linum,1,,
SSHQ,S,removal,6.8,PHLO,10,,
SSHQ,S,removal,6.8,bare,5,,
SSHQ,S,removal,6.8,litter,55,,
SSHigh,W,control,0.2,ARTR,80,,
SSHigh,W,control,0.2,AGSM,20,,
SSHigh,W,control,0.2,POSE,15,,
SSHigh,W,control,0.4,ACMI,10,,
SSHigh,W,control,0.4,ARTR,5,,
SSHigh,W,control,0.4,AGSM,2,,
SSHigh,W,control,0.4,bare,20,,
SSHigh,W,control,0.4,litter,63,,
SSHigh,W,control,0.6,Astragalus filipes,20,,
SSHigh,W,control,0.6,POSE,10,,
SSHigh,W,control,0.6,PSSP,10,,
SSHigh,W,control,0.6,bare,10,,
SSHigh,W,control,0.6,litter,50,,
SSHigh,W,control,0.8,Carex spp,50,,
SSHigh,W,control,0.8,ACMI,10,,
SSHigh,W,control,0.8,litter,40,,
SSHigh,W,control,1,Purshia tridentata,30,,
SSHigh,W,control,1,ACMI,10,,
SSHigh,W,control,1,litter,60,,
SSHigh,W,control,1.2,ARTR,20,,
SSHigh,W,control,1.2,Eriogonum spp,30,,
SSHigh,W,control,1.2,AGSM,10,,
SSHigh,W,control,1.2,litter,40,,
SSHigh,W,control,1.4,ARTR,60,,
SSHigh,W,control,1.4,Eriogonum spp,15,,
SSHigh,W,control,1.4,ACMI,10,,
SSHigh,W,control,1.4,AGSM,10,,
SSHigh,W,control,1.4,litter,5,,
SSHigh,W,control,1.6,ARTR,25,,
SSHigh,W,control,1.6,ACMI,10,,
SSHigh,W,control,1.6,AGSM,10,,
SSHigh,W,control,1.6,Eriogonum spp,5,,
SSHigh,W,control,1.6,POSE,5,,
SSHigh,W,control,1.6,litter,45,,
SSHigh,W,control,1.8,ACMI,10,,
SSHigh,W,control,1.8,POSE,10,,
SSHigh,W,control,1.8,AGSM,2,,
SSHigh,W,control,1.8,late succ biocrust,60,,
SSHigh,W,control,1.8,litter,18,,
SSHigh,W,control,2,AGSM,5,,
SSHigh,W,control,2,POSE,10,,
SSHigh,W,control,2,ERPU,5,,
SSHigh,W,control,2,Eriogonum spp,2,,
SSHigh,W,control,2,litter,78,,
SSHigh,W,control,2.2,ERPU,15,,
SSHigh,W,control,2.2,AGSM,2,,
SSHigh,W,control,2.2,litter,83,,
SSHigh,W,control,2.4,ERPU,10,,
SSHigh,W,control,2.4,AGSM,10,,
SSHigh,W,control,2.4,late succ. crust (?),5,,
SSHigh,W,control,2.4,litter,75,,
SSHigh,W,control,2.6,ARTR,15,,
SSHigh,W,control,2.6,AGSM,5,,
SSHigh,W,control,2.6,litter,80,,
SSHigh,W,control,2.8,ARTR,60,,
SSHigh,W,control,2.8,ERPU,10,,
SSHigh,W,control,2.8,Astragalus convularius,2,,
SSHigh,W,control,2.8,AGSM,5,,
SSHigh,W,control,2.8,litter,23,,
SSHigh,W,control,3,ARTR,100,,
SSHigh,W,control,3,AGSM,10,,
SSHigh,W,control,3.2,AGSM,5,,
SSHigh,W,control,3.2,ACMI,5,,
SSHigh,W,control,3.2,POSE,5,,
SSHigh,W,control,3.2,ERPU,2,,
SSHigh,W,control,3.2,litter,83,,
SSHigh,W,control,3.4,litter,10,,
SSHigh,W,control,3.4,bare,90,,
SSHigh,W,control,3.6,PSSP,40,,
SSHigh,W,control,3.6,AGSM,5,,
SSHigh,W,control,3.6,litter,55,,
SSHigh,W,control,3.8,ACMI,15,,
SSHigh,W,control,3.8,AGSM,5,,
SSHigh,W,control,3.8,litter,80,,
SSHigh,W,control,4,Astragalus convularius,2,,
SSHigh,W,control,4,POSE,30,,
SSHigh,W,control,4,AGSM,5,,
SSHigh,W,control,4,ACMI,5,,
SSHigh,W,control,4,litter,58,,
SSHigh,W,control,4.2,ACMI,5,,
SSHigh,W,control,4.2,POSE,20,,
SSHigh,W,control,4.2,AGSM,10,,
SSHigh,W,control,4.2,PSSP,25,,
SSHigh,W,control,4.2,litter,40,,
SSHigh,W,control,4.4,FEID,30,,
SSHigh,W,control,4.4,AGSM,5,,
SSHigh,W,control,4.4,ARTR,5,,
SSHigh,W,control,4.4,ACMI,10,,
SSHigh,W,control,4.4,litter,50,,
SSHigh,W,control,4.6,CHVI,5,,
SSHigh,W,control,4.6,ACMI,15,,
SSHigh,W,control,4.6,POSE,10,,
SSHigh,W,control,4.6,FEID,5,,
SSHigh,W,control,4.6,Astragalus convularius,2,,
SSHigh,W,control,4.6,litter,53,,
SSHigh,W,control,4.6,ERPU,10,,
SSHigh,W,control,4.8,Eriogonum spp,10,,
SSHigh,W,control,4.8,ACMI,10,,
SSHigh,W,control,4.8,CHVI,5,,
SSHigh,W,control,4.8,PSSP,5,,
SSHigh,W,control,4.8,litter,70,,
SSHigh,W,control,5,Antennaria spp,30,,
SSHigh,W,control,5,FEID,2,,
SSHigh,W,control,5,POSE,5,,
SSHigh,W,control,5,ACMI,5,,
SSHigh,W,control,5,litter,58,,
SSHigh,W,control,5.2,FEID,10,,
SSHigh,W,control,5.2,Eriogonum spp,15,,
SSHigh,W,control,5.2,Antennaria spp,5,,
SSHigh,W,control,5.2,litter,70,,
SSHigh,W,control,5.4,ERCO,10,,
SSHigh,W,control,5.4,Antennaria spp,35,,
SSHigh,W,control,5.4,FEID,10,,
SSHigh,W,control,5.4,litter,45,,
SSHigh,W,control,5.6,FEID,40,,
SSHigh,W,control,5.6,Antennaria spp,20,,
SSHigh,W,control,5.6,Astragalus filipes,5,,
SSHigh,W,control,5.6,AGSM,5,,
SSHigh,W,control,5.6,litter,30,,
SSHigh,W,control,5.8,missing,NA,,
SSHigh,W,control,6,Antennaria spp,20,,
SSHigh,W,control,6,litter,80,,
SSHigh,W,control,6.2,FEID,10,,
SSHigh,W,control,6.2,ERPU,10,,
SSHigh,W,control,6.2,litter,80,,
SSHigh,W,control,6.4,Astragalus filipes,10,,
SSHigh,W,control,6.4,AGSM,5,,
SSHigh,W,control,6.4,KOCR,5,,
SSHigh,W,control,6.4,ERCO,5,,
SSHigh,W,control,6.4,litter,75,,
SSHigh,W,control,6.6,Antennaria spp,5,,
SSHigh,W,control,6.6,Eriogonum spp,5,,
SSHigh,W,control,6.6,AGSM,5,,
SSHigh,W,control,6.6,FEID,20,,
SSHigh,W,control,6.6,litter,65,,
SSHigh,W,control,6.8,Eriogonum spp,15,,
SSHigh,W,control,6.8,FEID,15,,
SSHigh,W,control,6.8,Antennaria spp,10,,
SSHigh,W,control,6.8,litter,60,,
SSHigh,W,control,7,Antennaria spp,30,,
SSHigh,W,control,7,ACMI,5,,
SSHigh,W,control,7,FEID,5,,
SSHigh,W,control,7,AGSM,2,,
SSHigh,W,control,7,litter,42,,
SSHigh,W,control,7.2,Antennaria spp,60,,
SSHigh,W,control,7.2,Eriogonum spp,2,,
SSHigh,W,control,7.2,FEID,5,,
SSHigh,W,control,7.2,Astragalus convularius,2,,
SSHigh,W,control,7.2,ERCO,2,,
SSHigh,W,control,7.2,litter,29,,
SSHigh,W,control,7.4,Astragalus convularius,5,,
SSHigh,W,control,7.4,Antennaria spp,25,,
SSHigh,W,control,7.4,FEID,5,,
SSHigh,W,control,7.4,bare,10,,
SSHigh,W,control,7.4,litter,55,,
SSHigh,W,control,7.6,Astragalus convularius,10,,
SSHigh,W,control,7.6,ERCO,10,,
SSHigh,W,control,7.6,ACMI,10,,
SSHigh,W,control,7.6,KOCR,10,,
SSHigh,W,control,7.6,FEID,5,,
SSHigh,W,control,7.6,litter,55,,
SSHigh,W,control,7.8,FEID,60,,
SSHigh,W,control,7.8,ACMI,5,,
SSHigh,W,control,7.8,Eriogonum spp,10,,
SSHigh,W,control,7.8,CHVI,5,,
SSHigh,W,control,7.8,litter,20,,
SSHigh,W,control,8,CHVI,30,,
SSHigh,W,control,8,Eriogonum spp,20,,
SSHigh,W,control,8,FEID,5,,
SSHigh,W,control,8,ACMI,2,,
SSHigh,W,control,8,litter,43,,
SSHigh,W,control,8.2,AGSM,5,,
SSHigh,W,control,8.2,Antennaria spp,10,,
SSHigh,W,control,8.2,Astragalus convularius,5,,
SSHigh,W,control,8.2,litter,20,,
SSHigh,W,control,8.2,bare,60,,
SSHigh,W,control,8.4,AGSM,5,,
SSHigh,W,control,8.4,Antennaria spp,35,,
SSHigh,W,control,8.4,ERCO,2,,
SSHigh,W,control,8.4,litter,33,,
SSHigh,W,control,8.4,bare,25,,
SSHigh,W,control,8.6,Antennaria spp,10,,
SSHigh,W,control,8.6,AGSM,2,,
SSHigh,W,control,8.6,FEID,2,,
SSHigh,W,control,8.6,ERCO,2,,
SSHigh,W,control,8.6,litter,20,,
SSHigh,W,control,8.6,bare,74,,
SSHigh,W,control,8.8,POSE,15,,
SSHigh,W,control,8.8,Antennaria spp,10,,
SSHigh,W,control,8.8,AGSM,5,,
SSHigh,W,control,8.8,ERCO,2,,
SSHigh,W,control,8.8,litter,68,,
SSHigh,W,control,9,ARTR,20,,
SSHigh,W,control,9,FEID,35,,
SSHigh,W,control,9,AGSM,5,,
SSHigh,W,control,9,Antennaria spp,5,,
SSHigh,W,control,9,POSE,5,,
SSHigh,W,control,9,litter,30,,
SSHigh,W,control,9.2,ARTR,15,,
SSHigh,W,control,9.2,ERCO,15,,
SSHigh,W,control,9.2,ACMI,10,,
SSHigh,W,control,9.2,FEID,10,,
SSHigh,W,control,9.2,litter,50,,
SSHigh,W,control,9.4,ACMI,10,,
SSHigh,W,control,9.4,Astragalus filipes,10,,
SSHigh,W,control,9.4,ERCO,10,,
SSHigh,W,control,9.4,Antennaria spp,2,,
SSHigh,W,control,9.4,bare,10,,
SSHigh,W,control,9.4,litter,58,,
SSHigh,W,control,9.6,ARTR,10,,
SSHigh,W,control,9.6,AGSM,25,,
SSHigh,W,control,9.6,ELEL,10,,
SSHigh,W,control,9.6,ERCO,10,,
SSHigh,W,control,9.6,Antennaria spp,5,,
SSHigh,W,control,9.6,litter,40,,
SSHigh,W,control,9.8,ARTR,80,,
SSHigh,W,control,9.8,Antennaria spp,20,,
SSHigh,W,control,9.8,AGSM,5,,
SSHigh,W,control,9.8,ACMI,5,,
SSHigh,W,control,9.8,ERCO,5,,
SSHigh,W,control,10,ARTR,20,,
SSHigh,W,control,10,Antennaria spp,60,,
SSHigh,W,control,10,AGSM,10,,
SSHigh,W,control,10,litter,10,,
SSHigh,N,control,0.2,FEID,15,,
SSHigh,N,control,0.2,AGSM,5,,
SSHigh,N,control,0.2,POSE,5,,
SSHigh,N,control,0.2,crust,10,,
SSHigh,N,control,0.2,litter,55,,
SSHigh,N,control,0.4,LISE,2,,
SSHigh,N,control,0.4,Antennaria spp,2,,
SSHigh,N,control,0.4,POSE,5,,
SSHigh,N,control,0.4,AGSM,2,,
SSHigh,N,control,0.4,late succ. crust,15,,
SSHigh,N,control,0.4,litter,15,,
SSHigh,N,control,0.4,bare,59,,
SSHigh,N,control,0.6,ARTR,100,,
SSHigh,N,control,0.6,ACMI,5,,
SSHigh,N,control,0.6,POSE,2,,
SSHigh,N,control,0.8,ARTR,5,,
SSHigh,N,control,0.8,ACMI,15,,
SSHigh,N,control,0.8,Astragalus convularius,5,,
SSHigh,N,control,0.8,AGSM,5,,
SSHigh,N,control,0.8,PSSP,5,,
SSHigh,N,control,0.8,ERCO,2,,
SSHigh,N,control,0.8,late succ. crust,10,,
SSHigh,N,control,0.8,litter,53,,
SSHigh,N,control,1,LISE,2,,
SSHigh,N,control,1,AGSM,5,,
SSHigh,N,control,1,POSE,2,,
SSHigh,N,control,1,bare,25,,
SSHigh,N,control,1,litter,66,,
SSHigh,N,control,1.2,ACMI,5,,
SSHigh,N,control,1.2,AGSM,10,,
SSHigh,N,control,1.2,late succ. crust,5,,
SSHigh,N,control,1.2,bare,20,,
SSHigh,N,control,1.2,litter,60,,
SSHigh,N,control,1.8,ARTR,20,,
SSHigh,N,control,1.8,Antennaria spp,40,,
SSHigh,N,control,1.8,ACMI,15,,
SSHigh,N,control,1.8,FEID,5,,
SSHigh,N,control,1.8,litter,20,,
SSHigh,N,control,2,ARTR,80,,
SSHigh,N,control,2,Antennaria spp,15,,
SSHigh,N,control,2,FEID,15,,
SSHigh,N,control,2,ACMI,2,,
SSHigh,N,control,2.2,ARTR,15,,
SSHigh,N,control,2.2,ACMI,5,,
SSHigh,N,control,2.2,FEID,5,,
SSHigh,N,control,2.2,VINU,5,,
SSHigh,N,control,2.2,litter,70,,
SSHigh,N,control,2.4,ARTR,70,,
SSHigh,N,control,2.4,FEID,25,,
SSHigh,N,control,2.4,litter,5,,
SSHigh,N,control,2.6,ARTR,20,,
SSHigh,N,control,2.6,FEID,20,,
SSHigh,N,control,2.6,ACMI,5,,
SSHigh,N,control,2.6,litter,55,,
SSHigh,N,control,2.8,ARTR,50,,
SSHigh,N,control,2.8,ACMI,10,,
SSHigh,N,control,2.8,FEID,15,,
SSHigh,N,control,2.8,unknown Asteraceae,5,,
SSHigh,N,control,2.8,litter,20,,
SSHigh,N,control,3,ARTR,10,,
SSHigh,N,control,3,FEID,10,,
SSHigh,N,control,3,ACMI,10,,
SSHigh,N,control,3,VINU,5,,
SSHigh,N,control,3,litter,65,,
SSHigh,N,control,3.2,ARTR,10,,
SSHigh,N,control,3.2,ACMI,10,,
SSHigh,N,control,3.2,VINU,2,,
SSHigh,N,control,3.2,litter,80,,
SSHigh,N,control,3.4,unknown Asteraceae,2,,
SSHigh,N,control,3.4,ACMI,10,,
SSHigh,N,control,3.4,FEID,20,,
SSHigh,N,control,3.4,AGSM,5,,
SSHigh,N,control,3.4,VINU,10,,
SSHigh,N,control,3.4,litter,55,,
SSHigh,N,control,3.6,Eriogonum spp,25,,
SSHigh,N,control,3.6,ACMI,10,,
SSHigh,N,control,3.6,KOCR,10,,
SSHigh,N,control,3.6,AGSM,2,,
SSHigh,N,control,3.6,FEID,5,,
SSHigh,N,control,3.6,litter,50,,
SSHigh,N,control,3.8,ARTR,80,,
SSHigh,N,control,3.8,ACMI,15,,
SSHigh,N,control,3.8,Eriogonum spp,10,,
SSHigh,N,control,3.8,FEID,2,,
SSHigh,N,control,4,ARTR,10,,
SSHigh,N,control,4,FEID,25,,
SSHigh,N,control,4,ACMI,10,,
SSHigh,N,control,4,Antennaria spp,20,,
SSHigh,N,control,4,litter,35,,
SSHigh,N,control,4.2,Antennaria spp,40,,
SSHigh,N,control,4.2,AGSM,5,,
SSHigh,N,control,4.2,POSE,15,,
SSHigh,N,control,4.2,ACMI,2,,
SSHigh,N,control,4.2,litter,40,,
SSHigh,N,control,4.4,AGSM,15,,
SSHigh,N,control,4.4,ACMI,5,,
SSHigh,N,control,4.4,ERCO,10,,
SSHigh,N,control,4.4,FEID,25,,
SSHigh,N,control,4.4,litter,45,,
SSHigh,N,control,4.6,ACMI,5,,
SSHigh,N,control,4.6,POSE,15,,
SSHigh,N,control,4.6,AGSM,5,,
SSHigh,N,control,4.6,FEID,5,,
SSHigh,N,control,4.6,litter,30,,
SSHigh,N,control,4.6,bare,40,,
SSHigh,N,control,4.8,Commandra umbellata,15,,
SSHigh,N,control,4.8,POSE,20,,
SSHigh,N,control,4.8,PSSP,5,,
SSHigh,N,control,4.8,litter,60,,
SSHigh,N,control,5,ACMI,10,,
SSHigh,N,control,5,AGSM,5,,
SSHigh,N,control,5,Commandra umbellata,5,,
SSHigh,N,control,5,VINU,2,,
SSHigh,N,control,5,litter,78,,
SSHigh,N,control,5.2,FEID,15,,
SSHigh,N,control,5.2,ACMI,2,,
SSHigh,N,control,5.2,Eriogonum spp,10,,
SSHigh,N,control,5.2,litter,73,,
SSHigh,N,control,5.4,ARTR,15,,
SSHigh,N,control,5.4,Eriogonum spp,35,,
SSHigh,N,control,5.4,FEID,10,,
SSHigh,N,control,5.4,litter,40,,
SSHigh,N,control,5.6,ARTR,25,,
SSHigh,N,control,5.6,ACMI,10,,
SSHigh,N,control,5.6,FEID,10,,
SSHigh,N,control,5.6,litter,55,,
SSHigh,N,control,5.8,AGSM,5,,
SSHigh,N,control,5.8,ACMI,2,,
SSHigh,N,control,5.8,Antennaria spp,5,,
SSHigh,N,control,5.8,Astragalus convularius,2,,
SSHigh,N,control,5.8,bare,20,,
SSHigh,N,control,5.8,litter,70,,
SSHigh,N,control,6,FEID,15,,
SSHigh,N,control,6,ACMI,5,,
SSHigh,N,control,6,Eriogonum spp,5,,
SSHigh,N,control,6,Antennaria spp,5,,
SSHigh,N,control,6,AGSM,2,,
SSHigh,N,control,6,bare,20,,
SSHigh,N,control,6,litter,50,,
SSHigh,N,control,6.2,FEID,40,,
SSHigh,N,control,6.2,ACMI,10,,
SSHigh,N,control,6.2,AGSM,10,,
SSHigh,N,control,6.2,Antennaria spp,2,,
SSHigh,N,control,6.2,litter,40,,
SSHigh,N,control,6.6,Antennaria spp,20,,
SSHigh,N,control,6.6,POSE,20,,
SSHigh,N,control,6.6,ACMI,5,,
SSHigh,N,control,6.6,litter,55,,
SSHigh,N,control,6.8,ACMI,15,,
SSHigh,N,control,6.8,POSE,20,,
SSHigh,N,control,6.8,AGSM,5,,
SSHigh,N,control,6.8,Astragalus filipes,5,,
SSHigh,N,control,6.8,ARTR,10,,
SSHigh,N,control,6.8,litter,45,,
SSHigh,N,control,7,ARTR,80,,
SSHigh,N,control,7,ACMI,15,,
SSHigh,N,control,7,Antennaria spp,10,,
SSHigh,N,control,7,FEID,5,,
SSHigh,N,control,7.2,ARTR,30,,
SSHigh,N,control,7.2,Antennaria spp,50,,
SSHigh,N,control,7.2,ACMI,5,,
SSHigh,N,control,7.2,FEID,5,,
SSHigh,N,control,7.2,VINU,2,,
SSHigh,N,control,7.2,litter,10,,
SSHigh,N,control,7.4,ACMI,5,,
SSHigh,N,control,7.4,Antennaria spp,25,,
SSHigh,N,control,7.4,FEID,15,,
SSHigh,N,control,7.4,AGSM,5,,
SSHigh,N,control,7.4,litter,50,,
SSHigh,N,control,7.6,ACMI,10,,
SSHigh,N,control,7.6,Eriogonum spp,5,,
SSHigh,N,control,7.6,FEID,2,,
SSHigh,N,control,7.6,AGSM,5,,
SSHigh,N,control,7.6,crust,10,,
SSHigh,N,control,7.6,manure,70,,
SSHigh,N,control,7.8,FEID,1,,
SSHigh,N,control,7.8,AGSM,1,,
SSHigh,N,control,7.8,manure,98,,
SSHigh,N,control,8,AGSM,5,,
SSHigh,N,control,8,ACMI,5,,
SSHigh,N,control,8,FEID,25,,
SSHigh,N,control,8,litter,65,,
SSHigh,N,control,8.2,ACMI,5,,
SSHigh,N,control,8.2,Antennaria spp,20,,
SSHigh,N,control,8.2,PSSP,10,,
SSHigh,N,control,8.2,POSE,15,,
SSHigh,N,control,8.2,Astragalus convularius,2,,
SSHigh,N,control,8.2,litter,50,,
SSHigh,N,control,8.4,AGSM,10,,
SSHigh,N,control,8.4,ACMI,5,,
SSHigh,N,control,8.4,FEID,2,,
SSHigh,N,control,8.4,litter,85,,
SSHigh,N,control,8.6,ACMI,5,,
SSHigh,N,control,8.6,PSSP,10,,
SSHigh,N,control,8.6,AGSM,2,,
SSHigh,N,control,8.6,litter,85,,
SSHigh,N,control,8.8,ARTR,60,,
SSHigh,N,control,8.8,ACMI,10,,
SSHigh,N,control,8.8,AGSM,5,,
SSHigh,N,control,8.8,PSSP,10,,
SSHigh,N,control,8.8,VINU,5,,
SSHigh,N,control,8.8,litter,10,,
SSHigh,N,control,9,ARTR,10,,
SSHigh,N,control,9,PSSP,15,,
SSHigh,N,control,9,ACMI,10,,
SSHigh,N,control,9,Antennaria spp,5,,
SSHigh,N,control,9,PSSP,5,,
SSHigh,N,control,9,litter,55,,
